method,dataset,model,round,train_loss,test_loss,test_accuracy,num_fit_clients,fit_failures,fit_param_down_mb,fit_param_up_mb,fit_param_total_comm_mb,round_total_comm_mb,cumulative_total_comm_mb,round_wall_time_sec,cumulative_round_wall_time_sec
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,1,4.110820865631103,4.03796559825367,0.07765444015444016,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,755.7346343994141,12.181360481772572,12.181360481772572
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,2,4.053912496566772,3.966910520000347,0.060955598455598455,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,1511.4692687988281,13.113688664045185,25.295049145817757
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,3,3.997066617012024,3.8914240948481913,0.060955598455598455,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,2267.203903198242,12.214134031906724,37.50918317772448
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,4,3.933949589729309,3.8131209565865944,0.060955598455598455,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,3022.9385375976562,12.271717845927924,49.780901023652405
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,5,3.871660280227661,3.7327600179031553,0.060955598455598455,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,3778.6731719970703,12.69513644836843,62.476037472020835
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,6,3.798077392578125,3.6597428671641703,0.060955598455598455,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,4534.407806396484,12.372028981801122,74.84806645382196
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,7,3.762428569793701,3.599370567379771,0.08122586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,5290.142440795898,12.28244189824909,87.13050835207105
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,8,3.6963134765625,3.546399761235852,0.08122586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,6045.8770751953125,12.813561903778464,99.94407025584951
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,9,3.6502728700637816,3.5106228944417595,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,6801.611709594727,11.992192030884326,111.93626228673384
FedMeta-Direct-Dropout,LEAF-FEMNIST-NIID,FemnistNetwork,10,3.6272067070007323,3.479151422682876,0.09372586872586873,10,0,251.9115447998047,503.8230895996094,755.7346343994141,755.7346343994141,7557.346343994141,12.98990415316075,124.92616643989459
