round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.592475991296768,0.4768,2.6615562313079835,0.1,10,8.0,0.4385219860480135,10.408153493816416,False
2,2.306247704219818,0.3492,2.5568643600463865,0.1289,10,8.0,0.5533162150872446,13.639403685573715,False
3,2.1125311206817625,0.408,3.892788777923584,0.1,10,8.0,0.6873326326407763,13.680673043992531,False
4,2.8426334958076476,0.3006,3.939370255279541,0.1339,10,8.0,1.173157245573172,22.636545181134018,False
5,4.144930091381073,0.326,10.833594039154052,0.1,10,8.0,1.5242926896032394,28.875006696617426,False
6,3.640899688243866,0.2266,6.902243562316895,0.1299,10,8.0,1.924300378451321,24.64162938026042,False
7,2.818261985874176,0.2918,5.741596794128418,0.135,10,8.0,2.428602598071583,16.560260623749187,False
8,3.8752533059120178,0.1728,3.185341780090332,0.1235,10,8.0,2.596273974493718,24.161387341931118,False
9,3.698871733570099,0.2234,4.153842460632324,0.1,10,8.0,2.8926351150895333,25.141124323834326,False
10,4.15796518573761,0.171,2.7123900539398194,0.1085,10,8.0,2.7924819177127373,30.185254345356874,False
11,3.4471839407920837,0.2144,4.530562116241455,0.0979,10,8.0,3.0234051175544656,51.37109217604859,False
12,4.261004697990417,0.1598,3.317503062438965,0.1,10,8.0,3.9955586836085115,88.60111189744966,False
13,5.566512614440918,0.2634,5.1267707122802735,0.1,10,8.0,4.265059152880596,66.94149183923437,False
14,6.0642402689099315,0.1862,3.5771906494140624,0.1094,10,8.0,5.451797099478453,59.74248921322152,False
15,5.9106315928936,0.2526,6.114495511627197,0.0997,10,8.0,5.800471803274402,74.28965657896869,False
16,6.211937935256958,0.1978,3.877534778213501,0.1,10,8.0,7.085070782801929,92.43121132752142,False
17,11.428708567810059,0.1356,19.781210554504394,0.1,10,8.0,9.993580741575407,120.2353843388959,False
18,14.185576470947266,0.072,4.171491315841675,0.1632,10,8.0,11.27044348519972,185.37313176030858,False
19,9.343811134052277,0.1484,21.758457006835936,0.1,10,8.0,13.033506090984616,80.22148342099749,False
20,13.019624711990357,0.0966,3.772204606628418,0.1082,10,8.0,16.37093039904696,287.73703655763245,False
21,13.864359061431884,0.0832,5.06319180984497,0.1007,10,8.0,21.714922798158202,272.61871695028753,False
22,9.404674243354798,0.0822,5.441093007659912,0.0972,10,8.0,25.48916861704147,129.53995922448718,False
23,17.04990048828125,0.0852,7.565541209411621,0.1,10,8.0,29.950847520672482,280.7502350241335,False
24,25.886104558753967,0.0862,4.682984960174561,0.0792,10,8.0,30.256179965641348,403.8396333043073,False
25,25.022866314697264,0.098,2.4340859497070313,0.1,10,8.0,31.9255399056014,881.5119147878638,False
26,32.11221739749909,0.2246,4.992735847473145,0.1,10,8.0,61.915561368789646,1158.564836482801,False
27,28.716555392456055,0.1434,3.6204436851501467,0.1,10,8.0,74.38471020207321,475.8241973529496,False
28,29.482431869125367,0.145,6.179236499023437,0.1021,10,8.0,98.63264427125577,716.6486243546602,False
29,65.51605419311524,0.132,4.368678810882568,0.1,10,8.0,108.85302157907134,1662.298550296761,False
30,28.64409206237793,0.0918,4.1804271385192875,0.1,10,8.0,119.06092406379908,593.205046053354,False
31,38.95895256118774,0.1536,4.574511242675781,0.1,10,8.0,102.93498982464074,2481.262611085521,False
32,223.2660723136902,0.125,17.524888778686524,0.1,10,8.0,368.2804340322847,5142.576248109015,False
33,89.29130720062255,0.1656,24.9216048828125,0.1,10,8.0,442.72841323220655,1607.3407513067336,False
34,92.85763899459839,0.1394,9.010162455749512,0.1,10,8.0,461.35679495035697,2438.302407933251,False
35,87.99218844985963,0.1436,18.62709685974121,0.1,10,8.0,464.8181075369607,2018.3039006100898,False
36,131.13060228881835,0.0822,809.4337750976563,0.1052,10,8.0,596.1470889463654,3080.311309862192,False
37,214.95955530204773,0.1472,72.98132915039062,0.1,10,8.0,544.7638837163418,4637.7037575298855,False
38,151.4650475341797,0.2866,77.18085411376953,0.0995,10,8.0,548.5509588129431,3134.7281901152724,False
39,397.8007101997375,0.088,175.95564907226563,0.0918,10,8.0,1024.5936505772725,8410.334779573051,False
40,374.811510546875,0.14,250.43896904296875,0.1005,10,8.0,776.8218449372488,7254.658492437014,False
41,614.6019919799804,0.2358,75.60902065429687,0.1,10,8.0,641.5474391155358,16381.648111632754,False
42,522.3066005981445,0.1174,171.93983803710938,0.1,10,8.0,767.6890396589577,6031.43357220504,False
43,299.4783440856934,0.1846,58.8411838684082,0.1,10,8.0,793.1235658642366,6247.96841598131,False
44,1596.0300782714844,0.0736,162.8012961669922,0.1,10,8.0,1103.5061788237983,13997.600870920627,False
45,410.2302802734375,0.0822,130.66641088867186,0.1,10,8.0,1469.83828605729,10469.319118418089,False
46,318.5401016479492,0.1164,1322.04436875,0.0859,10,8.0,1829.3668552158847,11287.206759361448,False
47,600.222093572998,0.1084,65.87078276367187,0.1,10,8.0,2346.765697385977,23223.27560971309,False
48,384.1350239929199,0.1154,125.055067578125,0.1,10,8.0,2183.81481354047,15556.634758481194,False
49,491.6768768310547,0.1518,12323.2231703125,0.0789,10,8.0,2675.104961892215,20272.74282678644,False
50,9133.590614550782,0.1422,322.62145751953125,0.1,10,8.0,2382.2199232266603,39474.44438420137,False
51,4911.26394708252,0.1912,293.7278627929687,0.1,10,8.0,2950.098640351266,36089.74614707047,False
52,25787.151714331056,0.2496,4881.527096875,0.1,10,8.0,3145.5678687835452,45505.30226776622,False
53,4602.368162011719,0.082,217.93341826171874,0.1,10,8.0,4232.167833564649,21826.905317304936,False
54,9027.961469140624,0.0732,71.33627077636719,0.1,10,8.0,4342.505631214153,76343.88750157527,False
55,1709.4807739746093,0.102,61.17281223144531,0.1,10,8.0,4971.340793254913,33963.61784627928,False
56,1195.1617545410156,0.1102,61.6684693725586,0.1,10,8.0,4674.33381314648,40865.774502470354,False
57,8585.974842590333,0.146,7458.35088671875,0.1115,10,8.0,7061.7398110671775,67615.03851159962,False
58,26553.63090498047,0.113,1224.921826171875,0.1,10,8.0,6673.971797887166,155821.01950599052,False
59,50357.30193701172,0.154,506.71795776367185,0.1,10,8.0,8554.854101296321,133758.2526230214,False
60,7000.963120117188,0.0294,236.99346752929688,0.1,10,8.0,11101.192637590788,78807.6938718511,False
61,10544.485751953125,0.1028,322.51874360351565,0.1,10,8.0,12707.937805045794,124071.66921871796,False
62,38283.27546151123,0.0804,475.054844921875,0.1001,10,8.0,18646.858140286207,177766.64961144066,False
63,12384.482473852539,0.0806,34028755.5552,0.1,10,8.0,23505.275401479157,96941.62243618394,False
64,407663.5325577637,0.1152,762108.88205,0.0983,10,8.0,30620.455369385927,233153.9360105956,False
65,29942.140934375,0.1002,25123303.1072,0.1,10,8.0,34439.06972302392,201627.56103126204,False
66,1132679.3527773437,0.0988,191369.870525,0.1,10,8.0,20718.7086163151,428191.9258150708,False
67,139583.7830125,0.1424,20352.6899984375,0.1,10,8.0,21557.004760750187,266831.6864712713,False
68,1676566.809151172,0.1826,934279.8042,0.1,10,8.0,34773.24711788206,644829.4354058327,False
69,875340.00286875,0.1248,50087.17243125,0.1,10,8.0,22609.19547056736,491263.7893549258,False
70,660157.6104046875,0.1062,48233.89405625,0.1,10,8.0,43066.53974641259,722289.450988689,False
71,860738.46323125,0.0814,239804.85195,0.1,10,8.0,67882.70620898946,628711.7335202151,False
72,382104.66284609376,0.1304,1660474.612,0.0825,10,8.0,84309.97755075351,313058.3387970997,False
73,1199843.03403125,0.1084,6943.3115515625,0.1,10,8.0,81400.45192195763,980908.8818304387,False
74,16656572.197415626,0.1266,724948.5715,0.1,10,8.0,83447.97144052887,1443738.963675047,False
75,1435862.64684375,0.173,256007.3557,0.1,10,8.0,106670.84576146805,565722.99391439,False
76,11273051.89285,0.0848,149411.7904,0.1,10,8.0,141660.5856359716,3005033.993312967,False
77,773422.825725,0.1348,83399.83655,0.1,10,8.0,164475.03087787182,680856.9761376458,False
78,1191042.2245,0.1498,199827.7734,0.1,10,8.0,200183.94631574507,1111723.9040531279,False
79,1273905.1005125,0.1276,59292.92734375,0.1064,10,8.0,254950.5414411841,1572032.3398023807,False
80,2606559.5797,0.1702,39360604635.136,0.1,10,8.0,361530.42454477795,1570459.0958436471,False
81,7924472.0814,0.1098,196921226.0224,0.0988,10,8.0,357910.9980212269,2139351.980504551,False
82,4796820.40474375,0.1618,29616540.0,0.0985,10,8.0,352330.2593945271,2722024.023321078,False
83,2676757.0792,0.1158,101683917.9776,0.0847,10,8.0,361020.33669412433,1595391.2795306519,False
84,7850099.59865,0.0964,11287989393.8176,0.1,10,8.0,455138.96956370864,2612520.5767573444,False
85,2925490.839275,0.1398,270393954.9184,0.0944,10,8.0,447683.253362949,2982422.8991969624,False
86,2513517.5431,0.2126,905269516.6976,0.098,10,8.0,463565.20305606304,2325726.376048224,False
