round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,1.380639342546463,0.541,2.6275634185791015,0.1029,10,28.742048900000007,28.742048899999993,8.0,False
2,1.3878056473255158,0.573,3.1600471015930176,0.1,10,28.742048900000007,28.742048899999993,8.0,False
3,1.8064957832335595,0.5818,5.242948683929443,0.1019,10,28.742048900000007,28.742048899999993,8.0,False
4,2.531614463637432,0.489,5.9676977645874025,0.1417,10,28.742048900000007,28.742048899999993,8.0,False
5,2.167912167805391,0.5696,6.57091061630249,0.1,10,28.742048900000007,28.742048899999993,8.0,False
6,1.5616374832167719,0.56,5.00893752746582,0.1002,10,28.742048900000007,28.742048899999993,8.0,False
7,1.756881599129211,0.5118,3.842630980682373,0.1,10,28.742048900000007,28.742048899999993,8.0,False
8,1.6574570299143845,0.5918,2.725893444824219,0.1491,10,28.742048900000007,28.742048899999993,8.0,False
9,1.3154114070119511,0.5944,2.9385766593933105,0.1,10,28.742048900000007,28.742048899999993,8.0,False
10,1.4859729677829887,0.5572,2.914762562561035,0.1707,10,28.742048900000007,28.742048899999993,8.0,False
11,1.4128138002486885,0.5326,3.032496620941162,0.1723,10,28.742048900000007,28.742048899999993,8.0,False
12,1.4233588703293587,0.638,2.608556074523926,0.1498,10,28.742048900000007,28.742048899999993,8.0,False
13,1.2019433741454595,0.6422,2.694638688659668,0.1502,10,28.742048900000007,28.742048899999993,8.0,False
14,1.36531798650017,0.56,2.925268920135498,0.1262,10,28.742048900000007,28.742048899999993,8.0,False
15,1.7674727340955754,0.4864,2.622642004776001,0.2028,10,28.742048900000007,28.742048899999993,8.0,False
16,1.4109342809970724,0.5756,2.3205908813476563,0.1653,10,28.742048900000007,28.742048899999993,8.0,False
17,1.173030709089394,0.606,2.3605130447387697,0.1604,10,28.742048900000007,28.742048899999993,8.0,False
18,1.3979281884882715,0.551,2.7070733406066894,0.1291,10,28.742048900000007,28.742048899999993,8.0,False
19,1.453018816237108,0.551,2.422699712371826,0.2012,10,28.742048900000007,28.742048899999993,8.0,False
20,1.2615079680881929,0.6412,2.5470708702087403,0.1705,10,28.742048900000007,28.742048899999993,8.0,False
21,1.5517305532246828,0.5618,2.4251862113952636,0.1719,10,28.742048900000007,28.742048899999993,8.0,False
22,1.448033238697052,0.4994,2.2692824432373047,0.1837,10,28.742048900000007,28.742048899999993,8.0,False
23,1.2532149141240778,0.624,2.291874211883545,0.1639,10,28.742048900000007,28.742048899999993,8.0,False
24,1.312285040465265,0.586,2.499731034851074,0.1643,10,28.742048900000007,28.742048899999993,8.0,False
25,1.481165320855379,0.5424,2.4252143234252928,0.1614,10,28.742048900000007,28.742048899999993,8.0,False
26,1.2433111361913383,0.5818,2.729576119995117,0.1428,10,28.742048900000007,28.742048899999993,8.0,False
27,1.6407407692193985,0.4692,2.5739392211914063,0.1718,10,28.742048900000007,28.742048899999993,8.0,False
28,1.5614071597695351,0.4986,2.3185680393218995,0.228,10,28.742048900000007,28.742048899999993,8.0,False
29,1.3533370128393174,0.5902,2.2095247758865355,0.2343,10,28.742048900000007,28.742048899999993,8.0,False
30,1.3589154955387115,0.5806,2.1180749145507813,0.1862,10,28.742048900000007,28.742048899999993,8.0,False
31,1.1935592923135496,0.6136,2.597714633178711,0.1711,10,28.742048900000007,28.742048899999993,8.0,False
32,1.402019494449906,0.5498,2.3000783645629883,0.2047,10,28.742048900000007,28.742048899999993,8.0,False
33,1.4962491512775422,0.506,2.225767793083191,0.1929,10,28.742048900000007,28.742048899999993,8.0,False
34,1.2728596833109855,0.591,2.456787874221802,0.1506,10,28.742048900000007,28.742048899999993,8.0,False
35,1.132301263059443,0.637,2.3606305862426757,0.1879,10,28.742048900000007,28.742048899999993,8.0,False
36,1.3562729281425476,0.5804,2.2602147602081297,0.1721,10,28.742048900000007,28.742048899999993,8.0,False
37,1.3392177605867386,0.5554,2.1326637565612794,0.2216,10,28.742048900000007,28.742048899999993,8.0,False
38,1.2076205146714811,0.6038,2.261173529815674,0.1872,10,28.742048900000007,28.742048899999993,8.0,False
39,1.3924851105451583,0.5604,2.079432779884338,0.2253,10,28.742048900000007,28.742048899999993,8.0,False
40,1.3300547777284402,0.539,2.1973920652389527,0.1548,10,28.742048900000007,28.742048899999993,8.0,False
41,1.5442871841907502,0.4936,2.2573594051361083,0.201,10,28.742048900000007,28.742048899999993,8.0,False
42,1.2675792372580268,0.5842,2.105706424713135,0.1594,10,28.742048900000007,28.742048899999993,8.0,False
43,1.1778462978124618,0.6064,2.080853364944458,0.1987,10,28.742048900000007,28.742048899999993,8.0,False
44,1.1256833581375307,0.6532,2.062546426010132,0.2333,10,28.742048900000007,28.742048899999993,8.0,False
45,1.1827300915241241,0.6244,2.215460524749756,0.2118,10,28.742048900000007,28.742048899999993,8.0,False
46,1.2678261290490627,0.5918,2.3060807865142823,0.2098,10,28.742048900000007,28.742048899999993,8.0,False
47,1.2080678244125098,0.6296,2.2605128593444825,0.2166,10,28.742048900000007,28.742048899999993,8.0,False
48,1.1403008709086804,0.6372,2.210120916175842,0.1886,10,28.742048900000007,28.742048899999993,8.0,False
49,1.171753079219302,0.6436,2.054500047302246,0.2197,10,28.742048900000007,28.742048899999993,8.0,False
50,1.2632399055242538,0.5644,2.0291829080581665,0.2148,10,28.742048900000007,28.742048899999993,8.0,False
51,1.2154484809756279,0.6048,2.1559188945770265,0.2145,10,28.742048900000007,28.742048899999993,8.0,False
52,1.2842407550692558,0.5864,1.9619578134536744,0.2376,10,28.742048900000007,28.742048899999993,8.0,False
53,1.2260005933494074,0.6042,2.0684610557556153,0.187,10,28.742048900000007,28.742048899999993,8.0,False
54,1.1217824601523112,0.6372,1.9788750343322754,0.2279,10,28.742048900000007,28.742048899999993,8.0,False
55,0.9332073738729814,0.7114,2.3132105270385743,0.2031,10,28.742048900000007,28.742048899999993,8.0,False
56,1.1468984727419447,0.6264,1.8958188766479491,0.2366,10,28.742048900000007,28.742048899999993,8.0,False
57,1.104504118773318,0.637,2.2723648811340333,0.1899,10,28.742048900000007,28.742048899999993,8.0,False
58,1.3116214812915539,0.5866,2.21442299118042,0.207,10,28.742048900000007,28.742048899999993,8.0,False
59,1.2001632646378246,0.6218,2.3417021699905396,0.1912,10,28.742048900000007,28.742048899999993,8.0,False
60,1.3975166063904763,0.5486,2.127706532287598,0.2144,10,28.742048900000007,28.742048899999993,8.0,False
61,1.1994963714632263,0.6558,1.954772109603882,0.2377,10,28.742048900000007,28.742048899999993,8.0,False
62,1.351546898984909,0.5656,2.1062905586242677,0.2066,10,28.742048900000007,28.742048899999993,8.0,False
63,1.2397653696373105,0.605,2.159182122039795,0.2283,10,28.742048900000007,28.742048899999993,8.0,False
64,1.23940515888012,0.6046,2.135867322540283,0.1562,10,28.742048900000007,28.742048899999993,8.0,False
65,0.9653058073548542,0.6924,2.044411407470703,0.2759,10,28.742048900000007,28.742048899999993,8.0,False
66,1.2073737733120098,0.6134,1.9329126873016358,0.2614,10,28.742048900000007,28.742048899999993,8.0,False
67,1.2948803033666219,0.5624,2.1619973361968996,0.2007,10,28.742048900000007,28.742048899999993,8.0,False
