round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,1.3821577160835266,0.5402,2.6236273487091064,0.1022,10,False
2,1.3891559882164002,0.5724,3.154119169616699,0.1,10,False
3,1.8081526246778667,0.5806,5.139447519683838,0.1021,10,False
4,2.53024055647552,0.4886,6.24247353515625,0.1416,10,False
5,2.161120466284454,0.5684,6.387699656677246,0.1,10,False
6,1.5548062082476914,0.5598,5.0645855537414555,0.1002,10,False
7,1.7536305661961435,0.5126,3.907597846984863,0.1,10,False
8,1.6530050721503795,0.5938,2.71868927154541,0.1511,10,False
9,1.3157952048122883,0.5956,2.9766924026489257,0.1,10,False
10,1.4888217798441647,0.5566,2.9223541538238527,0.1649,10,False
11,1.4089703260570765,0.5324,3.0683997844696047,0.1768,10,False
12,1.4278438385952263,0.6382,2.631244005203247,0.1504,10,False
13,1.20294303028211,0.6434,2.7084520988464353,0.1501,10,False
14,1.366447938027978,0.5586,2.9324647594451902,0.1281,10,False
15,1.7707209996454418,0.487,2.6234539726257324,0.2059,10,False
16,1.4123410832554102,0.576,2.3281450229644776,0.1664,10,False
17,1.1732044739453122,0.6064,2.3656298656463624,0.1591,10,False
18,1.3980767000839114,0.5518,2.7190214401245116,0.1314,10,False
19,1.4548046026274561,0.5518,2.4321901008605957,0.1989,10,False
20,1.2639350301876664,0.6408,2.553428202056885,0.1717,10,False
21,1.5481761218726635,0.5614,2.4193627449035646,0.1706,10,False
22,1.4496142634153366,0.4998,2.287788882446289,0.181,10,False
23,1.2535928015369922,0.625,2.2946501365661622,0.1642,10,False
24,1.3086567283790558,0.5856,2.5166328857421876,0.1651,10,False
25,1.4834977254867554,0.5448,2.4411619647979736,0.1606,10,False
26,1.2403324531018733,0.5838,2.752701131820679,0.143,10,False
27,1.6371825535297393,0.469,2.6256246788024904,0.1722,10,False
28,1.5567946192979814,0.4986,2.3425073554992677,0.2253,10,False
29,1.3437988459825516,0.5954,2.22191591796875,0.233,10,False
30,1.3567945127487182,0.5814,2.130590348815918,0.1853,10,False
31,1.1884218412801624,0.6148,2.604337247467041,0.1716,10,False
32,1.3973586790174246,0.5506,2.304382870864868,0.2019,10,False
33,1.4951848898887634,0.5044,2.2078572681427002,0.191,10,False
34,1.2680348254442215,0.5954,2.481234575653076,0.1562,10,False
35,1.1304032179731875,0.6454,2.424906258392334,0.1849,10,False
36,1.3612193938970565,0.582,2.2720195735931394,0.1746,10,False
37,1.3278608824729918,0.557,2.12826176071167,0.2266,10,False
38,1.1987495972659439,0.6106,2.2416233215332033,0.1916,10,False
39,1.3888964636087417,0.5622,2.0774815105438234,0.23,10,False
40,1.3236954063344746,0.5384,2.180720149612427,0.1611,10,False
41,1.53967331533432,0.4976,2.2781376953125,0.203,10,False
42,1.2651965053491294,0.5906,2.090966331100464,0.164,10,False
43,1.1753653303146363,0.6122,2.085536211395264,0.1954,10,False
44,1.1217440835937857,0.654,2.0645172386169435,0.2352,10,False
45,1.1773476638674736,0.621,2.220260792541504,0.2087,10,False
46,1.2620870398640633,0.5948,2.2960153759002684,0.2124,10,False
47,1.2033410484947265,0.634,2.2520332595825194,0.212,10,False
48,1.136547662519291,0.6352,2.194825860977173,0.1952,10,False
49,1.1751496180903167,0.6452,2.0540917346954344,0.2273,10,False
50,1.2543261193990707,0.5716,2.022599380111694,0.2103,10,False
51,1.21492838357687,0.6082,2.1441712631225585,0.2171,10,False
52,1.2724399816513061,0.59,1.941048576927185,0.2484,10,False
53,1.2155363694317638,0.6106,2.062382200241089,0.1886,10,False
54,1.1170351280465722,0.6402,1.989579972076416,0.2288,10,False
55,0.9355923083085567,0.711,2.3014558120727537,0.1995,10,False
56,1.1482893286082894,0.629,1.879997964477539,0.239,10,False
