round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.350756308746338,0.1176,2.2630413036346435,0.1425,10,False
2,2.269490945625305,0.1528,2.2011308757781984,0.198,10,False
3,2.1784327417373657,0.181,2.101695408630371,0.2156,10,False
4,2.0982663168907165,0.2092,2.0627143800735475,0.2111,10,False
5,2.0265311794281007,0.2238,1.9731690773010253,0.2465,10,False
6,2.0044127031326293,0.2422,1.9057470664978027,0.2649,10,False
7,1.939970401763916,0.2608,1.8750908044815064,0.2704,10,False
8,1.9076823565483094,0.2718,1.8263324146270752,0.3073,10,False
9,1.8883010158538818,0.2798,1.8466132190704345,0.2914,10,False
10,1.869242267227173,0.2794,1.7863341651916504,0.3152,10,False
11,1.831488660144806,0.3092,1.769124038696289,0.3265,10,False
12,1.8176235153198241,0.306,1.7477300434112548,0.331,10,False
13,1.8110731997489928,0.3074,1.7278026315689088,0.3339,10,False
14,1.7915402788162231,0.3198,1.7114603010177611,0.3402,10,False
15,1.7535716262817382,0.3302,1.7233097263336181,0.3598,10,False
16,1.7091439211845398,0.3548,1.8199153343200685,0.3438,10,False
17,1.7479393508911132,0.3436,1.68761519241333,0.3721,10,False
18,1.725341316986084,0.3544,1.634806477355957,0.3815,10,False
19,1.6769542602539063,0.3574,1.596509359741211,0.3999,10,False
20,1.6934422475814819,0.3618,1.627201266860962,0.3929,10,False
21,1.6615432954788207,0.3724,1.6141049869537354,0.3991,10,False
22,1.6711417627334595,0.364,1.570509708595276,0.4039,10,False
23,1.6355911179542542,0.3768,1.6482285247802735,0.3877,10,False
24,1.6778717865943908,0.3704,1.5558272827148438,0.4202,10,False
25,1.6408547159194946,0.3818,1.5418082246780396,0.4274,10,False
26,1.59338036403656,0.407,1.4992334602355957,0.4401,10,False
27,1.5968954961776733,0.398,1.5557772300720214,0.4223,10,False
28,1.5893174854278564,0.3962,1.4764098819732665,0.4465,10,False
29,1.5780110159873963,0.4038,1.5218337251663208,0.4395,10,False
30,1.5604042675971985,0.416,1.446331157684326,0.4581,10,False
31,1.5480421422958375,0.4164,1.5016677673339844,0.4458,10,False
32,1.552035886478424,0.4234,1.4966030488967896,0.4443,10,False
33,1.5005550203323363,0.4332,1.4571659555435181,0.4589,10,False
34,1.5173188671112061,0.4276,1.4855379611968995,0.4424,10,False
35,1.518397006893158,0.432,1.4171647769927977,0.4678,10,False
36,1.4961902818679809,0.4348,1.4463462841033936,0.4644,10,False
37,1.484400099849701,0.4486,1.38378200340271,0.4909,10,False
38,1.5107457379341125,0.4424,1.458130118560791,0.4636,10,False
39,1.4719670358657837,0.4652,1.3772443029403687,0.4902,10,False
40,1.4700805888175965,0.4598,1.3623284341812134,0.4935,10,False
41,1.4864620508193969,0.4472,1.3589506372451783,0.4973,10,False
42,1.468956185245514,0.4644,1.4050948444366456,0.4804,10,False
43,1.4863210342407227,0.46,1.4026223861694336,0.4862,10,False
44,1.446954540157318,0.4734,1.3690717584609986,0.4927,10,False
45,1.4421639859199524,0.4648,1.3751723236083984,0.4963,10,False
46,1.4278392908096313,0.474,1.3599602117538452,0.5035,10,False
47,1.4368063724517823,0.4654,1.359617213821411,0.5049,10,False
48,1.4415556079864502,0.4688,1.3247876070022584,0.5133,10,False
49,1.433721489906311,0.4678,1.3288174926757812,0.5152,10,False
50,1.421114572238922,0.4744,1.3170466516494752,0.5174,10,False
51,1.3980755330085755,0.489,1.2795465032577515,0.5345,10,False
52,1.3926627157211304,0.4848,1.30409765625,0.5204,10,False
53,1.4252897678375245,0.479,1.2671296598434447,0.5321,10,False
54,1.4066749599456787,0.4846,1.3026931888580322,0.518,10,False
55,1.3903593423843383,0.4832,1.2842008563995362,0.5279,10,False
56,1.4023836936950684,0.4814,1.377859387588501,0.501,10,False
57,1.375053845500946,0.4934,1.3021772993087768,0.5214,10,False
58,1.3914109491348268,0.4888,1.298586120223999,0.526,10,False
59,1.361683491039276,0.5146,1.305924308013916,0.5307,10,False
60,1.3658044616699219,0.4992,1.2543346630096435,0.5437,10,False
61,1.3424510278701782,0.5098,1.2716997959136962,0.5294,10,False
62,1.3643499454498291,0.4936,1.2260764747619628,0.5533,10,False
63,1.3534408863067626,0.5078,1.215128885269165,0.5552,10,False
64,1.3287131130218506,0.5156,1.2476032218933106,0.5416,10,False
65,1.32542637090683,0.5162,1.2344605758666993,0.5494,10,False
66,1.3509479056358338,0.5126,1.215119004058838,0.5575,10,False
67,1.3343989295005798,0.5128,1.2173422332763673,0.5585,10,False
68,1.3069056789398192,0.5268,1.2448487100601195,0.5498,10,False
69,1.3139628854751586,0.5254,1.2328463613510132,0.5576,10,False
