round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,1.5927604458570481,0.4786,2.6612939090728758,0.1,10,28.742048900000007,28.742048899999993,8.0,False
2,2.030213336610794,0.4048,2.6099822608947756,0.1639,10,28.742048900000007,28.742048899999993,8.0,False
3,2.109880366039276,0.425,3.5804909084320067,0.1,10,28.742048900000007,28.742048899999993,8.0,False
4,2.234180237674713,0.413,3.057018243408203,0.1506,10,28.742048900000007,28.742048899999993,8.0,False
5,1.8090225459098817,0.47,2.9400587375640868,0.176,10,28.742048900000007,28.742048899999993,8.0,False
6,2.000842629814148,0.3846,3.130566527938843,0.1555,10,28.742048900000007,28.742048899999993,8.0,False
7,1.74411788482666,0.4804,3.4479748931884764,0.1803,10,28.742048900000007,28.742048899999993,8.0,False
8,1.7221017778873444,0.4814,2.393507364654541,0.1951,10,28.742048900000007,28.742048899999993,8.0,False
9,1.4644220111370088,0.5432,2.168380199813843,0.189,10,28.742048900000007,28.742048899999993,8.0,False
10,1.6365149633407592,0.4638,2.308887104988098,0.1696,10,28.742048900000007,28.742048899999993,8.0,False
11,1.5594222088336944,0.4454,2.4456410514831544,0.1697,10,28.742048900000007,28.742048899999993,8.0,False
12,1.6771034510612488,0.4764,2.8357498783111574,0.205,10,28.742048900000007,28.742048899999993,8.0,False
13,1.6868191737174987,0.4786,2.49270304107666,0.2301,10,28.742048900000007,28.742048899999993,8.0,False
14,1.53088761863439,0.5224,2.143655654144287,0.1923,10,28.742048900000007,28.742048899999993,8.0,False
15,1.4768198380470277,0.5312,2.098303915023804,0.2445,10,28.742048900000007,28.742048899999993,8.0,False
16,1.447009868335724,0.5328,2.3295848190307615,0.1784,10,28.742048900000007,28.742048899999993,8.0,False
17,1.5771846852779388,0.466,2.567325598526001,0.1776,10,28.742048900000007,28.742048899999993,8.0,False
18,1.7452532602787019,0.4022,2.2661818977355956,0.238,10,28.742048900000007,28.742048899999993,8.0,False
19,1.5806830012559892,0.5242,2.145307308769226,0.207,10,28.742048900000007,28.742048899999993,8.0,False
20,1.5941660106182098,0.4946,2.1504891452789305,0.1932,10,28.742048900000007,28.742048899999993,8.0,False
21,1.610132184267044,0.4736,2.148871060180664,0.1928,10,28.742048900000007,28.742048899999993,8.0,False
22,1.5123628063201904,0.512,2.0704816421508787,0.1944,10,28.742048900000007,28.742048899999993,8.0,False
23,1.5651697400093079,0.4684,2.1281534523010253,0.2343,10,28.742048900000007,28.742048899999993,8.0,False
24,1.4384841632931726,0.5344,2.2127102561950682,0.22,10,28.742048900000007,28.742048899999993,8.0,False
25,1.6748055061340332,0.4546,2.1663193161010743,0.2121,10,28.742048900000007,28.742048899999993,8.0,False
26,1.396689610862732,0.5376,1.9996270530700684,0.2407,10,28.742048900000007,28.742048899999993,8.0,False
27,1.5227924013137817,0.4986,2.0281228240966795,0.2569,10,28.742048900000007,28.742048899999993,8.0,False
28,1.4585770813465118,0.5134,2.102420259857178,0.2108,10,28.742048900000007,28.742048899999993,8.0,False
29,1.477739508676529,0.4978,2.0739297063827515,0.2034,10,28.742048900000007,28.742048899999993,8.0,False
30,1.5694254800796508,0.4338,2.022109098815918,0.2591,10,28.742048900000007,28.742048899999993,8.0,False
31,1.5757368085861205,0.4668,2.0204443477630614,0.2225,10,28.742048900000007,28.742048899999993,8.0,False
32,1.4728483151435852,0.5158,2.459171482467651,0.1994,10,28.742048900000007,28.742048899999993,8.0,False
33,1.6031218954086304,0.4936,2.0359293029785155,0.2399,10,28.742048900000007,28.742048899999993,8.0,False
34,1.4800160044193267,0.4932,2.10095810546875,0.2013,10,28.742048900000007,28.742048899999993,8.0,False
35,1.5261613760471344,0.4888,2.418136194229126,0.2158,10,28.742048900000007,28.742048899999993,8.0,False
36,1.5803960577487945,0.489,2.1006949615478514,0.1901,10,28.742048900000007,28.742048899999993,8.0,False
37,1.5316485081195832,0.4912,1.8638304901123046,0.268,10,28.742048900000007,28.742048899999993,8.0,False
38,1.3247305259227753,0.5646,2.063612548828125,0.214,10,28.742048900000007,28.742048899999993,8.0,False
39,1.6148942032337188,0.453,2.4608921897888183,0.1829,10,28.742048900000007,28.742048899999993,8.0,False
40,1.6741046147346497,0.4492,2.129012055206299,0.2197,10,28.742048900000007,28.742048899999993,8.0,False
41,1.3730943060874938,0.5752,2.0483431434631347,0.2627,10,28.742048900000007,28.742048899999993,8.0,False
42,1.4699488263130187,0.5124,2.0875291015625,0.2269,10,28.742048900000007,28.742048899999993,8.0,False
43,1.7480175633430481,0.418,2.469303765487671,0.2125,10,28.742048900000007,28.742048899999993,8.0,False
44,1.8534698271751404,0.427,1.8979110395431518,0.2661,10,28.742048900000007,28.742048899999993,8.0,False
