round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.35150763835907,0.1188,2.2626071949005127,0.1453,10,False
2,2.2703273216247557,0.1524,2.1991315631866457,0.1986,10,False
3,2.1757825365066528,0.1786,2.098809843826294,0.2215,10,False
4,2.0961331440925597,0.2108,2.067007056045532,0.2093,10,False
5,2.0263943556785584,0.2226,1.987262122154236,0.2431,10,False
6,2.000493947982788,0.2376,1.906875872039795,0.2675,10,False
7,1.9435064063072205,0.2624,1.8685636499404907,0.2801,10,False
8,1.9100299920082093,0.2704,1.834703992843628,0.304,10,False
9,1.8893542534828187,0.2786,1.8512654275894165,0.2857,10,False
10,1.8708183899879456,0.283,1.7849889513015746,0.3119,10,False
11,1.8361855010986328,0.3126,1.7576401039123535,0.3341,10,False
12,1.8167640683174133,0.3036,1.7325880851745605,0.3398,10,False
13,1.8131922269821168,0.3066,1.7188678388595582,0.3414,10,False
14,1.7924742131233216,0.3176,1.6985870212554932,0.3463,10,False
15,1.756163326740265,0.331,1.7273516960144042,0.3621,10,False
16,1.7155035115242003,0.3472,1.8311253219604493,0.3299,10,False
17,1.7527614365577697,0.345,1.6897291990280152,0.3744,10,False
18,1.7299127824783325,0.353,1.6521728740692139,0.3714,10,False
19,1.6800749959945678,0.3548,1.5951798446655274,0.397,10,False
20,1.6924297481536865,0.3598,1.631488477897644,0.3909,10,False
21,1.661080488395691,0.3722,1.5898600967407226,0.4034,10,False
22,1.6708256003379822,0.3688,1.5706488780975343,0.4069,10,False
23,1.6393543239593507,0.3752,1.6090613580703734,0.3971,10,False
24,1.6717647701263427,0.3748,1.567585935974121,0.4143,10,False
25,1.6387618272781372,0.3864,1.5418314880371093,0.4225,10,False
26,1.59683102684021,0.3974,1.504043049621582,0.4389,10,False
27,1.5967060945510865,0.3958,1.5482305404663086,0.427,10,False
28,1.5915452741622924,0.399,1.4769335617065429,0.4514,10,False
29,1.5855295226097106,0.3986,1.5220909822463988,0.4368,10,False
30,1.57157540102005,0.4098,1.4417586570739747,0.4653,10,False
31,1.5500009448051453,0.4208,1.5072225942611694,0.443,10,False
32,1.5469147327423096,0.423,1.5211606266021729,0.4353,10,False
33,1.5004189551353455,0.4348,1.4489668029785157,0.4572,10,False
34,1.5237035321235657,0.421,1.4960442932128906,0.444,10,False
35,1.5237893821716308,0.4284,1.447042183303833,0.4595,10,False
36,1.5016051044464112,0.437,1.4465285280227662,0.4669,10,False
37,1.4938810978889465,0.444,1.3898837390899659,0.4864,10,False
