round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.3809442080020904,0.5402,2.623843458557129,0.1019,10,8.0,0.4004269182725694,10.953701888110619,False
2,1.6348612908840179,0.5222,2.785067127227783,0.1014,10,8.0,0.5677124394505894,15.185285411537714,False
3,1.7029224794140332,0.5636,4.0612548629760745,0.1153,10,8.0,0.7927353264617533,16.726550565936783,False
4,2.997968515673212,0.3748,5.111817812347412,0.1097,10,8.0,0.974366253369724,22.59276257445179,False
5,3.8140332127094267,0.412,3.271366889190674,0.1032,10,8.0,1.2347158160005567,28.307869304965912,False
6,2.8483544500428137,0.3646,4.687336912536621,0.1594,10,8.0,1.6416666582865667,22.14908793911993,False
7,2.7207629825827344,0.4006,2.97792406539917,0.1188,10,8.0,2.018138301363735,19.275490809107673,False
8,3.9657102524921766,0.3446,3.2228677001953123,0.1011,10,8.0,2.300755780064466,28.60675226509979,False
9,3.6237721859037877,0.266,2.7107961849212647,0.1045,10,8.0,2.593826632988188,25.149875195295575,False
10,5.611498280572891,0.1706,2.6860352939605714,0.1,10,8.0,2.7270840055213457,36.078689031410505,False
11,3.2334358799360228,0.2444,2.6904063663482667,0.0998,10,8.0,2.9406484550070493,46.591873878251064,False
12,5.415602798720589,0.1778,2.9040272243499756,0.1036,10,8.0,3.3879279833487743,79.7512583320935,False
13,5.919860086597532,0.3934,13.890378308105468,0.1,10,8.0,4.44510732244138,76.06396176626075,False
14,7.170246525965631,0.1936,9.187658422851563,0.1216,10,8.0,5.580961984600623,66.60669266094425,False
15,6.531187715929747,0.1728,4.361625311279297,0.1,10,8.0,6.051061326306891,86.03162823627865,False
16,8.882941841125488,0.1658,10.543300035095214,0.1,10,8.0,8.384487433228221,133.7707962314322,False
17,9.20733988084793,0.1372,15.070347441101074,0.1,10,8.0,10.361869759960957,120.69775213137999,False
18,5.89700117820967,0.0702,2.6952247829437255,0.1,10,8.0,11.095138732619022,155.71887799753313,False
19,4.534544621658325,0.1296,2.4867288749694825,0.1,10,8.0,12.438538912369154,85.65484975075249,False
20,12.935387831997872,0.1794,12.349359735107422,0.1,10,8.0,16.36625454802663,323.2241714711979,False
21,8.132873067855835,0.1582,4.010693098449707,0.1,10,8.0,21.68310601144936,279.2628399801956,False
22,10.03965418395996,0.0748,2.8409786453247072,0.1,10,8.0,25.85923157324689,106.81654905892097,False
23,14.396190343199578,0.235,5.1105402503967285,0.1,10,8.0,28.240275239019653,371.94410180787406,False
24,25.931657486954332,0.2654,5.170739587402344,0.0816,10,8.0,34.284823217869615,507.03346332848486,False
25,20.773437846374513,0.0772,2.6896856842041017,0.1,10,8.0,38.892848113559886,915.3320432823351,False
26,31.67107890347163,0.2182,6.893651162719727,0.1,10,8.0,70.60485713627105,1147.901875909271,False
27,45.37634811553955,0.088,3.545864476776123,0.1002,10,8.0,82.2603805550835,495.72169837356233,False
28,18.639400887203216,0.2314,83.06100638427735,0.0928,10,8.0,102.75604186352903,793.2960574324663,False
29,108.163758036232,0.1968,3.7790368152618408,0.1,10,8.0,133.22465496869376,1774.3614710942045,False
30,33.750857512664794,0.0948,5.49411177520752,0.1004,10,8.0,152.22750852190424,661.1748699463775,False
31,33.38819523479938,0.2216,3.4094290393829345,0.1,10,8.0,171.77728241335788,2568.566625067684,False
32,334.19410856784583,0.3098,36.64391209411621,0.1,10,8.0,358.25792000880153,5351.130935041317,False
33,115.95048202209473,0.1554,26.673716375732422,0.1,10,8.0,439.18279420324706,1623.4327360505881,False
34,110.42584645233154,0.1516,7.862793218994141,0.0967,10,8.0,453.0804749304944,2224.92709085449,False
35,96.29071640625,0.1608,73.36332772216797,0.111,10,8.0,455.40451770785546,2060.6970521703165,False
36,104.35326073760986,0.0902,286.70276484375,0.0958,10,8.0,581.2818425780501,3232.5544550421414,False
37,231.12680278015137,0.0442,140.9670528076172,0.1016,10,8.0,512.7505630089854,5138.852420372804,False
38,258.58510036621095,0.1068,101.85705432128906,0.1078,10,8.0,512.3604067547498,3209.4978683728423,False
39,462.6174861824036,0.1642,266.4730929199219,0.1,10,8.0,974.4204605380382,7770.673181025051,False
40,701.8603452316285,0.2138,729.69775234375,0.1,10,8.0,735.4484419014192,8652.673006081119,False
41,611.0277103515625,0.1746,4.815788436126709,0.1,10,8.0,607.9197962089726,16635.178304039775,False
42,185.9143087677002,0.0888,18.545700280761718,0.1,10,8.0,763.4684234091485,8308.066800313853,False
43,187.94011228027344,0.0344,26.45911450805664,0.1,10,8.0,841.5579986727174,6423.435609734859,False
44,14484.198201824951,0.0982,381.16529873046875,0.1,10,8.0,1275.3711770424563,20191.254985234606,False
45,775.1143371261596,0.0552,47.32755868530273,0.1,10,8.0,1680.7964643773557,10032.03114546643,False
46,478.59894381598326,0.1956,28.94832038574219,0.1,10,8.0,2196.1598602267004,14258.373961008032,False
47,2206.9377524536135,0.1038,22178.62443125,0.1,10,8.0,2902.1503331741114,24507.730819481145,False
48,995.4215355041504,0.0042,21574.324278125,0.1,10,8.0,3312.8386094928906,17862.740463904753,False
49,1437.927726751709,0.1096,3443852.8684,0.1,10,8.0,4127.167006264699,21404.402514803027,False
50,4357.062753106689,0.077,146.52242333984375,0.1,10,8.0,3510.0789477541484,42142.82880845394,False
51,3367.9603524139407,0.3026,130.53130234375,0.1,10,8.0,3467.7922690770847,37886.72556249971,False
52,32077.998031103514,0.0798,4489.935840625,0.1,10,8.0,4445.324292317683,48379.346754457525,False
53,2530.404639678955,0.1568,465.26779013671876,0.1,10,8.0,5246.201227780215,25365.407120124666,False
54,8277.812965332032,0.1072,65.79315495605469,0.1,10,8.0,5103.606744333066,70917.9185598203,False
55,3444.3070770264385,0.1226,76.949191796875,0.1,10,8.0,4973.141671249711,35594.180726168815,False
56,1749.8364598876954,0.1398,63.61373798828125,0.1,10,8.0,4428.52020976591,42717.27751359685,False
57,4952.086365805054,0.1066,296872.08595,0.1,10,8.0,7017.737911297203,75353.16131607846,False
58,24120.434442907714,0.073,182.555471484375,0.1,10,8.0,8586.370168492627,167932.1760010551,False
59,32153.90809770508,0.0922,144.4797921875,0.1,10,8.0,9252.091919291253,166465.8190875576,False
60,15273.703312109375,0.0392,281.99099916992185,0.1,10,8.0,12010.326207479733,87452.78262373705,False
61,19192.759200634766,0.1262,360.290604296875,0.1,10,8.0,13429.963659470479,124456.80342930675,False
62,96030.9406065918,0.1044,590.5828244140625,0.1,10,8.0,19583.758434595697,189845.47634262167,False
63,5383.907095019531,0.189,4447874.7888,0.1,10,8.0,25181.749788211506,106040.88929187052,False
64,146331.72021416016,0.1778,319178.3916,0.1,10,8.0,33927.624912792446,299356.5776763509,False
65,43812.042205126956,0.1526,39858494.8608,0.1,10,8.0,39558.73183541821,199080.22514138315,False
66,287613.5907553467,0.1432,1440.2243921875,0.1,10,8.0,30867.096161302754,486594.8158251968,False
67,45529.2102184082,0.2372,1482.108778125,0.1,10,8.0,31614.442532100427,276294.5889343614,False
68,586240.2595086914,0.1934,1023.302256640625,0.1,10,8.0,35944.81440552043,649705.460238415,False
69,523599.25152265624,0.1008,750.2110407226562,0.1,10,8.0,21142.488807535505,625795.6468878805,False
70,263243.2931546875,0.1378,775.64018984375,0.1,10,8.0,40484.61757892892,750913.4493274435,False
71,1032666.824625,0.0792,15527.234640625,0.1,10,8.0,63089.22365753822,605052.5056320777,False
72,365183.8338265625,0.0842,1666359.292,0.1,10,8.0,77279.96888217807,361024.45240747393,False
73,1714426.652353125,0.2262,29135.368653125,0.1,10,8.0,75652.81476458813,999155.4242176734,False
74,2470479.5389757813,0.099,5840.3846421875,0.1,10,8.0,130879.32075157366,1811401.5079381638,False
75,378582.04457539064,0.1268,7776.89691640625,0.1,10,8.0,171946.86687851118,643470.4218149234,False
76,13661414.850246875,0.0716,2453.16482109375,0.1,10,8.0,140050.34568642668,3835969.5552379563,False
77,452580.97245,0.1186,2237.206596875,0.1,10,8.0,165603.8340934524,749931.3128173013,False
78,1940912.2727,0.0074,3615.3988875,0.1,10,8.0,220726.61707098052,1262854.0949397387,False
79,1506388.0442283691,0.12,9447.57378359375,0.1,10,8.0,282542.0903478814,1835836.4552240968,False
80,1942875.43129375,0.0074,14475478093.0048,0.1,10,8.0,417111.55881863757,1848241.173705471,False
81,8960352.450501952,0.0494,46495566.3616,0.1,10,8.0,393289.6745882563,2398613.868968456,False
82,4768550.191967187,0.172,11572822.0448,0.1,10,8.0,393403.46275417204,2959037.3166602626,False
83,518149.53742368164,0.3232,31848702.8224,0.1069,10,8.0,397712.4046355053,1767595.5275250315,False
84,1483389.77395625,0.0928,1147096123.8016,0.1,10,8.0,436946.2385891011,3199594.3412630646,False
85,2307178.1810375,0.1306,129270620.1088,0.1,10,8.0,451795.50742166647,2670212.5585225937,False
86,2109355.4851,0.0688,286795422.1056,0.1055,10,8.0,462348.20331603667,2920121.869946299,False
87,1679657.5071625,0.1086,2639427555.328,0.1001,10,8.0,496439.51801664033,2261370.2096324437,False
88,32173003.714846876,0.1646,8490.0976421875,0.1,10,8.0,393607.35029401566,8558479.445360282,False
89,86568330.4387,0.068,12978.7978890625,0.1,10,8.0,412645.5202437385,10875759.480031943,False
90,5483535.664408593,0.0866,12377.22694375,0.1,10,8.0,509929.67889584927,4419244.750479696,False
91,840343578.699075,0.0996,11666.2899828125,0.1,10,8.0,791019.541374839,19600707.90306551,False
92,271448725.0096,0.1004,1040668.1776,0.1,10,8.0,1623256.4428736898,15192729.274280047,False
93,67863365.6868,0.1328,1346607.8576,0.1,10,8.0,1688868.1245877012,13392579.31362417,False
94,40135971.8142,0.0076,8949461060.8128,0.1,10,8.0,2236312.967909425,11034467.546008252,False
