round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,2.0204295347213743,0.2816,2.280035332107544,0.1458,10,28.742048900000007,28.742048899999993,8.0,False
2,2.051935514163971,0.2544,2.2004818809509277,0.1619,10,28.742048900000007,28.742048899999993,8.0,False
3,1.932615602684021,0.3216,2.2288300888061525,0.1728,10,28.742048900000007,28.742048899999993,8.0,False
4,1.9337668960571288,0.3204,2.141066127204895,0.1846,10,28.742048900000007,28.742048899999993,8.0,False
5,1.9310147092819214,0.3004,2.2828187717437745,0.2247,10,28.742048900000007,28.742048899999993,8.0,False
6,1.8070754059314729,0.3588,2.1077033353805543,0.2242,10,28.742048900000007,28.742048899999993,8.0,False
7,1.843423968219757,0.3596,1.9347324016571046,0.2563,10,28.742048900000007,28.742048899999993,8.0,False
8,1.7745599813461304,0.3594,1.9042756158828735,0.2766,10,28.742048900000007,28.742048899999993,8.0,False
9,1.7086117834091186,0.3978,1.9826872650146485,0.2621,10,28.742048900000007,28.742048899999993,8.0,False
10,1.6341878522872926,0.438,2.046631325531006,0.2712,10,28.742048900000007,28.742048899999993,8.0,False
11,1.7138598370552063,0.396,2.2637827547073366,0.2639,10,28.742048900000007,28.742048899999993,8.0,False
12,1.7590075532913207,0.3894,1.9572798782348633,0.2471,10,28.742048900000007,28.742048899999993,8.0,False
13,1.7300755566596986,0.3962,1.9683425247192383,0.2679,10,28.742048900000007,28.742048899999993,8.0,False
14,1.6665239621639252,0.4208,2.095082500076294,0.2845,10,28.742048900000007,28.742048899999993,8.0,False
15,1.8154372564315795,0.3904,1.9326608804702758,0.2878,10,28.742048900000007,28.742048899999993,8.0,False
16,1.6202584449291229,0.4486,2.189613109207153,0.2311,10,28.742048900000007,28.742048899999993,8.0,False
17,1.694604770898819,0.4208,2.20942677230835,0.286,10,28.742048900000007,28.742048899999993,8.0,False
18,1.7730812967300416,0.4054,2.4394677902221678,0.2818,10,28.742048900000007,28.742048899999993,8.0,False
19,1.6962156851542707,0.4614,1.8638727392196655,0.3012,10,28.742048900000007,28.742048899999993,8.0,False
20,1.5699369788445292,0.4514,2.2461344692230223,0.2499,10,28.742048900000007,28.742048899999993,8.0,False
21,1.584513762664795,0.463,2.036698336029053,0.3204,10,28.742048900000007,28.742048899999993,8.0,False
22,1.659219464111328,0.4264,1.7912249717712403,0.3128,10,28.742048900000007,28.742048899999993,8.0,False
23,1.5470352687835693,0.4536,1.6405653079986573,0.3815,10,28.742048900000007,28.742048899999993,8.0,False
24,1.5510416250228882,0.4538,1.8859060916900634,0.3377,10,28.742048900000007,28.742048899999993,8.0,False
25,1.6119257168769836,0.4194,1.6175057077407837,0.3909,10,28.742048900000007,28.742048899999993,8.0,False
26,1.495675920009613,0.4766,1.7710380659103393,0.3712,10,28.742048900000007,28.742048899999993,8.0,False
27,1.557265841353754,0.4692,2.346625708770752,0.2563,10,28.742048900000007,28.742048899999993,8.0,False
28,1.6090369923591614,0.4754,2.219957873535156,0.3251,10,28.742048900000007,28.742048899999993,8.0,False
29,1.7759689200401305,0.4234,1.9530878425598144,0.31,10,28.742048900000007,28.742048899999993,8.0,False
30,1.58858859500885,0.4484,1.6479544830322266,0.3755,10,28.742048900000007,28.742048899999993,8.0,False
31,1.5287249119758606,0.4868,1.9754927829742432,0.2835,10,28.742048900000007,28.742048899999993,8.0,False
32,1.471890349960327,0.4906,2.141633659362793,0.3065,10,28.742048900000007,28.742048899999993,8.0,False
33,1.6666659008979798,0.472,1.9913663276672364,0.3398,10,28.742048900000007,28.742048899999993,8.0,False
34,1.6215315605163574,0.4398,1.8780065898895264,0.3671,10,28.742048900000007,28.742048899999993,8.0,False
35,1.5767941696166992,0.4638,1.6359161485671998,0.42,10,28.742048900000007,28.742048899999993,8.0,False
36,1.4842186546325684,0.4812,1.5464546329498292,0.3967,10,28.742048900000007,28.742048899999993,8.0,False
