round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.3500498197555544,0.111,2.26982342338562,0.1455,10,False
2,2.255179607963562,0.153,2.188481289291382,0.1969,10,False
3,2.1773834201812745,0.1898,2.10083987197876,0.2146,10,False
4,2.094179912471771,0.226,2.005037191581726,0.266,10,False
5,2.0574952772140502,0.2326,1.9589465156555175,0.2588,10,False
6,1.9968137650489808,0.2432,1.9227275876998902,0.2612,10,False
7,1.947048872089386,0.2714,1.9168108417510987,0.2654,10,False
8,1.9109230832099915,0.2776,1.8564600980758668,0.288,10,False
9,1.8688813549041747,0.3004,1.8065764722824096,0.31,10,False
10,1.831597504901886,0.3042,1.7550965469360351,0.3426,10,False
11,1.803676250934601,0.3216,1.7286024562835693,0.3551,10,False
12,1.7943334530830384,0.3232,1.7633389865875244,0.3373,10,False
13,1.7690426838874818,0.3286,1.687228645515442,0.3677,10,False
14,1.7227582332611084,0.3414,1.7437734672546388,0.3536,10,False
15,1.7382033005714417,0.3476,1.628172410583496,0.3836,10,False
16,1.727004976272583,0.343,1.6331351318359375,0.396,10,False
17,1.7089620225906372,0.3564,1.6017764518737794,0.3972,10,False
18,1.6740419319152833,0.3716,1.5508956048965454,0.4188,10,False
19,1.6816247065544128,0.3716,1.5610586450576782,0.4148,10,False
20,1.6193066699981689,0.3904,1.5366435874938964,0.4297,10,False
21,1.6637082094192506,0.3726,1.531059485244751,0.4304,10,False
22,1.6223522331237792,0.3946,1.5449274974822997,0.4252,10,False
23,1.6013336480140685,0.3976,1.5884925762176514,0.4233,10,False
24,1.5948355814933777,0.395,1.5671446334838868,0.4225,10,False
25,1.6217518226623535,0.4014,1.5300707550048829,0.4344,10,False
26,1.5937539498329163,0.4044,1.561172028541565,0.4297,10,False
27,1.5970428340911864,0.3998,1.4918764755249023,0.4496,10,False
28,1.5507386179924012,0.4224,1.5143591108322143,0.4394,10,False
29,1.5373685020446777,0.4212,1.4411690896987914,0.4621,10,False
30,1.544650886440277,0.4324,1.4553667184829713,0.463,10,False
31,1.5228792287826538,0.436,1.458191853904724,0.4654,10,False
32,1.5358613755226136,0.43,1.4960188495635987,0.4535,10,False
33,1.505106723499298,0.4392,1.4477889289855956,0.4647,10,False
34,1.5235926712989807,0.4368,1.4038328971862792,0.482,10,False
35,1.4901453149795532,0.446,1.3809115766525268,0.4914,10,False
36,1.4921730435371399,0.442,1.4571610313415528,0.4611,10,False
37,1.4816203115463258,0.454,1.4427202404022217,0.4766,10,False
38,1.4962895371437073,0.4414,1.4082394756317138,0.4791,10,False
39,1.4680035908699036,0.4554,1.3506100290298462,0.5041,10,False
40,1.490692555332184,0.4426,1.3734019226074219,0.4922,10,False
41,1.4314631427764892,0.4732,1.3905558952331543,0.4906,10,False
42,1.4632965838432312,0.4614,1.3587052196502685,0.4966,10,False
43,1.4480311424255372,0.468,1.4017006563186645,0.486,10,False
44,1.4356775310516356,0.4668,1.3578208841323853,0.5016,10,False
45,1.4407122179985046,0.4682,1.3278916582107545,0.5109,10,False
46,1.4125106550216675,0.477,1.3436518384933471,0.503,10,False
47,1.427461828994751,0.4776,1.4345660987854003,0.4821,10,False
48,1.4034311920166016,0.4898,1.3147743803024292,0.5135,10,False
49,1.3806827410697937,0.4944,1.362299384689331,0.5102,10,False
50,1.3789867784500123,0.4914,1.3035418020248413,0.521,10,False
51,1.3906386150360108,0.487,1.3455670282363892,0.504,10,False
52,1.3986155652046204,0.4836,1.3098027900695801,0.5151,10,False
53,1.3879348206520081,0.4932,1.3040413917541505,0.5186,10,False
54,1.355888617992401,0.5088,1.262937745285034,0.5402,10,False
55,1.3920692883491517,0.4916,1.295800724029541,0.5186,10,False
56,1.3662005314826966,0.4906,1.2765842178344726,0.5344,10,False
57,1.3688691295623778,0.5032,1.2430808153152466,0.5479,10,False
58,1.3601189323425293,0.5128,1.254940645980835,0.5437,10,False
59,1.3631902296066285,0.4926,1.256846950340271,0.5432,10,False
60,1.3428714033126832,0.5128,1.2748560571670533,0.5374,10,False
61,1.395418270111084,0.491,1.2460732940673829,0.5417,10,False
62,1.32613768491745,0.5214,1.2093772605895996,0.5613,10,False
63,1.31310800075531,0.5212,1.2276991416931153,0.5579,10,False
64,1.3519988719940186,0.5114,1.210422456741333,0.5636,10,False
65,1.32758736038208,0.5138,1.2367857089996337,0.5458,10,False
66,1.298619983959198,0.5272,1.2676705333709717,0.5383,10,False
67,1.2832834013938903,0.5334,1.2308265405654908,0.554,10,False
68,1.3134569540977479,0.5184,1.1941138446807862,0.5648,10,False
69,1.331811061668396,0.5184,1.2048637147903443,0.5662,10,False
70,1.2750255628585816,0.5308,1.2327843103408813,0.56,10,False
71,1.2918154851913453,0.5366,1.2124138069152832,0.5645,10,False
72,1.2791422626495361,0.5274,1.1921497905731202,0.5668,10,False
73,1.2744106143951417,0.5432,1.1364537771224976,0.5888,10,False
74,1.2530846014022827,0.546,1.1648356145858765,0.5742,10,False
75,1.238121194934845,0.5512,1.1972952325820923,0.5641,10,False
76,1.2692052931308746,0.5328,1.1682732036590575,0.5732,10,False
77,1.2803466462135316,0.5342,1.164462816619873,0.5797,10,False
78,1.2414205131530762,0.5522,1.1296239442825318,0.5926,10,False
79,1.2176695303916931,0.5544,1.1346112495422362,0.593,10,False
80,1.249179376220703,0.551,1.133461678314209,0.5947,10,False
81,1.2712699661254883,0.546,1.1357460388183593,0.5885,10,False
82,1.2509955112934112,0.5366,1.1934653005599976,0.5712,10,False
83,1.21205988073349,0.5606,1.1249006660461425,0.5953,10,False
84,1.240223404455185,0.5526,1.1583324636459351,0.5814,10,False
85,1.218277077293396,0.5522,1.1014947134017945,0.5993,10,False
86,1.2069865896701812,0.5628,1.1275737307548523,0.5941,10,False
87,1.222040479183197,0.5654,1.1259350652694702,0.5914,10,False
88,1.208347933292389,0.5636,1.2105979650497436,0.5647,10,False
89,1.198778512763977,0.574,1.1206514335632325,0.5951,10,False
90,1.2065359259605408,0.5706,1.178278940963745,0.575,10,False
91,1.1987720914363862,0.5648,1.094782493019104,0.6076,10,False
92,1.1777103558540345,0.5774,1.114912627029419,0.6003,10,False
93,1.1760114380836486,0.5718,1.1129094165802003,0.6033,10,False
94,1.201582943534851,0.5662,1.1221532835006713,0.598,10,False
95,1.1782208018779754,0.5716,1.1099325115203857,0.5996,10,False
96,1.1780106122016907,0.5712,1.1258644638061523,0.5983,10,False
97,1.1653616649627685,0.5788,1.1072556123733521,0.6111,10,False
98,1.1685913936614991,0.579,1.0998674209594728,0.6089,10,False
99,1.1479892793655395,0.5938,1.0813314292907714,0.6023,10,False
100,1.152696844482422,0.5792,1.111266600227356,0.5997,10,False
101,1.1633620558738709,0.5824,1.05745773601532,0.624,10,False
102,1.1719941311836242,0.581,1.0412675463676453,0.6294,10,False
103,1.1519104517936707,0.576,1.0345508175849913,0.6265,10,False
