round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.348871315956116,0.1112,2.2693225719451906,0.1442,10,False
2,2.2548443758010865,0.1526,2.1886258628845217,0.2042,10,False
3,2.177018368148804,0.1932,2.1133731674194336,0.2068,10,False
4,2.093976578140259,0.2256,2.0113768743515013,0.2539,10,False
5,2.055184348011017,0.2358,1.9596462671279906,0.2619,10,False
6,1.9915812190055848,0.2508,1.9193957496643066,0.2635,10,False
7,1.9411733488082885,0.2752,1.9426195333480836,0.2628,10,False
8,1.9116358393669128,0.276,1.8601477191925049,0.294,10,False
9,1.8657456022262573,0.3066,1.8082727344512939,0.3155,10,False
10,1.8285007280349732,0.3076,1.7711548822402954,0.3369,10,False
11,1.800170319366455,0.321,1.7402270460128784,0.3517,10,False
12,1.7901230621337891,0.3252,1.7861801593780517,0.3363,10,False
13,1.7632855282783508,0.333,1.6560436103820801,0.3811,10,False
14,1.7181425207138061,0.3438,1.7238343971252441,0.3591,10,False
15,1.7348026200294495,0.3448,1.6476494918823241,0.3791,10,False
16,1.7235848565101624,0.3424,1.6487460269927978,0.3897,10,False
17,1.7087970091819764,0.3618,1.6053414909362793,0.3952,10,False
18,1.6732872434616088,0.374,1.5538467245101928,0.4155,10,False
19,1.6829109687805175,0.3648,1.5866271675109864,0.4092,10,False
20,1.6268263209342957,0.391,1.5335169317245483,0.4302,10,False
21,1.6701585019111633,0.3732,1.5538795248031616,0.4206,10,False
22,1.617490661239624,0.4032,1.565445524597168,0.4109,10,False
23,1.6014648012161254,0.4,1.5775438236236572,0.423,10,False
24,1.5982079138755798,0.3962,1.5542793090820313,0.4197,10,False
25,1.6234874792098999,0.3912,1.5238552791595459,0.4319,10,False
26,1.5928662021636963,0.408,1.5739482536315919,0.4217,10,False
27,1.5953421445846558,0.4018,1.4679512630462646,0.4581,10,False
28,1.5507954262733459,0.424,1.5185156673431397,0.4313,10,False
29,1.5344364327430726,0.4228,1.4388457418441774,0.4581,10,False
30,1.5385592997550965,0.4346,1.4695118310928346,0.4565,10,False
31,1.5203702986717225,0.4334,1.4555663146972657,0.4673,10,False
32,1.5311999903678895,0.436,1.4914809324264526,0.4509,10,False
33,1.5063062527656554,0.4402,1.446478172492981,0.4674,10,False
34,1.527880590057373,0.4304,1.4354358932495117,0.4619,10,False
35,1.4915549229621887,0.4512,1.3772038215637208,0.4924,10,False
36,1.487610426902771,0.4478,1.4554950256347656,0.4616,10,False
37,1.4777092576026916,0.4526,1.4267892143249512,0.4789,10,False
38,1.4929464505195618,0.4434,1.408264036178589,0.4816,10,False
39,1.4665540901184082,0.444,1.3650941162109376,0.5008,10,False
40,1.4926978456497193,0.4468,1.359410811805725,0.4966,10,False
41,1.4326906205177308,0.4754,1.3852992446899415,0.4885,10,False
42,1.464644930934906,0.4668,1.3466824655532836,0.4986,10,False
43,1.448667761325836,0.4624,1.4304947687149048,0.4772,10,False
44,1.4358684979438783,0.4678,1.3439894313812255,0.505,10,False
45,1.438594457435608,0.4704,1.3132665494918823,0.5159,10,False
46,1.4126827423095702,0.474,1.3387576301574706,0.5008,10,False
47,1.4247618428230286,0.4694,1.4143924028396606,0.4843,10,False
48,1.3993527586936951,0.4854,1.3034131237030029,0.5226,10,False
49,1.3814792182922364,0.4962,1.3631684803009034,0.5069,10,False
50,1.3717499339103698,0.4998,1.3029188755035401,0.5226,10,False
51,1.3774527767181397,0.4952,1.323424034690857,0.5107,10,False
52,1.392837975215912,0.4854,1.2922480628967286,0.5261,10,False
53,1.3892225452423095,0.4962,1.3111210819244385,0.5176,10,False
54,1.359245916557312,0.5044,1.2597322927474977,0.5418,10,False
55,1.3896035926818848,0.4914,1.2730398948669435,0.5289,10,False
56,1.372540639591217,0.4904,1.2587543376922607,0.538,10,False
57,1.3686324790000917,0.4988,1.2336806186676026,0.5459,10,False
58,1.3533926980018616,0.5138,1.2412136840820311,0.5466,10,False
59,1.3541899793624879,0.4942,1.249736838912964,0.5437,10,False
60,1.3370383189201356,0.5116,1.267288515472412,0.5392,10,False
61,1.3912842458724977,0.498,1.2291993686676026,0.5493,10,False
62,1.3233742887496949,0.5162,1.2306569587707519,0.5557,10,False
63,1.309606629371643,0.5252,1.212705655670166,0.5578,10,False
64,1.342967467021942,0.5132,1.208119766998291,0.5648,10,False
65,1.3269317779541017,0.5148,1.2301734579086303,0.5482,10,False
66,1.291317710494995,0.5214,1.2377848789215087,0.5507,10,False
67,1.2917775810241698,0.5318,1.2267564693450927,0.5565,10,False
68,1.3141922798156738,0.5158,1.1740274616241455,0.5726,10,False
69,1.3252119287490844,0.5206,1.1971679767608643,0.5683,10,False
70,1.2726540004730225,0.5332,1.2189674196243285,0.5614,10,False
71,1.2939669172286987,0.5362,1.2513949457168578,0.5404,10,False
72,1.2836068392753601,0.5362,1.1731362470626832,0.571,10,False
73,1.2724868843078614,0.5372,1.152881191444397,0.579,10,False
74,1.248832775592804,0.5464,1.1631174144744874,0.5773,10,False
75,1.2295427412033082,0.5588,1.1791038356781005,0.5717,10,False
76,1.2653103264331818,0.5348,1.1662127897262573,0.57,10,False
77,1.2751950383186341,0.5336,1.1664976634979247,0.5789,10,False
78,1.2449585123062135,0.5488,1.1345000816345214,0.5833,10,False
79,1.2192978883743286,0.5504,1.1477801918029784,0.5862,10,False
80,1.250547119998932,0.5452,1.1556237995147705,0.5816,10,False
81,1.2685575511932372,0.5414,1.1218689819335939,0.5915,10,False
82,1.2462480686187745,0.5464,1.1586716638565064,0.5853,10,False
83,1.2115078724861146,0.5622,1.142685767364502,0.5848,10,False
84,1.2327540781021118,0.5532,1.1191917564392089,0.596,10,False
85,1.2126444343566896,0.5558,1.0811722438812257,0.6035,10,False
86,1.1934522418022155,0.57,1.1057678833007814,0.6037,10,False
87,1.2103823554992676,0.5708,1.0870445545196534,0.6061,10,False
88,1.2029117882728577,0.5666,1.1573729181289674,0.5823,10,False
89,1.1870377142429351,0.5726,1.096870760345459,0.6019,10,False
90,1.2004828747749328,0.569,1.1847686771392822,0.5766,10,False
91,1.1983586404323578,0.564,1.0918799768447875,0.604,10,False
92,1.1735701088905335,0.5772,1.1285140064239503,0.5975,10,False
93,1.1675968729019166,0.577,1.095982548904419,0.6089,10,False
94,1.1873418904304505,0.5674,1.0944876094818115,0.6072,10,False
95,1.1676492577552795,0.5726,1.1085061477661133,0.5993,10,False
96,1.162986662387848,0.5734,1.0946943143844605,0.6081,10,False
97,1.1597901096343994,0.5784,1.0583856433868408,0.6218,10,False
98,1.1678763423919678,0.5762,1.074176760482788,0.6162,10,False
99,1.1588916464805603,0.5846,1.116305612564087,0.5947,10,False
100,1.1511578495025634,0.581,1.1221777843475342,0.5948,10,False
101,1.1610682927131653,0.586,1.0571241254806518,0.6227,10,False
102,1.1644859783172608,0.5816,1.0151448122024536,0.6366,10,False
103,1.145991109085083,0.5798,1.026760189819336,0.6287,10,False
104,1.1459138808250426,0.5878,1.0350218477249145,0.6251,10,False
105,1.1458130013465881,0.5876,1.0250564749717712,0.6311,10,False
106,1.1068231472969055,0.5984,1.0450259269714355,0.6281,10,False
107,1.1364257942676543,0.5826,1.0929069248199463,0.6075,10,False
108,1.1018808364868165,0.5998,1.0534210369110106,0.63,10,False
109,1.156152020931244,0.5856,1.0469376663208008,0.6292,10,False
110,1.1346882948875427,0.5962,1.040754518508911,0.6303,10,False
111,1.1276097979545594,0.5988,1.0135115434646607,0.6385,10,False
112,1.1419291481494904,0.5896,1.002255379486084,0.6397,10,False
113,1.1176280490875243,0.6014,1.0423595792770386,0.626,10,False
114,1.0930432952404021,0.6094,1.0008636735916139,0.6428,10,False
115,1.0746639406204224,0.6098,1.0015669275283814,0.6425,10,False
116,1.098171916770935,0.6022,0.9922535262107849,0.6448,10,False
117,1.0970577467918396,0.6058,0.9874253744125366,0.647,10,False
118,1.0707397428512573,0.6126,1.0049925537109374,0.6407,10,False
119,1.0799490349769592,0.6066,0.9992999687194825,0.6442,10,False
120,1.0724643869876862,0.6096,1.0227557653427124,0.6287,10,False
121,1.0677674757957458,0.6118,0.9876514221191406,0.6514,10,False
122,1.057674266719818,0.6214,1.0504889278411864,0.6251,10,False
123,1.0680306461334228,0.6144,0.9800858396530151,0.6463,10,False
124,1.0502781357765198,0.6284,0.9565060934066772,0.6558,10,False
125,1.0891597862243652,0.6088,1.0000072381973266,0.6425,10,False
126,1.036786761856079,0.6254,1.0212821199417115,0.6408,10,False
127,1.0673968939781189,0.6208,0.9445424432754517,0.6578,10,False
128,1.0394891653060914,0.6324,0.9622349879264832,0.654,10,False
129,1.0408349175453186,0.6258,0.9590027022361756,0.6561,10,False
130,1.0256397771835326,0.6296,0.9727250560760498,0.6496,10,False
131,1.0365188866138457,0.6302,0.9379534563064575,0.6615,10,False
132,1.0347406430244446,0.6188,0.9533305564880371,0.6574,10,False
133,1.0108918864250183,0.6346,0.9492959405899047,0.6667,10,False
134,1.0158143164157867,0.6364,0.9268973850250244,0.6658,10,False
135,1.0296254195690155,0.626,0.919335008430481,0.6749,10,False
136,1.029407296848297,0.6388,0.9467391216278076,0.6627,10,False
137,0.9904206777572632,0.65,0.9362977067947388,0.6635,10,False
138,1.0230852627277374,0.6222,0.9265556659698486,0.6691,10,False
139,1.0213330572128296,0.6342,0.9662513708114624,0.6571,10,False
140,1.0119120905399321,0.6326,0.965811925125122,0.6585,10,False
141,1.0084003629684448,0.6356,0.9337332769393921,0.6645,10,False
142,0.9951641134262085,0.645,0.930686630821228,0.663,10,False
143,0.9925295068740845,0.6414,0.9059560907363892,0.6794,10,False
144,1.0096417142868042,0.6444,0.8945960143089294,0.6812,10,False
145,0.9911095824718475,0.6442,0.9248156775474549,0.6742,10,False
146,0.9735781259059906,0.6574,0.9738328086853028,0.6569,10,False
147,0.9878734553337097,0.6512,0.8884884477615357,0.6825,10,False
148,0.9904415360450745,0.6448,0.8943492589950561,0.6805,10,False
149,0.9660897155761718,0.654,0.9068458094596863,0.68,10,False
150,0.9902936914443969,0.6492,0.9068857912063598,0.6785,10,False
151,0.9714361190795898,0.6578,0.8835998548507691,0.6826,10,False
152,0.9628241591453552,0.649,0.9015573508262634,0.674,10,False
153,0.9426607061386109,0.664,0.9216328010559082,0.6731,10,False
154,0.9819822417736054,0.6566,0.8929629843711853,0.6816,10,False
155,0.962780064535141,0.6484,0.8802526189804077,0.686,10,False
156,0.9513505242347717,0.6648,0.9337002938270569,0.6649,10,False
157,0.949314165353775,0.6614,0.9132501337051392,0.6785,10,False
158,1.0138171937465668,0.6446,0.9710896426200867,0.6555,10,False
159,0.9821183038234711,0.6452,0.8992991105079651,0.6784,10,False
160,0.9486798004150391,0.6678,0.9074750504493714,0.6815,10,False
161,0.9578724229812622,0.6524,0.8616747752189636,0.6963,10,False
162,0.9635253176689148,0.6556,0.9161919651031494,0.683,10,False
163,0.9482132087230682,0.6632,0.8657881155014038,0.6935,10,False
164,0.9319818134784699,0.662,0.8809192237854004,0.6883,10,False
165,0.939604131603241,0.6678,0.8840282167434692,0.6884,10,False
166,0.9674808309078217,0.65,0.8614774634361267,0.6956,10,False
167,0.9640916961669922,0.6522,0.8807815155029297,0.6887,10,False
168,0.8991264688014984,0.6818,0.8770264249801636,0.6902,10,False
169,0.969732680606842,0.6522,0.8771337710380555,0.6899,10,False
170,0.9510502059936523,0.6592,0.8425901733398438,0.7061,10,False
171,0.9409757318496704,0.66,0.8585121971130371,0.6934,10,False
172,0.9053036981105804,0.6812,0.8786200788497924,0.694,10,False
173,0.9354136745452881,0.6666,0.863360919380188,0.6876,10,False
174,0.9466400543689728,0.6678,0.8528955718040466,0.6996,10,False
175,0.94688335313797,0.6622,0.880929233455658,0.6826,10,False
