round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,1.7244171682357787,0.4164,2.3210888420104983,0.1382,10,False
2,1.6875391887664795,0.4558,2.495376161956787,0.1087,10,False
3,1.6529726583532989,0.5034,3.1928371528625488,0.1653,10,False
4,2.3894665979385374,0.4186,3.7369691524505617,0.1525,10,False
5,2.183599328708649,0.3926,4.58631714630127,0.1156,10,False
6,2.3145895142555237,0.3826,3.567224839782715,0.2382,10,False
7,1.874150149822235,0.4788,2.3382604515075682,0.2224,10,False
8,1.7050970865726471,0.4178,2.3146334434509277,0.2152,10,False
9,1.7770547058105468,0.4582,2.4186588035583494,0.2127,10,False
10,1.505093908071518,0.522,2.30065223236084,0.2235,10,False
11,1.5420503589630128,0.5084,2.608772700881958,0.1967,10,False
12,1.740648693561554,0.4456,2.5894603075027467,0.1826,10,False
13,1.8378329640865325,0.43,2.7599311656951904,0.2081,10,False
14,1.6307366178512572,0.4642,2.239175691986084,0.2355,10,False
15,1.6329037168979645,0.4668,2.169097005844116,0.3148,10,False
16,1.3965474450111388,0.5388,1.8856110944747926,0.2917,10,False
17,1.48048308968544,0.5394,2.6119257461547853,0.26,10,False
18,1.466213343477249,0.5044,2.084465808868408,0.2026,10,False
19,1.5314069060325624,0.5042,2.6859275871276855,0.221,10,False
20,1.6267042573928834,0.5014,2.1911124782562257,0.2579,10,False
21,1.6337368847846985,0.4856,2.831182801818848,0.2442,10,False
22,1.646507933139801,0.5152,2.3034268562316895,0.2481,10,False
23,1.4896484318733216,0.5348,2.1846023712158202,0.2646,10,False
24,1.691616943216324,0.4638,2.340021795654297,0.1978,10,False
25,1.432273558807373,0.5348,2.4153751476287844,0.2932,10,False
26,1.41768408623226,0.5604,2.1625743965148927,0.2603,10,False
27,1.5453211100578308,0.509,2.2450711544036865,0.241,10,False
28,1.4444447918415069,0.5392,2.4291834579467775,0.2357,10,False
29,1.5207709991455078,0.5624,2.457146403503418,0.224,10,False
30,1.345500259923935,0.566,2.1817756870269776,0.2503,10,False
