round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,1.3586465971708297,0.6118,2.889466524505615,0.1,10,28.742048900000007,28.742048899999993,8.0,False
2,1.9225783725976944,0.5082,3.6555517585754393,0.1087,10,28.742048900000007,28.742048899999993,8.0,False
3,1.5778137758368092,0.5782,3.623508178329468,0.105,10,28.742048900000007,28.742048899999993,8.0,False
4,1.73662818032891,0.6034,5.611867444610596,0.1,10,28.742048900000007,28.742048899999993,8.0,False
5,2.1306436501979826,0.5278,8.521101257324219,0.144,10,28.742048900000007,28.742048899999993,8.0,False
6,2.0997975503921507,0.5464,6.057920278930664,0.1307,10,28.742048900000007,28.742048899999993,8.0,False
7,2.1359128064632418,0.5162,9.440087229919433,0.1,10,28.742048900000007,28.742048899999993,8.0,False
8,2.491225589466095,0.4302,4.656944445800781,0.1,10,28.742048900000007,28.742048899999993,8.0,False
9,2.1398593426942827,0.468,2.8233446990966797,0.1421,10,28.742048900000007,28.742048899999993,8.0,False
10,1.8710482442617415,0.4888,3.524685454559326,0.1203,10,28.742048900000007,28.742048899999993,8.0,False
11,1.4572192067623138,0.5498,2.630606377029419,0.184,10,28.742048900000007,28.742048899999993,8.0,False
12,1.4362510251053522,0.5652,2.697936441040039,0.1257,10,28.742048900000007,28.742048899999993,8.0,False
13,1.2727159194111823,0.6534,2.8592989784240723,0.1068,10,28.742048900000007,28.742048899999993,8.0,False
14,1.4109593464612962,0.5952,2.402725855255127,0.1048,10,28.742048900000007,28.742048899999993,8.0,False
15,1.3739847327232362,0.5586,2.4172192260742187,0.2196,10,28.742048900000007,28.742048899999993,8.0,False
16,1.3687290028572083,0.5872,2.2731386253356933,0.1681,10,28.742048900000007,28.742048899999993,8.0,False
17,1.2701181173324585,0.616,2.391494242095947,0.1832,10,28.742048900000007,28.742048899999993,8.0,False
18,1.4091729288578034,0.5598,2.4338670589447022,0.1682,10,28.742048900000007,28.742048899999993,8.0,False
19,1.3237095947538968,0.5856,2.3116080909729004,0.1831,10,28.742048900000007,28.742048899999993,8.0,False
20,1.278606143430434,0.567,2.3547956897735594,0.1662,10,28.742048900000007,28.742048899999993,8.0,False
21,1.2858569424033166,0.5958,2.0325256816864012,0.2342,10,28.742048900000007,28.742048899999993,8.0,False
22,1.3440376283168793,0.5278,2.293574467468262,0.2241,10,28.742048900000007,28.742048899999993,8.0,False
23,1.3169669608088095,0.567,2.2528928115844726,0.1764,10,28.742048900000007,28.742048899999993,8.0,False
24,1.2416856097459794,0.6124,2.227340816116333,0.2438,10,28.742048900000007,28.742048899999993,8.0,False
25,1.2836116167858242,0.603,2.318991870880127,0.144,10,28.742048900000007,28.742048899999993,8.0,False
26,1.4390366229534148,0.524,2.174543524169922,0.1835,10,28.742048900000007,28.742048899999993,8.0,False
27,1.170075174210075,0.6488,2.2548069904327392,0.1779,10,28.742048900000007,28.742048899999993,8.0,False
28,1.1637248336017132,0.6044,2.440941784667969,0.1919,10,28.742048900000007,28.742048899999993,8.0,False
29,1.5414906661748886,0.48,2.672549492263794,0.1707,10,28.742048900000007,28.742048899999993,8.0,False
30,1.5631702577114106,0.4926,2.255682761383057,0.2026,10,28.742048900000007,28.742048899999993,8.0,False
31,1.138257280970877,0.636,2.436388129425049,0.118,10,28.742048900000007,28.742048899999993,8.0,False
32,1.4395771998354234,0.523,2.1983899375915525,0.2019,10,28.742048900000007,28.742048899999993,8.0,False
33,1.2355815082878805,0.5702,2.417713590812683,0.2016,10,28.742048900000007,28.742048899999993,8.0,False
