round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.3492062982559205,0.111,2.2702882164001466,0.1447,10,False
2,2.2533081253051757,0.1528,2.2493410888671876,0.1996,10,False
3,2.1783788032531737,0.1938,2.239889942932129,0.2052,10,False
4,2.0861169655799867,0.2322,2.0595429904937745,0.2435,10,False
5,2.0351778049468994,0.246,1.9475953773498536,0.2626,10,False
6,1.9344531252861024,0.2706,1.8316218847274781,0.3166,10,False
7,1.8813140349388122,0.3044,2.1491170684814453,0.2645,10,False
8,1.837583655643463,0.3058,2.1252590511322023,0.2928,10,False
9,1.795194648361206,0.3308,1.7627185089111328,0.379,10,False
10,1.7139439142227173,0.3606,1.7465349746704102,0.3532,10,False
11,1.707095533657074,0.366,1.8994620262145996,0.3315,10,False
12,1.7055974111557006,0.3686,1.6634151302337647,0.3904,10,False
13,1.6368053203582764,0.391,1.5267685760498046,0.4304,10,False
14,1.557945223903656,0.4206,1.5874069032669067,0.418,10,False
15,1.570177390384674,0.4194,1.5385529685974122,0.4329,10,False
16,1.5355720356941223,0.4242,1.5769501935958863,0.4161,10,False
17,1.5249628823280335,0.4364,1.4815110916137695,0.4386,10,False
18,1.4751229516983033,0.4658,1.5399871368408202,0.46,10,False
19,1.47232390832901,0.4548,1.5117212816238403,0.4598,10,False
20,1.4191793301582336,0.4724,1.5310782028198242,0.4503,10,False
21,1.4531539254188537,0.462,1.6537578800201416,0.4361,10,False
22,1.3954449385643006,0.4892,1.4997888845443725,0.4714,10,False
23,1.3713321444511413,0.5038,1.435485945892334,0.4916,10,False
24,1.348240044593811,0.5036,1.3759603450775146,0.5161,10,False
25,1.353138484954834,0.5068,1.3040003604888917,0.5288,10,False
26,1.305450546360016,0.5242,1.2657330081939697,0.5421,10,False
27,1.313356157875061,0.5202,1.2901878435134888,0.5418,10,False
28,1.2709715569496154,0.536,1.2539093471527099,0.5503,10,False
29,1.2373606935501098,0.5494,1.2345870712280274,0.5524,10,False
30,1.2225255907058716,0.5624,1.2225607580184936,0.5607,10,False
