round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,1.7239426036834717,0.417,2.3211612571716307,0.1384,10,28.742048900000007,28.742048899999993,8.0,False
2,1.6872681431770324,0.456,2.490359580230713,0.1083,10,28.742048900000007,28.742048899999993,8.0,False
3,1.6522482941987415,0.5036,3.206618701553345,0.1655,10,28.742048900000007,28.742048899999993,8.0,False
4,2.392859138298035,0.4206,3.8100405685424805,0.1529,10,28.742048900000007,28.742048899999993,8.0,False
5,2.178390048408508,0.3942,4.528746157073974,0.1135,10,28.742048900000007,28.742048899999993,8.0,False
6,2.3239555557250977,0.379,3.667037313079834,0.2379,10,28.742048900000007,28.742048899999993,8.0,False
7,1.8813350156784057,0.4756,2.332682911300659,0.2189,10,28.742048900000007,28.742048899999993,8.0,False
8,1.7002255030632019,0.4146,2.365260510635376,0.198,10,28.742048900000007,28.742048899999993,8.0,False
9,1.7985068356513978,0.4594,2.4621373029708864,0.2106,10,28.742048900000007,28.742048899999993,8.0,False
10,1.5138457213401795,0.5196,2.2513241546630858,0.2213,10,28.742048900000007,28.742048899999993,8.0,False
11,1.5460921082019805,0.5112,2.5854776359558107,0.1965,10,28.742048900000007,28.742048899999993,8.0,False
12,1.7357007871627808,0.4478,2.577941968536377,0.184,10,28.742048900000007,28.742048899999993,8.0,False
13,1.8374156715869903,0.4312,2.668390697097778,0.209,10,28.742048900000007,28.742048899999993,8.0,False
14,1.6209600481510162,0.461,2.1967480381011963,0.2405,10,28.742048900000007,28.742048899999993,8.0,False
15,1.629998397731781,0.4692,2.151011767578125,0.3186,10,28.742048900000007,28.742048899999993,8.0,False
16,1.3927898282051085,0.5416,1.8753130407333374,0.2911,10,28.742048900000007,28.742048899999993,8.0,False
17,1.4755173847198486,0.541,2.5718657211303713,0.256,10,28.742048900000007,28.742048899999993,8.0,False
18,1.4733745698213578,0.4972,2.0980967504501344,0.1965,10,28.742048900000007,28.742048899999993,8.0,False
19,1.5402981830120086,0.4996,2.6250924659729002,0.2202,10,28.742048900000007,28.742048899999993,8.0,False
20,1.639044718503952,0.4958,2.1449442150115967,0.2532,10,28.742048900000007,28.742048899999993,8.0,False
21,1.6259546957015991,0.4832,2.8377799839019775,0.2395,10,28.742048900000007,28.742048899999993,8.0,False
22,1.6509576021194459,0.514,2.218606559753418,0.246,10,28.742048900000007,28.742048899999993,8.0,False
23,1.4899684631347656,0.5316,2.172457772064209,0.2639,10,28.742048900000007,28.742048899999993,8.0,False
24,1.6846177199363708,0.4576,2.2666347915649414,0.2086,10,28.742048900000007,28.742048899999993,8.0,False
25,1.4356209433078766,0.535,2.350211555099487,0.2893,10,28.742048900000007,28.742048899999993,8.0,False
26,1.4177630746613423,0.5534,2.161302536010742,0.2297,10,28.742048900000007,28.742048899999993,8.0,False
27,1.5549176879882813,0.5044,2.1498382957458495,0.2379,10,28.742048900000007,28.742048899999993,8.0,False
28,1.4264060817718507,0.5402,2.452707772064209,0.2403,10,28.742048900000007,28.742048899999993,8.0,False
29,1.5225473150730133,0.5562,2.3921461456298827,0.2408,10,28.742048900000007,28.742048899999993,8.0,False
30,1.3530950404167175,0.563,2.060450123214722,0.2511,10,28.742048900000007,28.742048899999993,8.0,False
31,1.4562865242004395,0.528,1.726211728286743,0.3613,10,28.742048900000007,28.742048899999993,8.0,False
32,1.335961069393158,0.5668,2.0298245079040527,0.2372,10,28.742048900000007,28.742048899999993,8.0,False
33,1.4419878410816194,0.5422,2.1984966861724855,0.2739,10,28.742048900000007,28.742048899999993,8.0,False
34,1.3867534915924071,0.5456,2.2021553123474122,0.2344,10,28.742048900000007,28.742048899999993,8.0,False
35,1.4608434632778167,0.5478,2.321429114151001,0.2225,10,28.742048900000007,28.742048899999993,8.0,False
36,1.5350876005172729,0.511,2.0700579387664795,0.2563,10,28.742048900000007,28.742048899999993,8.0,False
37,1.40570254073143,0.5314,1.975217805480957,0.3064,10,28.742048900000007,28.742048899999993,8.0,False
38,1.4673644629240037,0.5394,1.8184920421600341,0.3157,10,28.742048900000007,28.742048899999993,8.0,False
39,1.412440599155426,0.5286,1.8456814323425292,0.3085,10,28.742048900000007,28.742048899999993,8.0,False
40,1.4048598531246186,0.5352,1.9361581529617309,0.2758,10,28.742048900000007,28.742048899999993,8.0,False
41,1.4525092517852782,0.5106,1.8043876976013185,0.3184,10,28.742048900000007,28.742048899999993,8.0,False
42,1.2256774861812592,0.614,1.8783697900772094,0.2939,10,28.742048900000007,28.742048899999993,8.0,False
43,1.3850233995143209,0.5322,1.8645687034606933,0.3032,10,28.742048900000007,28.742048899999993,8.0,False
44,1.3215880256175996,0.5566,1.906717972946167,0.3129,10,28.742048900000007,28.742048899999993,8.0,False
45,1.321690799999237,0.5494,2.5396319664001465,0.1757,10,28.742048900000007,28.742048899999993,8.0,False
46,1.604544150853157,0.4862,2.2393366546630857,0.27,10,28.742048900000007,28.742048899999993,8.0,False
47,1.5295534744262695,0.5182,1.727461420059204,0.3714,10,28.742048900000007,28.742048899999993,8.0,False
48,1.3804374645233155,0.5466,1.8602495698928834,0.2676,10,28.742048900000007,28.742048899999993,8.0,False
49,1.482238916540146,0.5172,1.778116117668152,0.3747,10,28.742048900000007,28.742048899999993,8.0,False
50,1.4730193401813507,0.5412,1.8190163162231445,0.3086,10,28.742048900000007,28.742048899999993,8.0,False
51,1.3466069206118583,0.5474,1.8071242231369018,0.2947,10,28.742048900000007,28.742048899999993,8.0,False
52,1.4074103553295136,0.5176,1.8289125917434692,0.3184,10,28.742048900000007,28.742048899999993,8.0,False
53,1.3228251814365386,0.5732,1.6728326391220092,0.3609,10,28.742048900000007,28.742048899999993,8.0,False
54,1.409008588218689,0.5196,1.8144778182983399,0.2825,10,28.742048900000007,28.742048899999993,8.0,False
55,1.365320777130127,0.5356,1.768211012840271,0.3611,10,28.742048900000007,28.742048899999993,8.0,False
56,1.3447699022071378,0.5796,1.790337769317627,0.3195,10,28.742048900000007,28.742048899999993,8.0,False
57,1.4693896168231964,0.5066,1.967017092704773,0.2924,10,28.742048900000007,28.742048899999993,8.0,False
58,1.548796684217453,0.459,1.9270495147705078,0.3697,10,28.742048900000007,28.742048899999993,8.0,False
59,1.345869472169876,0.5694,2.0262018802642823,0.2718,10,28.742048900000007,28.742048899999993,8.0,False
60,1.3878362506866455,0.5764,1.8952974281311035,0.3401,10,28.742048900000007,28.742048899999993,8.0,False
61,1.4202452532291412,0.5186,1.7385610256195068,0.2924,10,28.742048900000007,28.742048899999993,8.0,False
62,1.4241787098407745,0.5112,1.9292320426940919,0.2634,10,28.742048900000007,28.742048899999993,8.0,False
63,1.3878980017662048,0.5228,2.140044660949707,0.2892,10,28.742048900000007,28.742048899999993,8.0,False
64,1.3182398212432862,0.5754,1.8127325607299805,0.2958,10,28.742048900000007,28.742048899999993,8.0,False
65,1.3509110812187195,0.5436,1.78099079246521,0.3394,10,28.742048900000007,28.742048899999993,8.0,False
66,1.301801175664144,0.585,1.7130193271636962,0.3598,10,28.742048900000007,28.742048899999993,8.0,False
67,1.5020018301010132,0.4886,1.9208090927124024,0.2827,10,28.742048900000007,28.742048899999993,8.0,False
68,1.3482877777814866,0.5312,1.7321677051544189,0.3223,10,28.742048900000007,28.742048899999993,8.0,False
69,1.3495728754997254,0.573,1.721393881225586,0.3862,10,28.742048900000007,28.742048899999993,8.0,False
