round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.7234628880500793,0.4166,2.321748161315918,0.1365,10,8.0,0.3096521533080412,9.276978050262544,False
2,1.7514481826782227,0.456,2.3735069271087648,0.1441,10,8.0,0.4557031246074478,10.548623039658093,False
3,1.850382454398158,0.451,2.933015866470337,0.1526,10,8.0,0.6514102020886593,14.643674451557246,False
4,2.1683961238861085,0.41,3.240198352813721,0.1535,10,8.0,0.8544516064067875,11.88478359499835,False
5,2.926603294277191,0.273,4.216029654693603,0.104,10,8.0,1.1418069808821998,21.221892844578143,False
6,3.0355225869178772,0.3328,3.4707036712646486,0.2187,10,8.0,1.5191833636092085,23.74379802546532,False
7,2.3409642775535584,0.3868,2.9772826171875,0.188,10,8.0,1.6290235463910583,17.42192129076243,False
8,3.0657622555732726,0.2504,5.189881210327148,0.2148,10,8.0,1.7784546236862515,22.38404353965491,False
9,3.321917208957672,0.2322,4.091190380859375,0.1886,10,8.0,2.4675216907808135,35.74407162957282,False
10,3.5731796907424926,0.197,4.377605385589599,0.1627,10,8.0,2.255506939436692,42.45338515414892,False
11,3.695001317024231,0.2326,3.9476259002685548,0.1,10,8.0,2.597403744419452,29.025716418585336,False
12,3.635934153652191,0.1632,3.6355113914489747,0.1617,10,8.0,3.0325518968660674,34.53751733949101,False
13,4.116334939098358,0.1266,3.840568182373047,0.162,10,8.0,3.535052060381866,44.641402030658455,False
14,4.05360015668869,0.1824,2.8662774768829347,0.1117,10,8.0,3.8051310049824782,72.22289212748618,False
15,4.911032906627655,0.201,11.19121164855957,0.1663,10,8.0,5.927717872205833,116.20630843676012,False
16,6.322625853919983,0.1372,3.683762789916992,0.1,10,8.0,8.559582807584547,165.91376202754853,False
17,5.688057952594757,0.1422,3.59602875289917,0.147,10,8.0,11.313955669918558,102.62657228362862,False
18,4.6255746158599855,0.134,4.305205778503418,0.0972,10,8.0,13.697176919339244,83.26717724671371,False
19,6.068669102478028,0.1118,3.715554105377197,0.0983,10,8.0,17.177745649341794,144.33374759935475,False
20,4.499718360900879,0.2,9.10437084274292,0.1283,10,8.0,20.626854005542857,114.32990821852454,False
21,7.540118367767334,0.1042,10.371357252502442,0.1015,10,8.0,22.444926509602166,203.7791459418013,False
22,10.168514937400818,0.1782,6.531750994491577,0.122,10,8.0,26.0581037898666,248.7290930507238,False
23,13.865147054481506,0.1168,6.154306115722656,0.1051,10,8.0,27.492912649059058,271.94879830013394,False
24,6.189386660575867,0.1686,31.717504467773438,0.1,10,8.0,35.886881826553335,261.81072756931735,False
25,12.452058017730712,0.0538,3.6106782817840575,0.0997,10,8.0,34.442905834408755,359.788740876255,False
26,14.358139377593995,0.0854,2.722442007446289,0.1002,10,8.0,29.97238660705804,595.2756400883598,False
27,10.224551222801209,0.107,2.669322272872925,0.0957,10,8.0,35.695876160682644,145.22592427985109,False
28,7.198869645309448,0.1876,2.679759451293945,0.0981,10,8.0,38.430142094618404,313.77471296636213,False
29,13.135610423660278,0.1754,2.6773002670288086,0.1001,10,8.0,41.55812408097035,706.7042647489718,False
30,11.455899577331543,0.1486,5.757769465255738,0.0949,10,8.0,45.085127883471294,555.8134751662813,False
