method,dataset,model,round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,fit_failures,fit_param_down_mb,fit_param_up_mb,fit_param_total_comm_mb,split_train_smashed_forward_mb,split_train_smashed_backward_mb,split_train_label_mb,split_train_total_comm_mb,fit_total_comm_mb,client_train_time_mean_sec,client_train_time_max_sec,fit_total_time_mean_sec,fit_total_time_max_sec,fit_wall_time_sec,num_eval_clients,eval_failures,eval_param_down_mb,eval_param_up_mb,eval_param_total_comm_mb,split_eval_smashed_forward_mb,split_eval_label_mb,split_eval_total_comm_mb,eval_total_comm_mb,client_eval_time_mean_sec,client_eval_time_max_sec,eval_total_time_mean_sec,eval_total_time_max_sec,eval_wall_time_sec,round_param_comm_mb,round_splitfed_comm_mb,round_total_comm_mb,cumulative_total_comm_mb,round_wall_time_sec,cumulative_round_wall_time_sec
HeteroFL,CIFAR10,conv,1,34.51388502120972,0.012144197692572306,3.5000112056732178,0.11834319526627218,6,4,2.2420806884765625,2.2420806884765625,4.484161376953125,0.0,0.0,0.0,0.0,4.484161376953125,0.08764631557278335,0.1845797123387456,0.08901843645920356,0.1852904218249023,8.53189034666866,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.676379392389208,4.484161376953125,0.0,4.484161376953125,4.484161376953125,11.26702855201438,11.26702855201438
HeteroFL,CIFAR10,conv,2,35.30339598655701,0.7001772908893652,3.609783887863159,0.07100591715976332,8,2,15.840240478515625,15.840240478515625,31.68048095703125,0.0,0.0,0.0,0.0,31.68048095703125,0.36517100234050304,0.9827144830487669,0.3668515534373,0.9842619821429253,1.7227617618627846,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.696905728895217,31.68048095703125,0.0,31.68048095703125,36.164642333984375,4.627340318635106,15.894368870649487
HeteroFL,CIFAR10,conv,3,31.750337600708008,0.027724755894260534,3.3532350063323975,0.2781065088757396,9,1,10.978813171386719,10.978813171386719,21.957626342773438,0.0,0.0,0.0,0.0,21.957626342773438,0.20922941078121463,0.6893280600197613,0.2103530425681836,0.6906496100127697,1.359750912990421,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.594285015016794,21.957626342773438,0.0,21.957626342773438,58.12226867675781,4.099992374889553,19.99436124553904
HeteroFL,CIFAR10,conv,4,27.616766452789307,0.04704011206371887,2.851996898651123,0.46745562130177515,8,2,21.001953125,21.001953125,42.00390625,0.0,0.0,0.0,0.0,42.00390625,0.5077437746222131,1.265118912793696,0.5089679465163499,1.2665916932746768,2.422043465077877,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.598520073108375,42.00390625,0.0,42.00390625,100.12617492675781,5.18025188613683,25.17461313167587
HeteroFL,CIFAR10,conv,5,31.65480399131775,0.03396565981318303,3.292263984680176,0.33727810650887574,8,2,17.568511962890625,17.568511962890625,35.13702392578125,0.0,0.0,0.0,0.0,35.13702392578125,0.3910900969058275,1.059139973949641,0.3923283760086633,1.0609540129080415,1.9436130202375352,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7081101718358696,35.13702392578125,0.0,35.13702392578125,135.26319885253906,4.806040403898805,29.980653535574675
HeteroFL,CIFAR10,conv,6,29.913426637649536,0.04236854343626789,3.0663092136383057,0.42011834319526625,8,2,10.202423095703125,10.202423095703125,20.40484619140625,0.0,0.0,0.0,0.0,20.40484619140625,0.25105703092413023,0.943436267785728,0.2521096117561683,0.9449119470082223,1.220247081015259,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.592351146042347,20.40484619140625,0.0,20.40484619140625,155.6680450439453,3.9570402959361672,33.93769383151084
HeteroFL,CIFAR10,conv,7,31.296144485473633,0.041458961789844144,3.217976212501526,0.41420118343195267,9,1,2.2389144897460938,2.2389144897460938,4.4778289794921875,0.0,0.0,0.0,0.0,4.4778289794921875,0.08411770412284467,0.1284013381227851,0.08522038911986682,0.1295849080197513,0.5981520786881447,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.712466419674456,4.4778289794921875,0.0,4.4778289794921875,160.1458740234375,3.4070212966762483,37.34471512818709
HeteroFL,CIFAR10,conv,8,41.09850573539734,0.03327465534121881,4.097766876220703,0.33136094674556216,8,2,16.133880615234375,16.133880615234375,32.26776123046875,0.0,0.0,0.0,0.0,32.26776123046875,0.3579940305207856,1.1254322221502662,0.35912819317309186,1.1268739607185125,1.6746252621524036,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7015413269400597,32.26776123046875,0.0,32.26776123046875,192.41363525390625,4.53221505926922,41.87693018745631
HeteroFL,CIFAR10,conv,9,37.41206645965576,0.036790522214283826,3.7047181129455566,0.3668639053254438,9,1,4.520896911621094,4.520896911621094,9.041793823242188,0.0,0.0,0.0,0.0,9.041793823242188,0.11572734592482448,0.2971682599745691,0.11678259473087059,0.298437078949064,0.7571296468377113,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.692283892072737,9.041793823242188,0.0,9.041793823242188,201.45542907714844,3.518873503897339,45.39580369135365
HeteroFL,CIFAR10,conv,10,26.574371099472046,0.05089173017385092,2.553610920906067,0.5029585798816568,9,1,21.589561462402344,21.589561462402344,43.17912292480469,0.0,0.0,0.0,0.0,43.17912292480469,0.4157484902275933,1.154559563845396,0.41698327391511864,1.1561641520820558,2.3676029699854553,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.597584582865238,43.17912292480469,0.0,43.17912292480469,244.63455200195312,5.127911758609116,50.523715449962765
HeteroFL,CIFAR10,conv,11,35.511404275894165,0.041607138604429626,3.4480050802230835,0.40828402366863903,10,0,17.265060424804688,17.265060424804688,34.530120849609375,0.0,0.0,0.0,0.0,34.530120849609375,0.3043034300208092,1.056071875616908,0.3054628359153867,1.0575595959089696,2.0190118518657982,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.621597217861563,34.530120849609375,0.0,34.530120849609375,279.1646728515625,4.880036506801844,55.40375195676461
HeteroFL,CIFAR10,conv,12,56.28189492225647,0.02233442486306263,5.622495412826538,0.21893491124260356,10,0,4.3387603759765625,4.3387603759765625,8.677520751953125,0.0,0.0,0.0,0.0,8.677520751953125,0.17109075891785325,0.5627429820597172,0.17215139213949443,0.5638047899119556,1.1633813278749585,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5979292928241193,8.677520751953125,0.0,8.677520751953125,287.8421936035156,3.8391081308946013,59.24286008765921
HeteroFL,CIFAR10,conv,13,34.16141366958618,0.044074974861739565,3.2000787258148193,0.4378698224852071,8,2,22.1429443359375,22.1429443359375,44.285888671875,0.0,0.0,0.0,0.0,44.285888671875,0.4747648222837597,1.123908393085003,0.4761008251225576,1.1255162418819964,2.4851220441050828,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.549084664322436,44.285888671875,0.0,44.285888671875,332.1280822753906,5.199981373269111,64.44284146092832
HeteroFL,CIFAR10,conv,14,32.31717491149902,0.04325671125400227,3.0647690296173096,0.4260355029585799,9,1,19.601219177246094,19.601219177246094,39.20243835449219,0.0,0.0,0.0,0.0,39.20243835449219,0.3883929670167466,1.0728835249319673,0.38970066368993783,1.0745781548321247,2.061381435021758,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.630751002114266,39.20243835449219,0.0,39.20243835449219,371.3305206298828,4.918211683165282,69.3610531440936
HeteroFL,CIFAR10,conv,15,33.640193939208984,0.04628923222460374,3.0401628017425537,0.46153846153846156,9,1,24.790184020996094,24.790184020996094,49.58036804199219,0.0,0.0,0.0,0.0,49.58036804199219,0.48753968910831547,1.1315713287331164,0.48885625605988836,1.1330923778004944,2.6154859620146453,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6173850102350116,49.58036804199219,0.0,49.58036804199219,420.910888671875,5.4146561762318015,74.7757093203254
HeteroFL,CIFAR10,conv,16,36.07324743270874,0.035194761980365696,3.4592747688293457,0.34911242603550297,10,0,14.662185668945312,14.662185668945312,29.324371337890625,0.0,0.0,0.0,0.0,29.324371337890625,0.2701393315102905,0.9924697168171406,0.2713952801655978,0.9941166760399938,1.7942836661823094,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6442982428707182,29.324371337890625,0.0,29.324371337890625,450.2352600097656,4.619447653181851,79.39515697350726
HeteroFL,CIFAR10,conv,17,43.65615916252136,0.041899526342250804,3.9484792947769165,0.42011834319526625,8,2,26.34613037109375,26.34613037109375,52.6922607421875,0.0,0.0,0.0,0.0,52.6922607421875,0.567457961733453,1.1650023069232702,0.5687769359210506,1.1668284051120281,2.5261188689619303,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7486146870069206,52.6922607421875,0.0,52.6922607421875,502.9275207519531,5.516032111831009,84.91118908533826
HeteroFL,CIFAR10,conv,18,30.039413452148438,0.04938604429626101,2.751562237739563,0.5029585798816568,9,1,16.16777801513672,16.16777801513672,32.33555603027344,0.0,0.0,0.0,0.0,32.33555603027344,0.2942549344669614,0.9601451270282269,0.2955210358421836,0.9615370370447636,1.7334061353467405,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.671094326302409,32.33555603027344,0.0,32.33555603027344,535.2630767822266,4.55842192331329,89.46961100865155
HeteroFL,CIFAR10,conv,19,28.23299527168274,0.05885615953533909,2.4437578916549683,0.5798816568047337,9,1,16.46141815185547,16.46141815185547,32.92283630371094,0.0,0.0,0.0,0.0,32.92283630371094,0.32338029699813986,0.983387412969023,0.3245470918094118,0.9847497120499611,2.0618893448263407,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.764804257079959,32.92283630371094,0.0,32.92283630371094,568.1859130859375,4.982128732837737,94.45173974148929
HeteroFL,CIFAR10,conv,20,35.0773868560791,0.05445460890159032,3.097650408744812,0.5443786982248521,7,3,1.9550857543945312,1.9550857543945312,3.9101715087890625,0.0,0.0,0.0,0.0,3.9101715087890625,0.09778270764010293,0.1920714769512415,0.09874833435086268,0.19302087696269155,0.531626621261239,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6412572851404548,3.9101715087890625,0.0,3.9101715087890625,572.0960845947266,3.2202569860965014,97.67199672758579
HeteroFL,CIFAR10,conv,21,22.307002663612366,0.06333579754438888,1.773623287677765,0.6331360946745562,9,1,17.30876922607422,17.30876922607422,34.61753845214844,0.0,0.0,0.0,0.0,34.61753845214844,0.31770630180835724,1.016322331968695,0.3188939354278975,1.0178700108081102,1.9223522329702973,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.678187672048807,34.61753845214844,0.0,34.61753845214844,606.713623046875,4.76645889878273,102.43845562636852
HeteroFL,CIFAR10,conv,22,30.655300855636597,0.05314795520097377,2.678715944290161,0.5266272189349113,10,0,26.862777709960938,26.862777709960938,53.725555419921875,0.0,0.0,0.0,0.0,53.725555419921875,0.4393158238846809,1.145752559415996,0.44099142248742285,1.147442318033427,2.5941632762551308,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6516854790970683,53.725555419921875,0.0,53.725555419921875,660.4391784667969,5.4240676811896265,107.86252330755815
