round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,2.1083506978034974,0.2732,2.303742874908447,0.1357,10,28.742048900000007,28.742048899999993,8.0,False
2,2.028441585636139,0.3326,2.331683417510986,0.1859,10,28.742048900000007,28.742048899999993,8.0,False
3,2.0274412817955016,0.3238,2.29332095451355,0.1836,10,28.742048900000007,28.742048899999993,8.0,False
4,1.8729154037475586,0.3598,2.341797679901123,0.2044,10,28.742048900000007,28.742048899999993,8.0,False
5,2.0069567902565004,0.364,2.0918848236083982,0.2285,10,28.742048900000007,28.742048899999993,8.0,False
6,1.7498717071533203,0.4054,2.14080130405426,0.235,10,28.742048900000007,28.742048899999993,8.0,False
7,1.8787373984336853,0.3486,2.0634348098754884,0.2643,10,28.742048900000007,28.742048899999993,8.0,False
8,1.7817845148086549,0.3964,2.296881890106201,0.2007,10,28.742048900000007,28.742048899999993,8.0,False
9,1.7707929532051085,0.3792,2.163895986175537,0.2385,10,28.742048900000007,28.742048899999993,8.0,False
10,1.7922430949211121,0.417,2.1500440170288084,0.257,10,28.742048900000007,28.742048899999993,8.0,False
11,1.7316523904800416,0.4132,1.9391577257156372,0.2737,10,28.742048900000007,28.742048899999993,8.0,False
12,1.644724446964264,0.412,1.945975728416443,0.2845,10,28.742048900000007,28.742048899999993,8.0,False
13,1.7574388507843017,0.375,1.8312304416656495,0.3273,10,28.742048900000007,28.742048899999993,8.0,False
14,1.6591007078170776,0.4198,1.8013352252960204,0.3061,10,28.742048900000007,28.742048899999993,8.0,False
15,1.6273584438323974,0.4412,2.012516340446472,0.3112,10,28.742048900000007,28.742048899999993,8.0,False
16,1.58774228515625,0.4552,1.984082057762146,0.2783,10,28.742048900000007,28.742048899999993,8.0,False
17,1.6506845169842244,0.4538,2.2059650497436523,0.2869,10,28.742048900000007,28.742048899999993,8.0,False
18,1.8765357689857483,0.3848,2.848333374786377,0.3096,10,28.742048900000007,28.742048899999993,8.0,False
