round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,1.2544742060161704,0.583,2.6599773170471193,0.11,10,False
2,1.7561639582157136,0.5804,3.9700512771606444,0.1344,10,False
3,2.4657789528369904,0.5442,8.167806567382813,0.1,10,False
4,1.9722143378019332,0.582,9.771610501098634,0.1,10,False
5,2.8435182445526124,0.4784,6.991538431549072,0.0942,10,False
6,1.5251091914471682,0.646,3.9327990367889405,0.1335,10,False
7,1.725549194436385,0.5186,3.8721590522766114,0.1578,10,False
8,1.7337025232836372,0.5248,3.4053741668701174,0.1,10,False
9,1.5868897438381566,0.6018,3.39094693069458,0.1076,10,False
10,1.5204972868224607,0.5594,2.607674612426758,0.1778,10,False
11,1.302807373760434,0.6164,2.423327766036987,0.1733,10,False
12,1.2198197069301124,0.601,2.3855038177490235,0.1552,10,False
13,1.3481124284744264,0.5698,2.731076614379883,0.1375,10,False
14,1.438211167550087,0.5176,2.607360562133789,0.1176,10,False
15,1.2904800203170628,0.6306,2.2154957901000976,0.1906,10,False
16,1.0753239268089527,0.7032,2.840394849395752,0.1448,10,False
17,1.3380039189265343,0.589,2.4580752239227297,0.1797,10,False
18,1.2205954006804967,0.6548,2.2622522171020507,0.2171,10,False
19,1.5267698356628419,0.498,2.5045318519592286,0.1278,10,False
20,1.5011299890518188,0.4954,3.3547984184265136,0.1332,10,False
21,1.6140306182790665,0.51,2.6170325302124025,0.2233,10,False
22,1.182340521462838,0.6806,2.5339616363525392,0.1589,10,False
23,1.4003452260431979,0.5344,2.5871951358795164,0.1471,10,False
24,1.273168565583229,0.597,2.273371611404419,0.2561,10,False
25,1.4272239723682403,0.5636,2.1473121017456056,0.2315,10,False
26,1.4229947411626345,0.5098,2.3234309135437012,0.2381,10,False
27,1.359399083849811,0.561,2.1326223793029784,0.2151,10,False
28,1.220177109479904,0.626,2.1114039306640624,0.2277,10,False
29,1.1845065793621818,0.6284,2.2583312767028807,0.2364,10,False
30,1.2720401764795883,0.6084,2.1253369186401367,0.2353,10,False
31,1.3263717542409896,0.557,2.3471362121582033,0.133,10,False
32,1.264482306163796,0.6064,2.004432501411438,0.2511,10,False
33,1.2190191126048564,0.6404,2.4106030643463137,0.1894,10,False
34,1.4844106687545777,0.5414,2.2308587989807127,0.2244,10,False
35,1.2885582660755608,0.615,2.1436016944885252,0.2018,10,False
36,1.2220866606354714,0.6064,2.0502920204162596,0.229,10,False
37,1.0026269189838786,0.6902,2.048942932510376,0.2109,10,False
38,1.2532288659997983,0.6028,2.317759287261963,0.2007,10,False
39,1.17733399927048,0.629,2.132472406387329,0.2034,10,False
40,1.3384328838825226,0.5754,2.4500676242828368,0.1818,10,False
41,1.2862308860778808,0.552,2.098354339981079,0.2631,10,False
42,1.0582223993365654,0.6886,2.1199402008056643,0.2636,10,False
43,1.0977308678143192,0.6516,2.2285915809631347,0.2093,10,False
44,1.3402099382183632,0.552,2.2440625160217285,0.1883,10,False
45,1.2953038676500321,0.6016,2.037104027557373,0.2473,10,False
46,1.0591527190706314,0.6654,1.9715062519073487,0.2858,10,False
47,1.2498369103312492,0.6318,2.595852528381348,0.1483,10,False
48,1.5328018534183503,0.5178,2.3209455978393554,0.2282,10,False
49,1.1799964951961535,0.627,2.916124713134766,0.1232,10,False
50,1.7736169177841394,0.5064,2.4108957153320314,0.2005,10,False
51,1.4088443321466446,0.557,2.4678406398773194,0.1361,10,False
52,1.5148710974693298,0.5232,2.245161825942993,0.1994,10,False
53,1.3873618922502269,0.5582,2.260708354187012,0.1945,10,False
54,1.251438045224175,0.6198,2.0107574127197267,0.2352,10,False
55,1.4556724505901337,0.5226,1.921526759338379,0.3062,10,False
56,0.8905261076221941,0.7466,2.9887934967041017,0.1376,10,False
57,1.470601425087452,0.5306,2.054720994949341,0.228,10,False
58,0.9832463808532804,0.712,2.064867504501343,0.2146,10,False
59,1.0578852740800009,0.6724,2.0669097930908205,0.2165,10,False
60,1.3477858745207545,0.5584,2.099472093582153,0.2,10,False
61,1.1886977198958397,0.604,2.0390120635986326,0.223,10,False
62,1.237549764293991,0.5994,2.3807945262908934,0.1576,10,False
63,1.270271411727462,0.5874,2.0128194215774537,0.2516,10,False
64,1.234163683271408,0.61,1.885184355545044,0.2519,10,False
65,1.208742814977467,0.6102,2.172667702484131,0.212,10,False
66,1.1998768995607387,0.6234,2.5514065078735353,0.1647,10,False
67,1.4789000593781472,0.5506,1.9786461517333984,0.2811,10,False
68,1.2897175626039505,0.6184,1.8709167762756347,0.2725,10,False
69,1.1646395856596996,0.6406,2.9554450317382814,0.1449,10,False
70,1.175415252448665,0.6374,2.1278856101989745,0.2528,10,False
71,1.1204339898586273,0.6558,2.094780503463745,0.2114,10,False
72,1.3343456236783415,0.5408,2.0849296913146973,0.228,10,False
73,1.2117181147500173,0.6134,2.070233712768555,0.2483,10,False
74,1.1611261214971542,0.623,2.029344657897949,0.2714,10,False
75,1.3265544821500779,0.594,2.1546386829376223,0.2186,10,False
76,1.3313693731196226,0.5716,2.1035821228027345,0.1553,10,False
77,1.240127020072937,0.5818,1.938188399887085,0.2748,10,False
78,1.16126983936294,0.6288,2.141121691894531,0.2112,10,False
79,1.2923323046207429,0.5634,1.8109105930328369,0.2875,10,False
80,1.1160547490865924,0.6704,1.9595261268615722,0.301,10,False
81,1.3968208776950837,0.5636,2.2409354610443115,0.2001,10,False
82,1.2372331499907188,0.6122,1.9263365226745606,0.3256,10,False
83,1.083421587007679,0.6886,1.8681890323638917,0.2808,10,False
84,1.079716338207526,0.6598,1.9384277061462403,0.264,10,False
85,1.2629278173327445,0.6134,1.9598567184448241,0.2765,10,False
86,1.0572910548103973,0.6752,2.0176027488708494,0.2405,10,False
87,1.2237107520580293,0.6088,2.1034257823944094,0.2511,10,False
88,1.1924566737651825,0.6418,1.8219928531646727,0.3377,10,False
89,1.1124356507778168,0.66,1.9926086883544922,0.253,10,False
90,1.1060458068966865,0.6492,2.345407793045044,0.2532,10,False
91,1.2157384831678821,0.599,2.4868429946899413,0.1831,10,False
92,1.2603776585221291,0.5858,2.3345336910247805,0.1955,10,False
93,1.4524660453241318,0.5304,2.1971394828796385,0.2047,10,False
94,1.1991968462320743,0.6184,2.0593603256225586,0.2571,10,False
95,1.2132812261730432,0.6208,1.9363406478881835,0.2648,10,False
96,1.1110053606271744,0.6632,2.0810849876403807,0.1904,10,False
97,1.2899287416219711,0.5712,2.005856495666504,0.2948,10,False
98,1.246673321390152,0.6002,2.0366831668853758,0.2239,10,False
