round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.337677244567871,0.1122,2.2456252799987793,0.1788,10,False
2,2.218893227005005,0.1662,2.124676998138428,0.2095,10,False
3,2.136969056892395,0.208,2.0674004261016847,0.2216,10,False
4,2.0264789353370665,0.2514,2.0395833072662355,0.2558,10,False
5,1.980135793876648,0.255,2.10980491104126,0.2649,10,False
6,1.9274381320953369,0.278,2.460569606781006,0.2648,10,False
7,1.8772752588272095,0.2908,2.0408601615905764,0.302,10,False
8,1.8311164134025573,0.321,1.8231578601837157,0.3322,10,False
9,1.7671477004051208,0.3448,1.7429016012191771,0.3567,10,False
10,1.732004386138916,0.3576,1.7771782272338867,0.3624,10,False
11,1.6816668286323548,0.3672,1.797036812210083,0.3724,10,False
12,1.6757605463981629,0.3728,1.7902504669189454,0.3899,10,False
13,1.606859418296814,0.414,1.9125420984268189,0.3643,10,False
14,1.616251778793335,0.4002,1.584322802734375,0.4198,10,False
15,1.5766677628517152,0.4096,1.5326295488357544,0.4383,10,False
16,1.5361956087112427,0.4316,1.622638274383545,0.4298,10,False
17,1.5217995176315307,0.4406,1.6019919204711914,0.4482,10,False
18,1.5086952301979064,0.4404,1.6932102828979492,0.4376,10,False
19,1.4955758151054381,0.4544,1.5455762781143187,0.4521,10,False
20,1.4754289994239806,0.462,1.4511092994689943,0.4634,10,False
21,1.4673403979301454,0.4616,1.430664043045044,0.4912,10,False
22,1.3928464763641357,0.4864,1.4992550575256347,0.4718,10,False
23,1.3862133562088013,0.479,1.5959043544769287,0.4461,10,False
24,1.3452457302093506,0.509,1.3274181991577148,0.5175,10,False
25,1.3392700611114503,0.5028,1.2944475748062134,0.5282,10,False
26,1.309571875476837,0.5208,1.4210421405792237,0.5013,10,False
27,1.2843579999923707,0.5378,1.3200042152404785,0.5343,10,False
28,1.2759095792770385,0.5408,1.2371570434570311,0.5504,10,False
29,1.2783358162879943,0.5356,1.2568351722717286,0.5491,10,False
30,1.2461195293426515,0.55,1.2051172264099121,0.5668,10,False
31,1.203910505771637,0.5662,1.160286131286621,0.575,10,False
32,1.2084252481460571,0.5642,1.1453937104225158,0.5824,10,False
33,1.1615301610946656,0.5764,1.1206158093452454,0.5997,10,False
34,1.1604637544631957,0.5824,1.0764937971115112,0.6172,10,False
35,1.1074602532863618,0.6034,1.1502507263183595,0.5924,10,False
36,1.1090904321670532,0.5962,1.0708644424438476,0.6225,10,False
37,1.1384971908569337,0.5894,1.120240571975708,0.6037,10,False
38,1.126203178024292,0.5958,1.1105783615112306,0.6135,10,False
39,1.1119510473251342,0.6002,1.082594677066803,0.6274,10,False
40,1.0539883920192719,0.6264,1.1157699541091919,0.6193,10,False
41,1.0561732097625733,0.6244,1.00740186252594,0.6408,10,False
42,1.003100730085373,0.6406,1.0376202724456787,0.6376,10,False
43,1.030354836511612,0.6352,1.0228953362464905,0.6352,10,False
44,1.0190756283760072,0.632,1.0852987329483033,0.6139,10,False
45,0.992084909582138,0.6434,1.0312288347244263,0.6402,10,False
46,0.9847534677028656,0.6484,1.0213169933319093,0.6347,10,False
47,0.9959105029582977,0.6462,0.9633482385635376,0.6641,10,False
48,0.9955992784500122,0.6444,0.913120486831665,0.6781,10,False
