round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,1.7765280777454375,0.383,2.327005758666992,0.1291,10,28.742048900000007,28.742048899999993,8.0,False
2,1.651118202495575,0.4704,2.4023879425048826,0.1464,10,28.742048900000007,28.742048899999993,8.0,False
3,1.616872499728133,0.4614,2.3602883819580076,0.1044,10,28.742048900000007,28.742048899999993,8.0,False
4,1.6650092402935028,0.4466,2.41860372467041,0.1837,10,28.742048900000007,28.742048899999993,8.0,False
5,1.6963212385177613,0.4758,2.6006158111572266,0.1143,10,28.742048900000007,28.742048899999993,8.0,False
6,1.7031417526721955,0.5062,3.2350092239379884,0.2058,10,28.742048900000007,28.742048899999993,8.0,False
7,1.9795612149238586,0.4686,3.2666278800964355,0.1555,10,28.742048900000007,28.742048899999993,8.0,False
8,1.8758156027317048,0.452,3.5642116214752195,0.1976,10,28.742048900000007,28.742048899999993,8.0,False
9,1.7246237119674683,0.5048,3.0858652423858643,0.1547,10,28.742048900000007,28.742048899999993,8.0,False
10,1.806027990102768,0.4608,3.054898612213135,0.1801,10,28.742048900000007,28.742048899999993,8.0,False
11,1.663056317281723,0.5272,3.545252796936035,0.1728,10,28.742048900000007,28.742048899999993,8.0,False
12,1.8220605247974373,0.474,2.9369432123184205,0.1962,10,28.742048900000007,28.742048899999993,8.0,False
13,1.7165260680675507,0.5222,2.4446860763549805,0.2357,10,28.742048900000007,28.742048899999993,8.0,False
14,1.463312291765213,0.496,2.526974200439453,0.2407,10,28.742048900000007,28.742048899999993,8.0,False
15,1.7444434982776642,0.4692,3.467586267089844,0.1992,10,28.742048900000007,28.742048899999993,8.0,False
16,1.8286384428977966,0.4676,2.2559027824401854,0.2441,10,28.742048900000007,28.742048899999993,8.0,False
17,1.6366630994796754,0.4946,2.328243088531494,0.25,10,28.742048900000007,28.742048899999993,8.0,False
18,1.8072073516368865,0.4616,2.305669388961792,0.2414,10,28.742048900000007,28.742048899999993,8.0,False
19,1.6233274265289306,0.4806,2.3743445724487304,0.2439,10,28.742048900000007,28.742048899999993,8.0,False
20,1.7701862162113189,0.4784,2.593207914733887,0.2289,10,28.742048900000007,28.742048899999993,8.0,False
21,1.6381309274673461,0.4886,2.0781445823669435,0.2348,10,28.742048900000007,28.742048899999993,8.0,False
