round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.3376779710769653,0.113,2.2447559169769287,0.1801,10,False
2,2.221330298423767,0.1702,2.1482234939575195,0.203,10,False
3,2.1504551387786863,0.203,2.073010496902466,0.1951,10,False
4,2.0684210790634157,0.2262,2.008152573776245,0.2248,10,False
5,1.9975516762733458,0.2416,1.9303347583770751,0.2617,10,False
6,1.9679098771095276,0.257,1.89355859375,0.2754,10,False
7,1.9349575306892395,0.2592,1.8466121585845947,0.2926,10,False
8,1.9016147952079774,0.2884,1.8510031616210938,0.2966,10,False
9,1.8416308142662048,0.3158,1.7545960571289063,0.3361,10,False
10,1.843908355808258,0.3046,1.7780012496948243,0.3127,10,False
11,1.79782709608078,0.3086,1.6849891408920288,0.368,10,False
12,1.7982027874946593,0.3244,1.7406142795562745,0.3237,10,False
13,1.7503735547065735,0.3332,1.6616425880432129,0.374,10,False
14,1.7233559831619263,0.3506,1.6429262403488158,0.3814,10,False
15,1.7284817268371582,0.3444,1.6344106386184691,0.3824,10,False
16,1.710627638053894,0.3644,1.7064054916381837,0.3763,10,False
17,1.6889789011001586,0.3586,1.604089026260376,0.4021,10,False
18,1.6867922730445861,0.3642,1.5610869342803955,0.4178,10,False
19,1.671944419002533,0.3732,1.5723347845077515,0.407,10,False
20,1.6490351523399354,0.37,1.5882363506317139,0.4079,10,False
21,1.66793989944458,0.379,1.5517044078826905,0.4199,10,False
22,1.60055693025589,0.3928,1.5296495700836181,0.4251,10,False
23,1.61306134557724,0.3944,1.534734079170227,0.4246,10,False
24,1.5960881592750549,0.4088,1.480077934074402,0.4472,10,False
25,1.593112938785553,0.3988,1.4936404541015624,0.4398,10,False
26,1.5769320167541503,0.414,1.469360350036621,0.4526,10,False
27,1.5821073266029357,0.4092,1.4747457635879517,0.4453,10,False
28,1.5635140146255493,0.411,1.4584041973114015,0.4528,10,False
29,1.5841039200782776,0.4064,1.4571373420715332,0.4599,10,False
30,1.5532204036712647,0.419,1.4310767517089844,0.4666,10,False
31,1.5577792110443116,0.4212,1.4194481052398682,0.4757,10,False
32,1.5318903450965882,0.4328,1.4241799470901488,0.4703,10,False
33,1.5204963207244873,0.4248,1.4528227687835693,0.4556,10,False
34,1.5093265462875367,0.4434,1.3943017833709717,0.48,10,False
35,1.4822478147506715,0.4418,1.364496566772461,0.4929,10,False
36,1.486943216896057,0.4382,1.4375649448394776,0.4681,10,False
37,1.5299370265960692,0.4408,1.4523923645019532,0.4613,10,False
38,1.4915390006065368,0.4496,1.373843681526184,0.49,10,False
39,1.4796503714561462,0.4514,1.3685511014938354,0.4896,10,False
40,1.4776395113945007,0.4582,1.3653894435882568,0.4912,10,False
41,1.4499140293121338,0.4664,1.3302464113235473,0.5087,10,False
42,1.4349907556533814,0.4712,1.430006581878662,0.478,10,False
43,1.4512718541145324,0.4694,1.3131860631942749,0.5155,10,False
44,1.4721965109825135,0.4532,1.348848286819458,0.5095,10,False
45,1.418632172870636,0.4782,1.3254855094909668,0.5132,10,False
46,1.4333545838356019,0.4766,1.349740385055542,0.5,10,False
47,1.4557677164077758,0.4612,1.2955679161071778,0.5241,10,False
48,1.4343061988830565,0.4636,1.3304650098800659,0.5061,10,False
49,1.4262217089653015,0.4786,1.3479677925109863,0.5004,10,False
50,1.4323733805656433,0.4772,1.2962958408355714,0.519,10,False
51,1.398021849346161,0.4798,1.2680294849395752,0.5357,10,False
52,1.3810623853683472,0.4908,1.297697336769104,0.5222,10,False
53,1.3892857502937317,0.4846,1.2588266611099244,0.5309,10,False
54,1.3632148200035095,0.5086,1.2704749732971192,0.5314,10,False
55,1.3618831157684326,0.4968,1.2551012386322022,0.5394,10,False
56,1.3467416915893555,0.5074,1.3042156255722046,0.5239,10,False
57,1.3539631468772888,0.5008,1.278152895927429,0.526,10,False
58,1.3508941833496093,0.507,1.2253220939636231,0.5512,10,False
59,1.3208720279693604,0.5168,1.2267841327667237,0.5462,10,False
60,1.3278884261131287,0.5068,1.2111310886383058,0.5509,10,False
61,1.3605773319244385,0.4936,1.1885508850097657,0.5658,10,False
