round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.7766719115257263,0.3814,2.3223533931732177,0.1294,10,8.0,0.31951050674523607,9.323668703975036,False
2,1.6426276495933532,0.4718,2.354645233154297,0.149,10,8.0,0.523224764275664,9.447842974089506,False
3,1.7561060028552484,0.435,2.6276187282562256,0.1293,10,8.0,0.6767817353971287,12.43550295978752,False
4,1.9712554545402527,0.4026,2.65659252243042,0.213,10,8.0,0.826461965496677,13.468284687287817,False
5,2.319967748451233,0.3632,2.66411070022583,0.2095,10,8.0,0.8284162416702356,17.32301659028665,False
6,1.7918501765966415,0.5094,2.2709374164581297,0.2188,10,8.0,0.993447738574522,12.611259290194402,False
7,1.8923777082443238,0.4196,2.408558738708496,0.1603,10,8.0,1.1228924082772778,13.742398620824769,False
8,1.8042043816566466,0.4064,2.462079284667969,0.1616,10,8.0,1.3711935764608993,12.122071138516157,False
9,2.2630242581367495,0.3426,2.722998459625244,0.2563,10,8.0,1.6111255174693766,22.499776718560113,False
10,2.60591531791687,0.2996,2.379060343170166,0.2411,10,8.0,1.893524581485263,30.3748854804862,False
11,2.4928974103450776,0.2964,3.055122819519043,0.1199,10,8.0,2.2255951191017305,46.65341280368163,False
12,2.6449164381980896,0.247,2.915331327056885,0.1165,10,8.0,2.5786548523888615,39.396190206672784,False
13,2.619886176776886,0.3646,3.2086134864807128,0.2117,10,8.0,4.374964941957668,61.88231708497475,False
14,2.720829007816315,0.2836,3.600441030883789,0.173,10,8.0,5.172181648278206,28.85880570267476,False
15,3.100700831413269,0.2136,2.8139718475341797,0.1972,10,8.0,5.65475234221722,53.46449373317047,False
16,3.3580153573036196,0.1864,8.662040199279785,0.1613,10,8.0,6.822274206530519,60.564468207298034,False
17,4.204043809318542,0.2132,8.150106414794921,0.151,10,8.0,7.664413172292339,63.787172118092926,False
18,3.7930108941078187,0.19,4.470304154205322,0.1631,10,8.0,8.860601097685443,45.97862838243601,False
19,3.3544042947769164,0.1686,3.4972740158081055,0.1257,10,8.0,8.954377918386644,79.15790441302404,False
20,4.145275949859619,0.1452,4.420592430114746,0.1339,10,8.0,8.826746819468603,69.78051436606123,False
21,4.451562407302856,0.1448,3.8117314933776854,0.1273,10,8.0,9.216487612543428,107.00984845233606,False
22,4.4561742418289185,0.1736,2.824702653503418,0.1554,10,8.0,10.434394574959919,181.23968307357882,False
23,4.898515977287293,0.1826,3.173108172225952,0.1049,10,8.0,10.956325849512233,153.96489241249213,False
24,6.456794980049133,0.1188,3.8319036170959473,0.0981,10,8.0,14.776839924564705,274.08826731394777,False
25,7.051922721290588,0.0934,2.821259713745117,0.0891,10,8.0,16.522284964556427,164.65505204664478,False
26,7.030815976524353,0.08,6.029478716278076,0.0994,10,8.0,18.72053352905888,161.41152841703837,False
27,6.454056285190582,0.1564,4.334581651306152,0.1117,10,8.0,20.41549490479164,272.9457848258747,False
28,6.3282974252700805,0.1028,10.868515830230713,0.1316,10,8.0,22.63594378817343,254.12963190558486,False
29,14.989706280899048,0.1412,3.1556955223083496,0.1229,10,8.0,32.26571703968931,743.0136026774113,False
30,15.334072888374328,0.1858,3.68777140083313,0.1006,10,8.0,39.72431622562743,590.9795892758316,False
31,12.228245313739777,0.2298,10.620904985046387,0.1,10,8.0,46.37966235755543,564.4933111807856,False
32,22.32806862335205,0.0968,10.276629985046387,0.1,10,8.0,49.74192286103322,733.4182082687014,False
33,24.40964480895996,0.1414,10.092621771240234,0.1002,10,8.0,63.43994756066359,820.5518109869223,False
34,17.47498748073578,0.178,9.180558883666992,0.1011,10,8.0,75.70674542244605,342.72831055109316,False
35,23.86815221786499,0.225,21.01040016784668,0.1011,10,8.0,81.97411357105048,1527.912581127307,False
36,45.102334282302856,0.148,5.478681645965576,0.1,10,8.0,152.27781901984048,2664.0742722221644,False
37,27.377233385658265,0.1586,6.61309853515625,0.1,10,8.0,193.43683342415778,803.7831665481701,False
38,39.7530678796053,0.1518,36.98664157714844,0.1101,10,8.0,207.63196766090442,1274.1709848722016,False
39,70.50289037857056,0.2842,32.77581501464844,0.1025,10,8.0,217.9161995759815,2875.4804284480733,False
40,52.133793620300295,0.1452,1268.47976640625,0.1157,10,8.0,285.131592164529,1695.6126755831988,False
41,74.38407017974853,0.1418,23.928642889404298,0.1,10,8.0,287.8085976728327,2839.4683109308867,False
42,136.6345472442627,0.1334,11.250778707885742,0.1,10,8.0,318.78479939137515,3654.004467915983,False
43,985.1105959060669,0.1914,444.63351000976564,0.1,10,8.0,453.73930582580886,8410.523855791074,False
44,404.21487844848633,0.1878,371.7949092773438,0.1,10,8.0,550.4923003448613,3367.9297778688874,False
45,572.8171235443115,0.1662,797.498616015625,0.1328,10,8.0,658.2896171827113,4208.8298796123,False
46,952.5380752685547,0.2302,44.10189043579101,0.1,10,8.0,774.211100102135,19795.040882810008,False
47,134.71881380462648,0.1382,9.225476791381835,0.1,10,8.0,912.839974961124,8743.870111765587,False
48,25.379126929092408,0.1856,23.741645806884765,0.1,10,8.0,1247.847547327864,5988.176877075615,False
49,142.98387005615234,0.1338,33.41997770996094,0.1,10,8.0,1795.061920734595,14319.081814094869,False
50,385.8308497680664,0.084,61.609521142578124,0.1284,10,8.0,2038.5884964863608,12465.420000844411,False
51,849.9557880645752,0.1116,101.1083517578125,0.1,10,8.0,2041.9271550492695,39788.45936182958,False
52,154.66467239379884,0.186,42.13028895874024,0.1,10,8.0,2332.48832439467,11126.915878017,False
53,573.3638875305176,0.1546,242.242319140625,0.1,10,8.0,3080.398510276467,25593.439480460085,False
54,259.56560029602053,0.0588,6520.58841875,0.1,10,8.0,3743.1574218746323,20585.765842528224,False
55,283.59889103240965,0.1836,149.17126372070314,0.1,10,8.0,3724.529784340646,26936.397168334177,False
56,30387.824198117065,0.2164,1857.068382421875,0.1,10,8.0,4518.221187248266,110571.85603407919,False
57,2919.6697375,0.1898,2093.989023046875,0.1,10,8.0,6044.136769414258,32069.258318874676,False
58,37693.02062265625,0.2128,43142.60896875,0.1,10,8.0,9471.304679156829,216348.39588084136,False
59,161594.8118,0.161,78923.3508875,0.1,10,8.0,34211.1875784805,492144.7044507799,False
60,52387.50423671875,0.172,39456.701675,0.1,10,8.0,42596.116247247366,88667.49515576856,False
61,54765.719953125,0.2234,57370.78196875,0.1,10,8.0,45422.007207516515,138658.5383478048,False
62,92162.132246875,0.2416,151495.02725,0.1022,10,8.0,53128.04698950872,235653.34629691794,False
63,91815.79186875,0.2026,4283515.7224,0.0932,10,8.0,56994.28505740614,169785.95286090556,False
64,102559.716075,0.192,203926618.0096,0.1,10,8.0,66624.64074457495,191788.08331491018,False
65,301226.67,0.236,313805.6044,0.1136,10,8.0,66577.66509678496,467937.2790588696,False
66,293471.1966,0.2234,17740347.0304,0.1019,10,8.0,76673.03367301122,394968.6605042156,False
67,247444.70200625,0.1958,242602511.616,0.1001,10,8.0,88467.93403796377,272971.5935461782,False
68,271108.5550125,0.265,327450.55495,0.1635,10,8.0,70383.44086019897,527333.1972126167,False
69,457417.450375,0.1844,212999.98025,0.1,10,8.0,59712.53027334424,676298.5546031964,False
70,1216818.1894,0.1818,604686.7507,0.1,10,8.0,47185.487851001955,596291.199543448,False
71,5016065.946575,0.159,2937809.3804,0.1,10,8.0,39131.55896164833,957729.9906739522,False
