round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.108061902809143,0.2744,4.733080652618408,0.1009,10,False
2,1.9569369249343873,0.3734,2.5173607299804686,0.1558,10,False
3,1.8912425003051758,0.388,2.0867519355773925,0.2556,10,False
4,1.6579675462722778,0.4334,1.9880289016723633,0.2895,10,False
5,1.760816253376007,0.414,2.058059521484375,0.2967,10,False
6,1.5788392286300659,0.4626,1.7501832315444947,0.358,10,False
7,1.6097159342765808,0.4364,1.7828151775360108,0.3621,10,False
8,1.5197227396965027,0.4772,1.8991338842391967,0.3352,10,False
9,1.5214944599151612,0.4728,1.6185668109893798,0.4096,10,False
10,1.4027132702827454,0.524,1.5851762187957763,0.4171,10,False
11,1.394446925354004,0.515,1.4869845405578612,0.4417,10,False
12,1.438501133441925,0.4904,1.534703959274292,0.4317,10,False
13,1.4628004315376282,0.488,1.6905130626678466,0.4029,10,False
14,1.4214166063308715,0.5002,1.7475708568572998,0.393,10,False
15,1.3787852553367614,0.5206,1.3945476455688477,0.4917,10,False
16,1.213145234155655,0.5786,1.401242363357544,0.4967,10,False
17,1.3211734513998032,0.5598,1.4880267833709717,0.4685,10,False
18,1.4145885035037995,0.5078,1.4502792829513549,0.4757,10,False
19,1.3767316431999206,0.519,1.4372018230438233,0.4784,10,False
20,1.300393865585327,0.5436,1.4361309650421143,0.4825,10,False
21,1.2597315907478333,0.5652,1.4656605167388916,0.477,10,False
22,1.2554804522037506,0.5616,1.541459909057617,0.4575,10,False
23,1.222466349029541,0.5768,1.5790917812347411,0.4336,10,False
24,1.2460793971538544,0.5632,1.4118810661315917,0.4759,10,False
25,1.211237806081772,0.5768,1.2718425937652589,0.5399,10,False
26,1.163671574306488,0.6024,1.2820585691452027,0.5402,10,False
27,1.1711283032417297,0.5938,1.2703027177810668,0.5432,10,False
28,1.1399478600025177,0.6126,1.2102405967712402,0.5638,10,False
29,1.177865954875946,0.5892,1.2123442607879638,0.5612,10,False
30,1.0856056500434876,0.6366,1.2114392353057861,0.5641,10,False
31,1.1132655859947205,0.6158,1.2000391136169433,0.5696,10,False
32,1.0828913629055024,0.6344,1.2193829578399658,0.5614,10,False
33,1.1043845502376557,0.6252,1.2619296180725097,0.5501,10,False
34,1.1515872161865235,0.605,1.1943422519683837,0.5738,10,False
35,1.0522954500675201,0.6352,1.2874412046432495,0.5527,10,False
36,1.070057164812088,0.632,1.2098947513580323,0.566,10,False
37,1.0444651421546935,0.6376,1.1520954662322997,0.5905,10,False
38,1.095344483280182,0.6198,1.1191707250595093,0.5971,10,False
39,0.9953226990222931,0.6616,1.0677984769821167,0.614,10,False
40,1.0041206745147706,0.6478,1.0532818155288697,0.6214,10,False
41,1.0503689232349396,0.6452,1.0422759954452514,0.6228,10,False
42,0.9291203526258469,0.6816,1.092511012649536,0.6042,10,False
43,0.9342502423524857,0.6854,1.1161717224121093,0.5957,10,False
44,0.9996230669021606,0.6594,1.1146212099075317,0.6059,10,False
45,1.0050457041740417,0.6494,1.1025972297668456,0.606,10,False
46,0.8863915532588958,0.6898,1.179132447052002,0.5834,10,False
47,0.9969850858211518,0.6552,1.1157879741668701,0.6051,10,False
48,0.932860528421402,0.6792,1.044960181236267,0.6315,10,False
49,0.926188874578476,0.682,0.9831437538146973,0.6475,10,False
50,0.8757989760875702,0.695,0.9731729710578918,0.6478,10,False
51,0.9075138177394867,0.6864,0.9608035179138184,0.6505,10,False
52,0.9173652007579803,0.6888,0.9812019881248474,0.6443,10,False
53,0.9401602495193482,0.6764,0.9796615337371826,0.6449,10,False
54,0.8718950099468231,0.7062,0.9688097658157349,0.6538,10,False
55,0.9712104142665863,0.663,0.9675997051239014,0.6563,10,False
56,0.7602780016899109,0.7442,0.9747679786682129,0.6527,10,False
57,0.9158497016429901,0.6842,0.9505171416282654,0.6579,10,False
58,0.8089422112941742,0.7268,0.923574310874939,0.6635,10,False
59,1.008531732416153,0.6508,0.9723763975143432,0.6532,10,False
60,0.8229449382305145,0.7238,0.9012782651901246,0.675,10,False
61,0.8519654494762421,0.7102,0.9341219570159912,0.6695,10,False
62,0.8660993202209473,0.6892,0.9416810509681701,0.671,10,False
63,0.8304211684465408,0.7184,0.8695027812957764,0.6904,10,False
64,0.8073362857818603,0.714,0.8629909789085388,0.6873,10,False
65,0.788526034617424,0.7252,0.9565781970024109,0.6592,10,False
66,0.8218952903747558,0.7142,0.9216368376731873,0.6733,10,False
67,0.7865816946268082,0.7304,0.8789347853660584,0.6927,10,False
68,0.8575805319309234,0.707,0.926107053565979,0.6822,10,False
69,0.7631122319221496,0.7304,0.9877294723510742,0.6631,10,False
70,0.8147944439172745,0.7242,0.956637223148346,0.6727,10,False
71,0.752191355919838,0.7546,0.8820047275543212,0.6915,10,False
72,0.7525861177206039,0.7496,0.8700544899940491,0.6983,10,False
73,0.770375081539154,0.7256,0.8361241557121277,0.7043,10,False
74,0.7815687423825264,0.7502,0.8610621367931366,0.7033,10,False
75,0.7658681838989257,0.7332,0.8289371915340423,0.7124,10,False
76,0.8041562861442566,0.719,0.8622894264221191,0.6979,10,False
77,0.7669122912406922,0.7334,0.8451820241928101,0.7013,10,False
78,0.7585835550785065,0.7414,0.8061858632087707,0.7185,10,False
79,0.7902582205057144,0.727,0.7667787985801697,0.7324,10,False
80,0.7237946709156037,0.7522,0.837703972530365,0.7134,10,False
81,0.7604000959157944,0.7454,0.8766687286376953,0.6973,10,False
82,0.686885218000412,0.7672,0.7835978059768677,0.7198,10,False
83,0.7089274780273438,0.753,0.802331099319458,0.7191,10,False
84,0.7144962875843048,0.7556,0.8235880872726441,0.7144,10,False
85,0.7145987720489502,0.754,0.8406280000686646,0.7098,10,False
86,0.6958730082273483,0.76,0.7978965850830078,0.7169,10,False
87,0.7226537374258042,0.7504,0.7672831865787506,0.727,10,False
88,0.7126773139953614,0.757,0.7648785970687866,0.7298,10,False
89,0.6010144816160202,0.7954,0.7831690735816955,0.7246,10,False
90,0.667983269405365,0.7748,0.7993957958221436,0.7238,10,False
91,0.682910827422142,0.77,0.7845224614143371,0.7304,10,False
