round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,run_completed
1,3.5234086563310063,0.18789658382869012,nan,nan,nan,10,69815,False
2,3.1497805383007833,0.1861290231746121,nan,nan,nan,10,35513,False
3,3.116833168200022,0.19090737991175055,nan,nan,nan,10,47819,False
4,3.147483628837211,0.1862268006488445,nan,nan,nan,10,47469,False
5,3.117871325718989,0.18777961635104493,nan,nan,nan,10,65268,False
6,3.094057659162861,0.1884354645753024,nan,nan,nan,10,37615,False
7,3.113982528928683,0.18453079497544225,nan,nan,nan,10,46014,False
8,3.048274050789239,0.19309579996647194,nan,nan,nan,10,77547,False
9,3.014408485459915,0.20101000854387893,nan,nan,nan,10,65544,False
10,2.987882795759574,0.2127296802162123,2.95232514136023,0.22107747639742245,19.15042945761339,10,55131,False
11,2.9073112637561067,0.22379554147509947,nan,nan,nan,10,51766,False
12,2.892014028967491,0.23190923743537145,nan,nan,nan,10,47773,False
13,2.886729950263567,0.22999527912191667,nan,nan,nan,10,33892,False
14,2.8627922352663573,0.23457575372090064,nan,nan,nan,10,47166,False
15,2.8232105628736868,0.24012462619968375,nan,nan,nan,10,63871,False
16,2.8167435152959053,0.24258846714077628,nan,nan,nan,10,46684,False
17,2.7790451428250287,0.24847217464981702,nan,nan,nan,10,55471,False
18,2.7838831054861024,0.2527433861852088,nan,nan,nan,10,45473,False
19,2.7758876113817488,0.2507155763787838,nan,nan,nan,10,62537,False
20,2.7196447477512997,0.2655940920480021,2.7351514225543467,0.27060542484639594,15.41207699531452,10,37915,False
21,2.7099414056127302,0.26385899033714777,nan,nan,nan,10,61783,False
22,2.6767916992003795,0.2662028481356669,nan,nan,nan,10,45995,False
23,2.6501796047281827,0.27432429959558624,nan,nan,nan,10,54647,False
24,2.601060947148386,0.28101175090683983,nan,nan,nan,10,92078,False
25,2.5878762634726167,0.2865174536526349,nan,nan,nan,10,28103,False
26,2.5905229887552212,0.28247428105349015,nan,nan,nan,10,38007,False
27,2.5569095113939952,0.2919514994261763,nan,nan,nan,10,40082,False
28,2.5201152874116195,0.2993127682761382,nan,nan,nan,10,44963,False
29,2.5068957350110783,0.30341686588080125,nan,nan,nan,10,48524,False
