round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,run_completed
1,3.609143106860874,0.17480680937895593,nan,nan,nan,10,52927,False
2,3.1490964328946345,0.1863650772087126,nan,nan,nan,10,88332,False
3,3.0836493014103694,0.18885067620950877,nan,nan,nan,10,43034,False
4,3.0156154679101905,0.19998158718468054,nan,nan,nan,10,54310,False
5,2.979635552393052,0.21584627533561462,nan,nan,nan,10,41789,False
6,2.964864773498742,0.22297355686138956,nan,nan,nan,10,46288,False
7,2.9045227006005336,0.23022536456031817,nan,nan,nan,10,45260,False
8,2.861741800237788,0.23454314035561383,nan,nan,nan,10,51854,False
9,2.859298651804501,0.23660282146087563,nan,nan,nan,10,63017,False
10,2.828352302123606,0.2387838777957045,2.811658796655994,0.24481117937958938,16.63749356020338,10,67559,False
11,2.7951606562477305,0.24068212174994968,nan,nan,nan,10,54653,False
12,2.7419142068842746,0.25389930536463773,nan,nan,nan,10,54561,False
13,2.6971335705504638,0.26446249182094606,nan,nan,nan,10,51962,False
14,2.682529929399257,0.26922658544544764,nan,nan,nan,10,36772,False
15,2.66920257375776,0.2722444286261841,nan,nan,nan,10,36526,False
16,2.636206781673705,0.2768947152806227,nan,nan,nan,10,48820,False
17,2.6196897187272707,0.28010553262629956,nan,nan,nan,10,38282,False
18,2.56824973813139,0.2879215569751894,nan,nan,nan,10,40386,False
19,2.5574477659794885,0.29161428063100464,nan,nan,nan,10,42155,False
20,2.550077954169256,0.2954274198282103,2.5472300929785954,0.29759853139517456,12.771678381155535,10,51109,False
21,2.501919749754954,0.29790330901319184,nan,nan,nan,10,54276,False
22,2.5161943083443465,0.29873238670366137,nan,nan,nan,10,36762,False
23,2.4963326277262388,0.30231088140697915,nan,nan,nan,10,53789,False
24,2.4826065738960774,0.3073526164716273,nan,nan,nan,10,45290,False
25,2.455849405415793,0.31618766227952366,nan,nan,nan,10,44676,False
26,2.420577809349777,0.321701199563795,nan,nan,nan,10,43099,False
27,2.4251636611394893,0.32046982090066684,nan,nan,nan,10,75433,False
28,2.435867450943284,0.33166016521340064,nan,nan,nan,10,34864,False
29,2.3482742079696988,0.3485116964724452,nan,nan,nan,10,67157,False
30,2.3514936021116073,0.342749747478929,2.3508301797378337,0.35475048703731454,10.494278246571719,10,60391,False
31,2.327337496859614,0.3499100642398287,nan,nan,nan,10,58375,False
32,2.3395530565057845,0.354102099292439,nan,nan,nan,10,34202,False
33,2.2843158407008346,0.36164670310501223,nan,nan,nan,10,42995,False
34,2.244790687238391,0.3719219835084791,nan,nan,nan,10,70703,False
35,2.2611507350158373,0.3686244561695825,nan,nan,nan,10,43212,False
36,2.2416066667642984,0.3759830810917983,nan,nan,nan,10,60524,False
37,2.1952695089208767,0.38492910504650096,nan,nan,nan,10,52472,False
38,2.2198193576204823,0.3791073504230774,nan,nan,nan,10,80009,False
39,2.2029208233763704,0.3831489882256996,nan,nan,nan,10,39238,False
40,2.159550309642922,0.3912423993096667,2.1669010451471324,0.3961861231829762,8.731184525684396,10,49831,False
41,2.1877081374433502,0.388439816717663,nan,nan,nan,10,65691,False
42,2.1381171217145476,0.3990923651895355,nan,nan,nan,10,41206,False
43,2.1350161721444265,0.3954753438823646,nan,nan,nan,10,70591,False
44,2.1384573330078513,0.39241825524338875,nan,nan,nan,10,46058,False
45,2.1286076703138197,0.39705882352941174,nan,nan,nan,10,60928,False
46,2.1046567273921615,0.40140176064514765,nan,nan,nan,10,47369,False
47,2.12246142849586,0.3984515378924004,nan,nan,nan,10,37844,False
48,2.0538428980290813,0.4135139503107415,nan,nan,nan,10,68063,False
49,2.0620713940750495,0.4112484120568195,nan,nan,nan,10,43295,False
50,2.079309412536801,0.41377199693955624,2.041384196256423,0.4216057245616664,7.701261882343107,10,39210,False
51,2.030525103643338,0.4197274270573863,nan,nan,nan,10,63029,False
52,2.0538190762941193,0.4125933545011404,nan,nan,nan,10,67083,False
53,2.0272813181060982,0.4207364042520413,nan,nan,nan,10,45437,False
54,2.009749170651121,0.4234187062413979,nan,nan,nan,10,66844,False
55,2.0288911144406607,0.4190741573033708,nan,nan,nan,10,55625,False
56,2.0126486136685044,0.42212299487874044,nan,nan,nan,10,47254,False
57,1.9833872469687337,0.43134580603077655,nan,nan,nan,10,67454,False
58,1.973671677222275,0.43360965321037914,nan,nan,nan,10,40774,False
59,1.9512953221848015,0.43801387002216347,nan,nan,nan,10,55948,False
60,1.9496563319130735,0.437959873863169,1.9377332693023086,0.44556421399670315,6.942995219962574,10,65643,False
61,1.9361084034863407,0.44344096371898134,nan,nan,nan,10,70643,False
62,1.9324802911388779,0.44111866033151226,nan,nan,nan,10,64613,False
63,1.8971577518646079,0.45432519022827395,nan,nan,nan,10,49940,False
64,1.9471736389771288,0.440985528154727,nan,nan,nan,10,44362,False
65,1.9406533413841025,0.43763948563013344,nan,nan,nan,10,65867,False
66,1.862870993998962,0.4591619412719964,nan,nan,nan,10,75126,False
67,1.9133624179794577,0.4458635041906608,nan,nan,nan,10,35078,False
68,1.908622510811341,0.44851086427401865,nan,nan,nan,10,45194,False
69,1.8839864109818814,0.45768935189138416,nan,nan,nan,10,46844,False
70,1.899560732508772,0.44887762800165115,1.8578521346431363,0.46201108946500824,6.409954256547894,10,70253,False
71,1.8911395704618568,0.4524227709474119,nan,nan,nan,10,58074,False
72,1.8635950914843034,0.45630659676469765,nan,nan,nan,10,71338,False
73,1.817577949081843,0.47273868033044025,nan,nan,nan,10,47815,False
74,1.8609772526282629,0.46092875792614696,nan,nan,nan,10,64344,False
75,1.8602275002946183,0.45867435390880135,nan,nan,nan,10,49606,False
76,1.848721420078819,0.46051195866203454,nan,nan,nan,10,79733,False
77,1.8237369244035835,0.4668419785551584,nan,nan,nan,10,53999,False
78,1.8076870519783779,0.4706990128968779,nan,nan,nan,10,94519,False
79,1.8118464007505117,0.47797025042364905,nan,nan,nan,10,21244,False
80,1.8475403446933019,0.4632651932173384,1.7981415525576745,0.47607897497377494,6.038414953304436,10,72302,False
81,1.8295538169789143,0.4661026803883947,nan,nan,nan,10,34398,False
82,1.8132981980840366,0.4681077887381833,nan,nan,nan,10,77856,False
83,1.8038499511235422,0.47536850846753864,nan,nan,nan,10,33717,False
84,1.8238224767736713,0.46762768971590474,nan,nan,nan,10,52236,False
85,1.7671322382211458,0.4834264653430032,nan,nan,nan,10,84110,False
86,1.7863644831499839,0.47646948465212935,nan,nan,nan,10,69293,False
