round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,run_completed
1,3.439173655204888,0.18399789544890827,nan,nan,nan,10,79827,False
2,3.225330757780277,0.16984116300982635,nan,nan,nan,10,29716,False
3,3.1593099838680545,0.18621114188981225,nan,nan,nan,10,51984,False
4,3.1022410839160437,0.18736610612925853,nan,nan,nan,10,52747,False
5,3.021114339413105,0.1994505779298191,nan,nan,nan,10,57879,False
6,2.8987659581188843,0.22098292670691125,nan,nan,nan,10,59801,False
7,2.8993814979199035,0.222524800622447,nan,nan,nan,10,46269,False
8,2.8298835797025297,0.23599624060150376,nan,nan,nan,10,42560,False
9,2.816643296437069,0.24356469083978674,nan,nan,nan,10,41451,False
10,2.7169910196818283,0.2603167986661109,2.8113653420437297,0.2540648883560617,16.632611927285502,10,43182,False
11,2.67626945159728,0.2751961821357408,nan,nan,nan,10,40651,False
12,2.6668558520085943,0.27915442419199665,nan,nan,nan,10,38459,False
13,2.5271082782181056,0.3083756979748312,nan,nan,nan,10,59995,False
14,2.4845060045269967,0.31767779080925473,nan,nan,nan,10,56274,False
15,2.5145120425934184,0.3169236852510874,nan,nan,nan,10,40464,False
16,2.4919081968427745,0.31951930723690025,nan,nan,nan,10,45268,False
17,2.423797002922999,0.3331547600289919,nan,nan,nan,10,63466,False
18,2.390782980499176,0.34026487582880227,nan,nan,nan,10,58669,False
19,2.3690642796565005,0.3434605772529034,nan,nan,nan,10,61221,False
20,2.3153640383137093,0.3550757020538763,2.3637615520700814,0.35345796493331333,10.630864888966554,10,55943,False
21,2.3074353798458103,0.3598372868528723,nan,nan,nan,10,42283,False
22,2.266538835585309,0.3686152238854699,nan,nan,nan,10,61259,False
23,2.2238448667178625,0.37566375663756635,nan,nan,nan,10,66666,False
24,2.209738116128445,0.3808092984760431,nan,nan,nan,10,55579,False
25,2.175145796198043,0.391621421916664,nan,nan,nan,10,31127,False
26,2.1437576604525006,0.4,nan,nan,nan,10,32825,False
27,2.120245323136603,0.3993425510748425,nan,nan,nan,10,69359,False
28,2.1222075113776278,0.40409155357504556,nan,nan,nan,10,59244,False
29,2.107976563856255,0.40816846395516687,nan,nan,nan,10,23554,False
30,2.0579602277910354,0.4169783421762199,2.067091927113212,0.4186273040611419,7.901810631819052,10,57485,False
31,2.0538690851281913,0.4177976012401751,nan,nan,nan,10,73538,False
32,2.0774008292067028,0.41803035546546696,nan,nan,nan,10,40454,False
33,2.0253858227936385,0.4228358893361186,nan,nan,nan,10,58881,False
34,1.9965924404722333,0.42837831848601693,nan,nan,nan,10,45126,False
35,1.9844500915099994,0.4290207135885479,nan,nan,nan,10,46105,False
36,1.9244598120557448,0.4487260021200581,nan,nan,nan,10,50942,False
37,1.9069081847683549,0.45118219274101173,nan,nan,nan,10,58493,False
38,1.9178513147093512,0.45045045045045046,nan,nan,nan,10,56277,False
39,1.9155570797565977,0.449201714134021,nan,nan,nan,10,52738,False
40,1.8777088421229648,0.45289179964947884,1.885260516657887,0.4616177131724861,6.588070520585783,10,54205,False
41,1.8843281524537085,0.45672215315562587,nan,nan,nan,10,61937,False
42,1.8776150361618975,0.45600029704440814,nan,nan,nan,10,80796,False
43,1.8684812658652663,0.45925,nan,nan,nan,10,48000,False
44,1.8446024027377237,0.4684650813046339,nan,nan,nan,10,42556,False
45,1.815321243430203,0.473542228678149,nan,nan,nan,10,48190,False
46,1.8270836329009372,0.47009818506396905,nan,nan,nan,10,73942,False
47,1.819661085663868,0.4717793872336831,nan,nan,nan,10,47359,False
48,1.7543453838974985,0.4875586271387034,nan,nan,nan,10,68441,False
49,1.7687487604974597,0.4828251339503166,nan,nan,nan,10,51325,False
50,1.7893734721670722,0.48187456210914187,1.765860178151553,0.4852952195414356,5.846599312727456,10,38537,False
51,1.7020784170796723,0.4997537734223032,nan,nan,nan,10,81226,False
52,1.7418106214844067,0.49080049643189577,nan,nan,nan,10,64460,False
53,1.7294616067796753,0.4963256358518297,nan,nan,nan,10,40143,False
54,1.691395136248466,0.5040096837645635,nan,nan,nan,10,39654,False
55,1.7253894124467286,0.49457372810371825,nan,nan,nan,10,54918,False
56,1.681300234455678,0.507826850890504,nan,nan,nan,10,50084,False
57,1.6841078040587714,0.5034197403158821,nan,nan,nan,10,64771,False
58,1.677129194425216,0.5081558125380402,nan,nan,nan,10,32860,False
59,1.6831904696165585,0.5058342939189873,nan,nan,nan,10,49449,False
60,1.6586301999569242,0.5128602048106692,1.7044376235449135,0.5003184474748988,5.498292687232982,10,50388,False
61,1.6787130136774828,0.508038098123497,nan,nan,nan,10,52811,False
62,1.7080958638606247,0.4998814814814815,nan,nan,nan,10,33750,False
63,1.6681676457249521,0.5078659136121464,nan,nan,nan,10,87466,False
64,1.6605470154636872,0.5093369829683698,nan,nan,nan,10,98640,False
65,1.7092356804346989,0.49987819072625395,nan,nan,nan,10,36943,False
66,1.5780796505530015,0.5323975938126612,nan,nan,nan,10,69820,False
67,1.6657295129770915,0.5092152544337545,nan,nan,nan,10,43135,False
68,1.633361451201256,0.5199437992688931,nan,nan,nan,10,80426,False
69,1.660824185560162,0.5127220716651611,nan,nan,nan,10,39852,False
70,1.5979508597614562,0.5278768426058013,1.6363163300580963,0.5180203806383935,5.136214502690539,10,67296,False
71,1.6040662318215315,0.5253184662791067,nan,nan,nan,10,62958,False
72,1.6477470127437361,0.5154077205473356,nan,nan,nan,10,44945,False
73,1.6031353394829946,0.5285090056485132,nan,nan,nan,10,37532,False
74,1.5770876307750672,0.5308446628219275,nan,nan,nan,10,48031,False
75,1.5661116780296187,0.5346830924299164,nan,nan,nan,10,57146,False
76,1.5838324439495093,0.5286336726519607,nan,nan,nan,10,51181,False
77,1.5647701904379179,0.5371449881253803,nan,nan,nan,10,50949,False
78,1.58424860288772,0.5316085958689756,nan,nan,nan,10,38344,False
79,1.5314652497108017,0.5419376970880447,nan,nan,nan,10,75791,False
80,1.645556980788759,0.5152134625070364,1.596550012981804,0.531001798291623,4.935973969473986,10,33753,False
81,1.5281974832511052,0.5431871796957618,nan,nan,nan,10,61465,False
82,1.5525890949138195,0.5370045963056109,nan,nan,nan,10,57655,False
83,1.4908046288760672,0.5562876274726625,nan,nan,nan,10,65112,False
84,1.564760511941278,0.5379786897352041,nan,nan,nan,10,37916,False
85,1.5053342635007414,0.5516903216603666,nan,nan,nan,10,56084,False
86,1.5361854427722532,0.5428399337449179,nan,nan,nan,10,73051,False
87,1.5221726098621784,0.5462699836479386,nan,nan,nan,10,62989,False
88,1.5015394879878383,0.5521644554406124,nan,nan,nan,10,60223,False
89,1.5512061803618824,0.5375069715560513,nan,nan,nan,10,35860,False
90,1.5625640890279893,0.5339854329362889,1.573489924018822,0.5345421849243219,4.823452336291354,10,38031,False
91,1.4694972106649025,0.5601988649688101,nan,nan,nan,10,85284,False
92,1.459515068282622,0.5620589456205894,nan,nan,nan,10,67452,False
93,1.5228730805584465,0.546033374573765,nan,nan,nan,10,33139,False
94,1.5573317910354048,0.5371452988132926,nan,nan,nan,10,51487,False
95,1.4809376394794878,0.5590893111933662,nan,nan,nan,10,48359,False
96,1.5222824177489,0.5506910215521407,nan,nan,nan,10,51735,False
97,1.4750960180314758,0.5609386518142354,nan,nan,nan,10,73254,False
98,1.477859581007191,0.5580757270898116,nan,nan,nan,10,49203,False
99,1.4855088204037097,0.5556039267756471,nan,nan,nan,10,45941,False
100,1.4541030260131504,0.5667477602718567,1.5503933778788828,0.5412295818971976,4.7133239353263425,10,51792,False
101,1.4802654473125194,0.5573555259089851,nan,nan,nan,10,47223,False
102,1.4814298848173288,0.5591804547512303,nan,nan,nan,10,68477,False
103,1.4199627007958433,0.5727704457796552,nan,nan,nan,10,76226,False
104,1.4517660467736566,0.563095039251712,nan,nan,nan,10,47896,False
105,1.479846577065795,0.5549272250059651,nan,nan,nan,10,41910,False
106,1.4374302961132164,0.5676667730609639,nan,nan,nan,10,50128,False
107,1.4649010264690179,0.5595988105438234,nan,nan,nan,10,39682,False
108,1.417826247317614,0.5760871409423302,nan,nan,nan,10,58939,False
109,1.4681314265413126,0.5596317690631144,nan,nan,nan,10,65611,False
110,1.4700755822107026,0.5641817195778231,1.5437316791096245,0.5433463209950546,4.68202954370473,10,47942,False
111,1.4062815304403251,0.577109936644454,nan,nan,nan,10,60926,False
112,1.4120597844837226,0.5742186846813705,nan,nan,nan,10,59803,False
113,1.3872458156154976,0.5809615656019194,nan,nan,nan,10,85028,False
114,1.4599429742630525,0.5633569407313603,nan,nan,nan,10,63963,False
115,1.386315999280144,0.58527721031878,nan,nan,nan,10,42098,False
116,1.4146016648772952,0.573198802374483,nan,nan,nan,10,57781,False
117,1.4515829941775118,0.5668798704019217,nan,nan,nan,10,35803,False
118,1.4103326464939656,0.5801109593242075,nan,nan,nan,10,35869,False
119,1.516151212836926,0.5525652492072526,nan,nan,nan,10,36897,False
120,1.383395195947723,0.5794413882041822,1.5403709715494915,0.5437958939007942,4.666321022278593,10,61259,False
121,1.4618702330961262,0.5620260200907924,nan,nan,nan,10,75557,False
122,1.3830944969427332,0.5859649122807018,nan,nan,nan,10,54150,False
123,1.484999536842463,0.5523168654173765,nan,nan,nan,10,58700,False
124,1.4304314987738695,0.5744280199604557,nan,nan,nan,10,21242,False
125,1.3643883028738517,0.5891349255245896,nan,nan,nan,10,82779,False
126,1.435240922768209,0.5683753889481933,nan,nan,nan,10,44029,False
127,1.4111579804906238,0.5747042275232186,nan,nan,nan,10,51898,False
128,1.4586873925780754,0.5620558555997726,nan,nan,nan,10,56288,False
129,1.477444702006513,0.5599620618920529,nan,nan,nan,10,45337,False
130,1.347241880399547,0.5913875472490551,1.523517793664399,0.5471302262850293,4.588337663519616,10,76192,False
131,1.4056656450223202,0.5754891799365558,nan,nan,nan,10,31839,False
132,1.4145166341177915,0.5760106762384667,nan,nan,nan,10,43461,False
133,1.3864852459040735,0.5821831147918104,nan,nan,nan,10,52164,False
134,1.4195638271310858,0.5723253405560423,nan,nan,nan,10,62765,False
135,1.3267116664231928,0.6012858347386172,nan,nan,nan,10,56928,False
