round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,2.1410151158332824,0.24,2.3489980449676513,0.1346,10,28.742048900000007,28.742048899999993,8.0,False
2,2.1007308574676515,0.277,2.3782541107177733,0.151,10,28.742048900000007,28.742048899999993,8.0,False
3,2.0747796031951906,0.3214,2.4150572990417483,0.1984,10,28.742048900000007,28.742048899999993,8.0,False
4,2.1101512516975403,0.3242,2.54351593170166,0.2229,10,28.742048900000007,28.742048899999993,8.0,False
5,2.0235273585319518,0.3568,2.4768606243133546,0.2057,10,28.742048900000007,28.742048899999993,8.0,False
6,1.941515397834778,0.3424,1.9564718311309814,0.2403,10,28.742048900000007,28.742048899999993,8.0,False
7,1.689246272945404,0.3888,2.1364733192443848,0.2731,10,28.742048900000007,28.742048899999993,8.0,False
8,1.8395556154251098,0.3558,2.3624378875732424,0.2311,10,28.742048900000007,28.742048899999993,8.0,False
9,1.7171183770179748,0.397,2.3036154598236083,0.2261,10,28.742048900000007,28.742048899999993,8.0,False
10,1.83824221200943,0.379,1.9652288864135743,0.2711,10,28.742048900000007,28.742048899999993,8.0,False
11,1.749895783996582,0.366,1.9481390983581544,0.2663,10,28.742048900000007,28.742048899999993,8.0,False
12,1.7124433321952819,0.4,2.3428834495544435,0.2559,10,28.742048900000007,28.742048899999993,8.0,False
13,1.7014940720558167,0.4414,2.0035974632263183,0.2736,10,28.742048900000007,28.742048899999993,8.0,False
14,1.7001680505752563,0.4098,1.849487169265747,0.2894,10,28.742048900000007,28.742048899999993,8.0,False
15,1.6800425832748414,0.3952,1.9801829582214356,0.2577,10,28.742048900000007,28.742048899999993,8.0,False
16,1.667487244606018,0.405,1.974249831390381,0.2859,10,28.742048900000007,28.742048899999993,8.0,False
17,1.7606986165046692,0.3908,1.916583020401001,0.3232,10,28.742048900000007,28.742048899999993,8.0,False
18,1.6635091484069824,0.4066,1.845540234375,0.324,10,28.742048900000007,28.742048899999993,8.0,False
19,1.5251191903591157,0.451,1.935980492401123,0.3039,10,28.742048900000007,28.742048899999993,8.0,False
