round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.2810526988577273,0.6182,2.5259982917785644,0.1282,10,8.0,0.3791951058506508,11.40835633026819,False
2,1.5564667769600866,0.5586,3.083533267593384,0.1125,10,8.0,0.654826038367997,13.514946256682737,False
3,2.0977149578332903,0.5648,3.5761773292541505,0.1017,10,8.0,0.7645935300270699,15.701874527929803,False
4,2.8754627545833586,0.3184,4.233833552551269,0.1251,10,8.0,0.8810205556453639,19.666053877614743,False
5,2.3826149198532103,0.4214,6.196776382446289,0.1,10,8.0,1.1298253965755898,19.886581739887284,False
6,3.3320996517658235,0.3508,27.267621228027345,0.1145,10,8.0,1.329406801669651,24.57857296411848,False
7,3.867070760536194,0.3954,3.520714323425293,0.1171,10,8.0,1.546191593645046,32.824597776567806,False
8,2.8557249113082888,0.395,7.649881408691407,0.1156,10,8.0,1.9980145370722229,24.127060381863156,False
9,4.612603310489654,0.2836,25.428014489746094,0.0987,10,8.0,2.6360395206167357,26.94512954705646,False
10,4.207244489002227,0.2968,12.536482391357422,0.1,10,8.0,3.0313744922708823,31.659827549020207,False
11,5.2931734989484776,0.1554,4.528179314804077,0.1055,10,8.0,3.2120671659710056,37.28133309941548,False
12,5.994104781436921,0.2064,4.654557676696777,0.1,10,8.0,3.911735777926714,74.2612960098671,False
13,5.979510971736908,0.1184,6.758088523101807,0.1,10,8.0,4.21011573790496,61.57787918685132,False
14,6.572410373020172,0.2036,5.767098721313476,0.1,10,8.0,5.347600228085083,121.31244873968373,False
15,6.21924884304938,0.153,8.677505703735351,0.1,10,8.0,6.658450482741431,127.64375194091069,False
16,11.68136444015503,0.1268,14.692623237609864,0.1,10,8.0,9.01214935793409,147.95860973973075,False
17,11.596821691226959,0.1628,68.64805783691406,0.1,10,8.0,14.756089780453,224.54415438979936,False
18,7.192035269570723,0.1522,2.426255015563965,0.1,10,8.0,13.77495345536995,291.2851404001923,False
19,6.721231614551412,0.1026,2.727037147140503,0.1001,10,8.0,16.87718642515667,138.19654789684841,False
20,9.722226113402844,0.0752,12.016000657653809,0.1,10,8.0,20.87204120651273,211.36858289976817,False
