round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.7003395697593688,0.4446,2.4069747451782226,0.1464,10,8.0,0.3863784394631582,9.8026498097012,False
2,1.8765382493495941,0.4312,2.4587754936218262,0.1546,10,8.0,0.5234050604181036,10.357645852937136,False
3,1.943148070804213,0.4522,2.619342692184448,0.1714,10,8.0,0.6935511857683327,16.13099238697818,False
4,2.893563401412964,0.321,2.9222290908813475,0.1129,10,8.0,0.7432286472254676,17.22827672925655,False
5,2.150695452594757,0.3766,2.4902670722961426,0.168,10,8.0,0.9062203393974525,18.15531441584494,False
6,2.186723490667343,0.4388,3.375773302459717,0.103,10,8.0,1.1079804325136913,21.364578979483326,False
7,2.745698188352585,0.3336,9.123546968078614,0.1359,10,8.0,1.7514115675801452,32.37694566478632,False
8,2.428361514186859,0.3984,7.30024486541748,0.1554,10,8.0,2.0705546391754543,20.022845929513075,False
9,3.051589745759964,0.372,10.363132647705077,0.1436,10,8.0,2.4015759108565975,20.93411558777717,False
10,2.8694243191242217,0.2802,6.800805194091797,0.1634,10,8.0,2.8303016400822987,25.329869703739995,False
11,3.1760762242794036,0.2332,9.576686148834229,0.1596,10,8.0,3.196677858090482,27.74242596779166,False
12,4.087768377304077,0.1992,5.010896620559692,0.159,10,8.0,3.894511446974613,44.347179228812564,False
13,4.263080167579651,0.169,5.63258125,0.1067,10,8.0,3.903888923686111,46.57118616506189,False
14,5.654095096206665,0.1324,3.6625576889038087,0.1437,10,8.0,3.9825356308515025,81.47429381620745,False
15,5.80967056388855,0.0702,2.853894246673584,0.1378,10,8.0,4.40874638356301,88.22765323738705,False
16,6.676356351852417,0.1212,7.96118579788208,0.0867,10,8.0,6.171583669371811,106.99863468164406,False
17,11.263693588256835,0.1532,5.449924126434326,0.1,10,8.0,8.612673854213597,174.85552427844362,False
18,8.105410365486145,0.0706,5.177584245300293,0.1,10,8.0,11.746473012208515,187.3924252140673,False
19,7.840092607307434,0.1686,5.4700910720825195,0.1016,10,8.0,13.367363742903121,113.43355239149153,False
20,7.359254322814941,0.1204,8.002152380371093,0.1,10,8.0,15.125100470686789,141.13459594246515,False
21,12.527188967704772,0.128,7.747437634277344,0.1178,10,8.0,19.027447205387112,370.50057103852225,False
22,8.593988598823547,0.1074,6.2640409008026126,0.0918,10,8.0,22.47989375512863,176.91895033542852,False
23,17.32641553764343,0.0846,7.155474099731445,0.1,10,8.0,25.69820659776926,473.4755696961206,False
24,19.56279746017456,0.1258,8.4738534324646,0.1053,10,8.0,31.758162094006902,444.64397210995185,False
25,14.196038759613037,0.0374,4.40670136795044,0.1001,10,8.0,38.221556197518126,207.4943897899278,False
26,14.035043287277222,0.0756,33.75308813323974,0.1022,10,8.0,46.20119613208933,503.8728989769127,False
27,17.418194525146486,0.104,11.689519193267822,0.1007,10,8.0,48.456012645385904,753.2438010332945,False
28,18.938042176437378,0.1798,7.019137942504883,0.0948,10,8.0,53.936701239527316,601.272455997198,False
29,29.044696577835083,0.0914,2.6475746459960936,0.1,10,8.0,60.29540884918993,1293.0731731105234,False
30,73.9729421289444,0.0446,3.2657135360717775,0.1,10,8.0,76.57667422278699,1274.7061953027153,False
31,22.52080913619995,0.1446,4.576204235076904,0.1,10,8.0,98.84957807500942,1836.195399516584,False
32,1965.2417009822846,0.086,73.5093287475586,0.1,10,8.0,217.395351448177,3620.3215160196924,False
33,120.90799548950196,0.1812,64.11693644409179,0.1,10,8.0,267.928943450383,835.8966705509918,False
34,142.15195587768554,0.1628,84.74224273071289,0.0904,10,8.0,339.89694948383243,1424.8685584978678,False
35,184.85373123168947,0.103,14131.391009375,0.1306,10,8.0,365.7246550237108,1782.0777446176119,False
36,252.17952240905763,0.169,402.2311643188477,0.0943,10,8.0,405.0373932287975,2808.4073585388423,False
37,185.00651974182128,0.174,36.653808203125,0.1,10,8.0,399.1664804283862,4095.355766767529,False
38,151.14893427314757,0.186,189.0042314941406,0.1011,10,8.0,444.7749913302211,1902.0418049628183,False
39,207.24247535400391,0.0828,92.58359969482422,0.1001,10,8.0,430.8900215022706,2920.1522352607117,False
40,1473.8687961730957,0.1254,1540.86012578125,0.1,10,8.0,538.084127315162,8081.015220935542,False
41,1680.1481874145509,0.1206,20.637667852783203,0.1,10,8.0,523.6022453364384,13992.133158018109,False
42,99.21367615661622,0.0898,9.596045399475098,0.1,10,8.0,719.1955175798576,4493.028197166949,False
43,721.1063634918213,0.0572,32.342228100585935,0.1,10,8.0,758.9238561906242,8293.77443322873,False
44,847.2770584991455,0.134,400.316447265625,0.1,10,8.0,816.9453056008077,10388.725815541235,False
45,426.8372567199707,0.0932,39.69484638061523,0.1,10,8.0,951.7522718033724,6907.455226636576,False
46,3827.3043554351807,0.0928,86.39247487792969,0.1,10,8.0,1303.9442361167096,23835.268149378076,False
47,500.1356263671875,0.1162,20.134628381347657,0.1,10,8.0,1849.2199870637537,11810.757100726052,False
48,626.8140595886231,0.0758,62.65855786132813,0.1,10,8.0,1877.5867002164553,14797.028903953818,False
49,583.897751071167,0.0772,35.53062304077149,0.1,10,8.0,1915.013334593034,15572.966736849074,False
50,2751.0070016540526,0.1008,64.48015925292968,0.1,10,8.0,3085.127859639081,30137.756683471565,False
51,25427.714991168214,0.0594,1404.761465625,0.1,10,8.0,5190.630628944634,44036.3963447571,False
52,1141.0734345703124,0.1124,15600.23758125,0.1032,10,8.0,5998.470618833313,26058.984695436277,False
53,1639.17795513916,0.1402,52141.486425,0.1062,10,8.0,5989.05518547829,27612.23817578973,False
54,641.1114858764648,0.2126,387.6399005371094,0.0997,10,8.0,5354.877762510849,27315.041790002473,False
55,66496.03040625,0.0726,10888.126284375,0.1,10,8.0,6746.363553420843,84990.34409221384,False
56,19741.130271191407,0.04,147.09969392089843,0.1,10,8.0,4190.435181472654,88213.14058504895,False
57,3071.8467388671875,0.0984,145.54541579589844,0.1,10,8.0,3770.9826801286663,30106.98737937182,False
58,292656.4867536499,0.0884,9691.21270625,0.1,10,8.0,6373.801522782151,158409.0965235205,False
59,106944.83248984376,0.1572,143402.2556,0.1,10,8.0,10844.88977710132,139941.21053590768,False
60,119056.370140625,0.0942,289.25770869140626,0.1,10,8.0,5602.135466428796,143799.4322464613,False
61,26099.107070214843,0.0288,552.4132008789062,0.1,10,8.0,6778.0698683222645,71379.09541772415,False
62,73033.59255390624,0.0724,106.74315544433594,0.1,10,8.0,6495.150059562771,190791.05868393922,False
63,425676.4164890625,0.133,7554.63745859375,0.1,10,8.0,18192.632492799454,421577.58935375995,False
64,1743282.7135609374,0.103,11792.1959015625,0.1,10,8.0,52461.53579580742,796424.1372984343,False
65,1051213.511584375,0.203,80152.0998875,0.1,10,8.0,63058.46261307188,308140.83153256594,False
66,775154.7250359375,0.1512,1375.0854634765626,0.1,10,8.0,102379.57866676971,750065.4053365171,False
67,768719.9812921875,0.1474,29381.2414375,0.1375,10,8.0,100510.54117435084,712909.5653526792,False
68,232735.5221671875,0.1504,1192.7724044921874,0.1,10,8.0,82945.95946428274,528175.6516873792,False
69,432641.012134375,0.0782,1924505562.3168,0.1,10,8.0,119556.9121120584,639235.7343049705,False
70,5558946.1115359375,0.1722,765.74307421875,0.1,10,8.0,82380.50216635774,2154744.2842158624,False
71,1036233.59031875,0.0924,1151.1584015625,0.1,10,8.0,86535.74705144526,816698.1224168463,False
72,723081.2398125,0.0564,2036.966183203125,0.1,10,8.0,126931.71596007425,739451.5099646201,False
73,639270.60878125,0.0762,2607.20613046875,0.1,10,8.0,152704.75540858216,509273.4282370893,False
74,9270999.93319375,0.1448,485904586.3424,0.1,10,8.0,287918.65501756594,2421632.5691330656,False
75,30616528.6323,0.0468,203249.1534,0.1,10,8.0,123164.0575562602,5755091.596891994,False
76,216286629.42025,0.1932,7009151.6128,0.1,10,8.0,915007.5567447743,13174636.262325754,False
77,17909142.8444,0.1178,23658.221365625,0.1,10,8.0,1277754.6499040874,4310407.8463269165,False
78,1155630435.8778954,0.1076,12119.084228125,0.1,10,8.0,1443229.5100728362,32423853.130087186,False
79,45195017.7972,0.0496,19656.155075,0.1,10,8.0,1993796.0366326594,6299336.699861151,False
80,150667704.634375,0.1578,13902514.7648,0.1,10,8.0,2661872.1926732273,8612876.892695632,False
81,88881814.421475,0.0678,3095669.1536,0.0995,10,8.0,3064408.5091967876,7959838.090976496,False
82,79358735.3231,0.1336,9940407489.3312,0.1,10,8.0,3661053.2474670387,15483389.451178048,False
83,71861794.163525,0.1036,39084.4010375,0.1,10,8.0,3050340.660721768,19053355.412937604,False
84,37080756.52837188,0.1008,1589756204521.8816,0.1,10,8.0,4059659.6993272337,12264657.427245926,False
85,56613966.76015,0.0656,972126043190.0673,0.1,10,8.0,4859433.67182397,18621681.126365505,False
86,38454116.4836,0.0946,12216305181314.252,0.1,10,8.0,6188917.834262676,15516043.851342568,False
87,179348534.0016,0.1406,278032875939.4304,0.1,10,8.0,6739437.198232037,45258564.08691603,False
88,64213859.9464,0.0688,89545225.789775,0.103,10,8.0,5736224.314141203,31076994.62425269,False
89,4032846691.64895,0.146,61489.4642375,0.1,10,8.0,2875482.130476159,50589183.699411705,False
90,137466372.27135313,0.1498,318535433505.9968,0.0999,10,8.0,6071950.607447635,43134978.04484509,False
91,282303944.2728,0.1548,69163.96491875,0.1,10,8.0,2708290.497951742,52572356.902069226,False
92,5735236788.5944,0.0926,53872.17890625,0.1,10,8.0,2515209.1472485154,188944795.41924074,False
93,214642557.56950626,0.089,73853.2387125,0.1,10,8.0,5148245.766073902,46130505.313721344,False
94,415371193.7168,0.0846,51262.395675,0.1,10,8.0,2927639.3212345764,51086315.51859419,False
95,1110744564.5587811,0.143,93939.890075,0.1,10,8.0,6533054.931369988,82324370.22607979,False
96,114571903970.0856,0.1098,2721922692.7104,0.1,10,8.0,23755258.52751892,331861186.7654499,False
97,6464194477.2096,0.134,388988926.464,0.1,10,8.0,30640895.7200256,107059232.45803002,False
98,137524650850.8416,0.127,3995345087.6928,0.1,10,8.0,17714834.39067699,608949933.8428513,False
99,4906242794.9056,0.2202,1563837281.0752,0.1,10,8.0,26810427.734332602,158322315.0961478,False
100,3323151296.0896,0.133,275863.9973,0.1,10,8.0,37023003.142168365,215700557.25638962,False
101,2852782667.6224,0.0572,345441.3564,0.1,10,8.0,43531773.72162979,83534002.47160335,False
102,1430311277250.516,0.0816,47423580189.4912,0.1,10,8.0,81679975.18898271,1466408479.052031,False
103,43202828353.8944,0.1624,3643978439.8848,0.1,10,8.0,131677171.05586284,530788185.3865897,False
104,3704376273882.317,0.0662,275834344544.6656,0.1,10,8.0,177089059.55498937,3624277645.9791975,False
105,183479379944.6528,0.1336,1682436.3252,0.1,10,8.0,238011707.52123877,612201222.481746,False
106,63936480325.888,0.085,2243246.3268,0.1,10,8.0,293237015.46796864,735085826.2805827,False
107,24267391199.0272,0.0422,11390047.628,0.1,10,8.0,341029822.47911936,1055229777.5744644,False
108,147662334151.3216,0.1228,2670480.524,0.1,10,8.0,288454776.6713378,1671869758.773295,False
109,34725266693083.21,0.1034,404995901384.2944,0.1,10,8.0,514022690.2447186,10424213028.583899,False
110,302564178114.1504,0.064,7658751.7248,0.1,10,8.0,624907504.6324556,1634036744.8863556,False
111,386457939840.9216,0.1148,148211281061.4784,0.1,10,8.0,719757869.4999555,2825297122.71818,False
112,783914534784.2048,0.0986,307591927693.312,0.0854,10,8.0,1069920683.6000623,3516732644.928364,False
113,4082637373692.3135,0.057,2023270216743098.8,0.0992,10,8.0,1275834267.680867,3599095354.3014574,False
114,142648012655329.28,0.0914,178035393613.0048,0.1,10,8.0,477160645.44781715,26055226712.915337,False
115,2052230633851.904,0.0428,2285835849931.1616,0.1,10,8.0,996880456.8411837,5912857178.913147,False
116,8921018199733.043,0.1264,11436255.168,0.1,10,8.0,1576438179.1620278,6311457539.958689,False
117,891263062896892.4,0.0676,94062634754847.55,0.1,10,8.0,3544959545.3747954,65386313863.426895,False
118,33397328786908.773,0.1442,56118952.4672,0.1,10,8.0,4011290771.611578,10226062105.414408,False
119,7146577129662.055,0.0852,78241213.6448,0.1,10,8.0,5244537790.140784,15141821879.622232,False
120,31693689069427.098,0.1146,79714761.7536,0.1,10,8.0,4988230341.321805,20863092578.623817,False
121,4527377110625527.0,0.08,342070533436316.06,0.1,10,8.0,7922976848.481044,165737868346.42462,False
122,161051220929804.84,0.097,66026833.9712,0.1,10,8.0,9976609629.85372,29945994554.15264,False
