round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,1.7014102241039275,0.4436,2.405913059234619,0.1464,10,False
2,1.8942666173934937,0.4318,2.6049650135040285,0.1536,10,False
3,1.6570307948894798,0.5044,2.4347014595031737,0.1764,10,False
4,1.6989821665763856,0.4932,3.1607411739349365,0.1466,10,False
5,2.030782075214386,0.433,3.4941309852600098,0.1922,10,False
6,1.6214740210056304,0.5898,2.4890089641571045,0.1968,10,False
7,1.539690007162094,0.5118,3.1465231201171875,0.2046,10,False
8,1.7623612151145935,0.4684,2.6524162029266356,0.2117,10,False
9,1.7383667137145995,0.5042,3.000569415283203,0.2392,10,False
10,1.634568985414505,0.5006,2.609763428878784,0.218,10,False
11,1.8614421909689902,0.464,3.6225351121902465,0.1718,10,False
12,1.8188805129051209,0.4674,2.1172240093231203,0.2604,10,False
13,1.4106340807437896,0.5468,2.459329864501953,0.1726,10,False
14,1.6701660526275635,0.4538,2.514474464416504,0.2629,10,False
15,1.70050300655365,0.514,2.2186447633743285,0.2087,10,False
16,1.3712028643306344,0.5712,2.392881970977783,0.2197,10,False
17,1.7024812919616699,0.4948,2.514986971282959,0.2674,10,False
18,1.6875661816596985,0.4536,2.586433242034912,0.2147,10,False
19,1.668194854092598,0.4874,3.696764482307434,0.1788,10,False
20,2.0691933957099913,0.471,3.9808844093322753,0.1912,10,False
21,1.887517636680603,0.4614,2.134619018173218,0.2384,10,False
22,1.4455507878422738,0.5298,2.2537546310424803,0.2464,10,False
23,1.47131189494133,0.5116,2.072295379638672,0.2017,10,False
24,1.4879380954742432,0.496,2.634779047012329,0.2466,10,False
25,1.463797569680214,0.5386,2.455758233642578,0.2431,10,False
26,1.5680191795825957,0.5096,2.917490047454834,0.1857,10,False
27,1.5854847404956818,0.4856,2.2540604373931883,0.2642,10,False
28,1.6387901502609252,0.5036,2.682157168197632,0.2442,10,False
29,1.4084081837892533,0.5762,2.2374398805618285,0.2014,10,False
30,1.2283300741672516,0.6144,1.8367454416275024,0.2941,10,False
31,1.3077487367630005,0.563,1.7991327577590943,0.2895,10,False
32,1.3972774286270142,0.5532,2.0636949211120608,0.2483,10,False
33,1.4297730613470077,0.4932,1.8937638298034667,0.2534,10,False
34,1.3900646122932434,0.5214,1.8455279598236083,0.2891,10,False
35,1.353327410311997,0.528,2.263850356292725,0.219,10,False
36,1.448736856675148,0.525,2.0518220317840576,0.2896,10,False
37,1.444637540102005,0.52,1.8531458118438722,0.2757,10,False
38,1.2845251058846712,0.5902,2.2382666275024414,0.2422,10,False
39,1.543561798143387,0.5008,1.7753464698791503,0.3154,10,False
40,1.3370687481075525,0.5566,2.000014086532593,0.2467,10,False
41,1.3611085012435913,0.5404,1.9559442306518555,0.3148,10,False
42,1.288998509979248,0.6014,1.8741834108352662,0.2907,10,False
43,1.3868899166107178,0.5338,1.981390454864502,0.2893,10,False
44,1.419577173614502,0.5076,1.8759384824752807,0.3137,10,False
45,1.396899342107773,0.5238,2.206129057312012,0.2433,10,False
46,1.5196866535186768,0.5118,1.9107878170013428,0.2966,10,False
