round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,2.1415738718986512,0.2374,2.347802406311035,0.1353,10,False
2,2.101471996116638,0.2754,2.379557656097412,0.1497,10,False
3,2.0736270480155943,0.3194,2.4296626602172853,0.1987,10,False
4,2.112603249835968,0.3204,2.543134983825684,0.2217,10,False
5,2.025686308288574,0.3524,2.4727135677337646,0.2016,10,False
6,1.9427546909332276,0.3416,1.9596511421203613,0.2427,10,False
7,1.6874929327964783,0.3884,2.1085351928710936,0.2649,10,False
8,1.8307911956787108,0.3606,2.2656309673309325,0.2419,10,False
9,1.717335366153717,0.392,2.3053694049835207,0.2205,10,False
10,1.8394323670387267,0.3808,1.9509699405670167,0.2744,10,False
11,1.7510639298439026,0.3702,1.9563780416488648,0.261,10,False
12,1.711966659450531,0.4004,2.384312953567505,0.2542,10,False
13,1.6939977182388306,0.4398,1.9961970573425294,0.274,10,False
14,1.6959981694221498,0.4104,1.8751874856948854,0.2919,10,False
15,1.6748767269611358,0.3986,1.9557477390289306,0.259,10,False
16,1.6652406834602356,0.405,1.9662567703247071,0.2898,10,False
17,1.7602548671722411,0.395,1.9093182550430299,0.3243,10,False
18,1.6599816557884217,0.4108,1.8638633422851563,0.3215,10,False
19,1.5245768559455872,0.4528,1.9275270668029785,0.3015,10,False
20,1.694085954093933,0.401,1.8428962734222412,0.2991,10,False
21,1.6173793577194213,0.4258,1.6280859001159669,0.3898,10,False
22,1.551000560951233,0.4404,1.7965341007232667,0.3189,10,False
23,1.591218174648285,0.432,1.8471171783447267,0.3234,10,False
24,1.643488145828247,0.4326,1.807886528778076,0.3362,10,False
25,1.6444185901641846,0.4334,1.8779341819763185,0.2964,10,False
26,1.5325773728370666,0.4706,2.0437597450256346,0.3539,10,False
27,1.6429845274925232,0.4266,1.954654960823059,0.3101,10,False
28,1.6045654067993165,0.4468,2.170245560836792,0.3374,10,False
29,1.6011290957450868,0.4536,1.7076063497543335,0.3681,10,False
30,1.452568955564499,0.484,1.6210272312164307,0.3814,10,False
31,1.5366051966667176,0.4464,1.952803232383728,0.3221,10,False
32,1.4469410828590392,0.4986,1.6292546474456786,0.3766,10,False
33,1.507010906600952,0.4658,1.8585507759094237,0.3617,10,False
34,1.624070224761963,0.4598,1.763803305053711,0.3593,10,False
35,1.6438982845306396,0.4312,1.7090530666351318,0.3704,10,False
36,1.4915899117469789,0.487,1.7556671798706054,0.3886,10,False
37,1.4989774201393127,0.467,1.6687176740646363,0.396,10,False
38,1.5027534117698669,0.4714,1.7135211679458617,0.3501,10,False
39,1.51272790184021,0.469,1.625741900062561,0.3966,10,False
40,1.4705259454727173,0.4834,1.6667944585800172,0.3875,10,False
41,1.491224701690674,0.4836,1.7087312696456909,0.3616,10,False
42,1.5278102454185485,0.4626,1.9567069190979003,0.3674,10,False
43,1.5182593877792359,0.4726,1.778261660003662,0.3863,10,False
44,1.5458680747032165,0.465,1.5582621509552002,0.4232,10,False
45,1.46609636759758,0.4864,1.7327910285949708,0.4025,10,False
46,1.5343763670921327,0.4692,1.6068546464920044,0.3833,10,False
47,1.3976843086719513,0.506,1.5820063831329345,0.412,10,False
48,1.4158980835914612,0.4966,1.6322248399734498,0.4163,10,False
49,1.5156758734703064,0.4802,1.6808222457885742,0.3911,10,False
50,1.489293684387207,0.4894,1.6751061630249025,0.415,10,False
51,1.4675227918624878,0.483,1.8402851848602295,0.3756,10,False
52,1.5282482440948486,0.4756,1.8012930782318115,0.373,10,False
53,1.4756024841308595,0.485,1.7745842628479005,0.3978,10,False
54,1.3831672681331635,0.5184,1.404153604698181,0.4814,10,False
55,1.3206784428596496,0.5416,1.522638013458252,0.4326,10,False
56,1.4668142051696778,0.485,1.5709211683273316,0.4302,10,False
57,1.4030965707302094,0.5044,1.4555365409851073,0.4489,10,False
58,1.3288029887199402,0.554,1.8068795104980468,0.3719,10,False
59,1.444328980588913,0.5078,1.5086886989593506,0.4505,10,False
60,1.358751184654236,0.524,1.7791507129669188,0.4243,10,False
61,1.37765092253685,0.524,1.5617922916412355,0.4193,10,False
62,1.450139149093628,0.5102,1.4579304658889771,0.457,10,False
63,1.3571919519424438,0.5154,1.4858224067687988,0.4646,10,False
64,1.3380376829624177,0.5394,1.6917135612487793,0.4539,10,False
65,1.4181536494255067,0.518,1.599421405029297,0.4395,10,False
66,1.333127061367035,0.5352,1.785017352104187,0.3799,10,False
67,1.374663079071045,0.528,1.8104117965698243,0.398,10,False
68,1.483678996181488,0.4948,1.7298989170074464,0.4345,10,False
69,1.2925767316818237,0.562,1.5346122076034545,0.4335,10,False
70,1.3868076773166655,0.5114,1.4529454212188722,0.4557,10,False
71,1.3910265161037445,0.5078,1.3423224220275878,0.5059,10,False
72,1.2730509741783143,0.5624,1.441431262588501,0.4797,10,False
73,1.3697592351436616,0.5384,1.496253875732422,0.4566,10,False
74,1.45958789434433,0.4986,1.8267459302902223,0.3803,10,False
75,1.4811803097724914,0.5032,1.8726121223449708,0.4022,10,False
76,1.428523573112488,0.5174,1.706125650215149,0.4233,10,False
77,1.342369478750229,0.5548,1.4906709028244018,0.472,10,False
78,1.2542233184814453,0.5702,1.3128726978302,0.5057,10,False
79,1.1915426782608032,0.602,1.5764277412414551,0.4345,10,False
80,1.422844366502762,0.5186,1.6214857177734374,0.4458,10,False
81,1.3784036436080933,0.5348,1.6445512519836425,0.4524,10,False
82,1.457826921749115,0.5114,1.6332045783996583,0.4216,10,False
83,1.2838213611125946,0.5578,1.7897955451965333,0.4184,10,False
84,1.263677025127411,0.5618,1.401466382598877,0.4797,10,False
85,1.2775409193515777,0.556,1.4620080392837524,0.4898,10,False
86,1.301482928800583,0.5726,1.5568813161849975,0.473,10,False
87,1.3284623967647553,0.5318,1.4469775381088257,0.476,10,False
88,1.3446683743476868,0.5342,1.6425828704833985,0.4429,10,False
89,1.3821947940826416,0.5306,1.6520124618530274,0.4321,10,False
90,1.405653326511383,0.5122,1.7370438957214356,0.4433,10,False
91,1.3254723310947418,0.5352,1.4538412544250487,0.4764,10,False
92,1.21144257979393,0.5794,1.24998687915802,0.5429,10,False
