round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.2964724040218287,0.7032,2.960772169113159,0.1,10,8.0,0.5211006837783154,12.077186514016368,False
2,2.0384408061027526,0.5236,4.244153957366944,0.1282,10,8.0,0.6684896405657563,15.593149559530897,False
3,2.1778409463274118,0.5016,5.1735348243713375,0.1,10,8.0,0.7769572780204227,16.13182275988917,False
4,2.3137154445648194,0.487,7.540376824951172,0.1157,10,8.0,0.9177054476189559,17.902531360560282,False
5,2.885895704174042,0.4342,7.260163977050781,0.1005,10,8.0,1.4448259424974748,22.61910038290668,False
6,4.056030232178191,0.3694,26.60241138305664,0.1598,10,8.0,1.6744507044886,24.653002551485752,False
7,2.5166688774193635,0.4602,7.146083142089844,0.1,10,8.0,1.9336095640828637,19.172948338630228,False
8,4.30311884931121,0.276,7.462192439270019,0.1518,10,8.0,2.5111805718734037,31.563583467236622,False
9,3.7367046182274817,0.3718,5.176468313598633,0.1,10,8.0,2.7480804494205087,26.710957169437755,False
10,4.340257654047012,0.1766,4.368575206756592,0.0956,10,8.0,3.1000413454603097,32.32449573577395,False
11,5.539020930099487,0.022,3.020305620574951,0.103,10,8.0,3.1408263043966542,43.289037748844414,False
12,3.877990003722906,0.2942,4.442091670227051,0.1168,10,8.0,3.657621944067274,80.7637660874959,False
13,4.183597154712677,0.2502,3.651975065231323,0.1,10,8.0,4.10733847512758,59.74542301629897,False
14,9.849485911308415,0.1704,6.102111408996582,0.1,10,8.0,6.131345633529967,111.33103765641309,False
15,9.288558456468582,0.2008,8.649950271606444,0.1,10,8.0,7.4960561469113784,152.80894243211304,False
16,6.9474667556762695,0.1372,8.196120648193359,0.1,10,8.0,12.549518953256243,187.91313182594905,False
17,16.66764380350113,0.1104,10.873063386535645,0.1,10,8.0,17.64882638138381,194.70878775428235,False
18,24.378009816741944,0.0186,11.158091139221192,0.1,10,8.0,19.06097023344445,178.26865871359664,False
19,15.520297549629957,0.1978,3.982911250305176,0.1,10,8.0,17.17184096749827,275.22031177315483,False
20,14.741357270622254,0.1762,3.118615657043457,0.0785,10,8.0,19.682276606774366,349.3140978513624,False
21,7.99154450173378,0.1318,11.114335203552246,0.1,10,8.0,27.847422016071892,436.67829412077634,False
22,14.501096673583984,0.052,5.495944624328613,0.1,10,8.0,34.236374547572765,231.1399252299108,False
23,15.8403103017807,0.028,4.744383148193359,0.1,10,8.0,40.26082328161617,376.8004234731742,False
24,14.45991432609558,0.0656,5.240346855163574,0.1,10,8.0,43.74812561448387,266.2505799286736,False
25,23.934281302642823,0.0876,2.7303431678771974,0.1022,10,8.0,47.963107773726655,800.4348711255931,False
26,20.368176745605467,0.1946,12.707452926635742,0.1,10,8.0,47.523113694867824,899.0918669716814,False
27,36.51491235618591,0.1548,3.0884593269348146,0.1,10,8.0,56.15254885669,1180.0898057599777,False
28,35.899876086425785,0.0696,3.023299468612671,0.1002,10,8.0,71.26906698962213,705.7973913307383,False
29,50.64259041786194,0.2248,2.7840712699890138,0.1,10,8.0,92.36406805536699,1400.3591070795244,False
30,97.98613492599092,0.2222,44.83919443359375,0.1,10,8.0,103.97721848557073,1321.1278329169745,False
31,78.59661310119628,0.1364,57.36413059082031,0.1,10,8.0,115.351447277477,1017.6150748399052,False
32,68.1300402633667,0.0536,12.874470645141601,0.1106,10,8.0,132.21178705618638,983.8434099259963,False
33,41.273504187202455,0.1802,199.59969565429688,0.1287,10,8.0,163.30362227968902,1170.2741378340986,False
34,46.160801708221435,0.117,1597.1799478515625,0.1018,10,8.0,192.18438840971967,1428.512025637156,False
35,101.75224666290283,0.1214,1418.86952578125,0.1,10,8.0,270.42761217553357,1383.489659849793,False
36,82.66998255615235,0.0362,776.0038751953125,0.1372,10,8.0,296.00053970146274,2961.4015841194023,False
37,56.386241292572024,0.1346,7.7220568786621095,0.1037,10,8.0,337.37106309353305,3598.9741073542236,False
38,54.20364536743164,0.1956,4.459385295104981,0.1,10,8.0,316.6917310173417,2999.746864623597,False
39,26.435637575912477,0.0834,7.299307731628418,0.1,10,8.0,346.75421380805966,2530.099271366334,False
40,444.01345384864806,0.0776,45.459135888671874,0.1,10,8.0,430.5247247151517,5959.5297571077635,False
41,330.4995676776886,0.2156,24.250544555664064,0.1,10,8.0,410.84607669132356,7471.335488901166,False
