round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,2.044956330013275,0.2864,2.381031943511963,0.1429,10,8.0,0.35602842360838394,7.9363359464011465,False
2,2.1395119017601014,0.2594,2.1681876113891603,0.1663,10,8.0,0.4856884137886018,9.133756385517074,False
3,2.081676751422882,0.289,2.2540490856170656,0.1563,10,8.0,0.6153239898573822,12.151130050310808,False
4,2.2209820916175844,0.247,2.3441132181167603,0.1937,10,8.0,0.8088170402801756,12.516642968151448,False
5,2.1856968167304993,0.2562,2.1780756252288818,0.218,10,8.0,0.9788631766629425,15.99456001107294,False
6,2.017618651866913,0.321,2.0577860061645508,0.2443,10,8.0,1.1545497237322966,12.128896315054682,False
7,1.9352603840827942,0.366,2.34403570022583,0.2128,10,8.0,1.3788515456957091,12.367796415362509,False
8,2.162148898792267,0.2814,2.0869782333374025,0.2318,10,8.0,1.6180114656424514,22.138235142486423,False
9,1.9334004687309265,0.3486,2.08372940826416,0.2472,10,8.0,1.760573627637057,13.994279947421358,False
10,1.985351207923889,0.3186,1.9897540790557862,0.2364,10,8.0,1.8769112040474998,20.29278739747092,False
11,2.1002820212364197,0.294,2.097987897491455,0.2564,10,8.0,1.816876768271348,26.393635858247052,False
12,2.090607736873627,0.2862,2.098625958633423,0.2188,10,8.0,2.348563326196424,40.77522593469643,False
13,1.774678555727005,0.3962,2.334163949203491,0.2763,10,8.0,2.9504360209126186,38.98198485427916,False
14,2.061646278476715,0.3016,2.831670606613159,0.1583,10,8.0,3.0767021660096048,67.41556628007842,False
15,2.156481000137329,0.279,2.309952532196045,0.187,10,8.0,3.6105834228281517,66.27863920042653,False
16,1.995767153072357,0.4172,3.01536378364563,0.1719,10,8.0,5.072196236105138,85.55020261074097,False
17,2.596364174079895,0.2452,2.9702968189239503,0.1312,10,8.0,5.872627648347482,97.04407070662057,False
18,2.274029273891449,0.3262,4.0311067684173585,0.1012,10,8.0,6.697403062569422,63.1481328243255,False
19,2.3855598663330078,0.2888,3.9075751678466797,0.1007,10,8.0,8.756393041915853,155.39490135480278,False
20,2.3527838555812837,0.3482,3.8117106689453126,0.134,10,8.0,10.162759156129757,161.02641910756924,False
21,2.77876916475296,0.3062,6.84258653640747,0.14,10,8.0,15.120040864726702,209.66072352090222,False
22,2.6481249440193175,0.2876,12.04521294555664,0.1653,10,8.0,18.406554817914863,106.10587311235633,False
23,2.825552705478668,0.313,13.993978729248047,0.1282,10,8.0,20.482345398137234,229.84557973174142,False
24,3.048587138557434,0.2304,6.404777021789551,0.1568,10,8.0,21.752833042841765,133.29440397004868,False
25,3.278151651763916,0.2286,8.390097007751464,0.1391,10,8.0,25.683776135650483,346.03620214756444,False
26,3.1761069875717163,0.2456,8.810015441894532,0.1111,10,8.0,23.92215796296967,318.0413276687932,False
27,3.227597522544861,0.2718,4.0644342239379885,0.1282,10,8.0,27.06534719493395,557.4830433076556,False
28,3.201712881851196,0.2478,7.037825987243652,0.1095,10,8.0,31.005110632314224,349.3428179950159,False
29,3.536265920448303,0.2782,3.7833920211791994,0.1067,10,8.0,40.19814621993886,562.6005887907035,False
30,3.6931276987075807,0.2312,8.703078350830078,0.1002,10,8.0,47.852967229107634,489.1359482973795,False
31,3.871899619102478,0.2296,3.9649761741638185,0.1384,10,8.0,53.00802802854533,561.007890778765,False
32,3.385447696685791,0.2198,3.9111283889770507,0.1514,10,8.0,59.44276484798574,612.2520725264524,False
33,3.3231476168632508,0.2478,11.812004165649414,0.1372,10,8.0,73.72738693181505,515.2643836213749,False
34,3.547510179901123,0.2136,41.849230609130856,0.151,10,8.0,89.64532749436553,682.8669063166972,False
35,3.4322266677856446,0.231,592.6711178710938,0.1146,10,8.0,123.29291224550396,507.274678476307,False
36,4.43414893283844,0.265,6.503631716918945,0.1,10,8.0,127.49479014596088,1517.406983615437,False
37,6.090271961212158,0.2132,5.93098733215332,0.1016,10,8.0,135.2136959653,1718.9587748384733,False
38,5.805428198242187,0.1992,16.236678622436525,0.101,10,8.0,160.21185084914862,1506.5635815880846,False
39,6.696095262908935,0.2402,131.68324946289061,0.1,10,8.0,195.58886262362054,1157.2586556921935,False
40,8.791992009735107,0.212,87.46988254394532,0.098,10,8.0,233.76583247008088,2085.682595844057,False
41,13.217859487915039,0.1804,7.014339949798584,0.1,10,8.0,181.25217992679805,4521.955925316222,False
42,19.534304511260988,0.1752,11.26767022705078,0.1,10,8.0,221.17428840679477,4826.852097662083,False
43,17.980731533050538,0.1702,25.007042510986327,0.1,10,8.0,264.49345205337215,2460.4897745547673,False
44,15.393350621032715,0.1978,95.85737882080078,0.106,10,8.0,360.56970717409325,3722.3307334879746,False
45,17.07329769897461,0.1704,296.23341723632814,0.101,10,8.0,417.8439331043187,2663.752287431846,False
46,15.711676599884033,0.2362,2650.1793953125,0.1151,10,8.0,513.9999163368695,3531.930614276653,False
47,16.23615364265442,0.1738,81.84070089111329,0.1013,10,8.0,482.2688518047624,3753.8794174718737,False
48,18.62469644432068,0.1688,1401.686326171875,0.1027,10,8.0,541.2919280573814,3371.598692982454,False
49,42.19241887283325,0.1392,37.809396520996096,0.0999,10,8.0,520.1918951921017,7370.945377535389,False
50,37.872401596832276,0.141,30.099899792480468,0.0999,10,8.0,485.1968845247121,4645.172565954816,False
51,33.06279442138672,0.1404,147.24942270507813,0.0894,10,8.0,616.372293914583,6075.435215314414,False
52,42.51481778945923,0.1742,40.14301126098633,0.1003,10,8.0,696.930537983053,6319.406785180974,False
53,57.49327844085693,0.1196,42.09594530639649,0.1,10,8.0,580.7454009678808,7761.405608655403,False
54,71.90010059814453,0.1588,45.29544190673828,0.1,10,8.0,759.2964907749956,13522.224093975525,False
55,83.91057047729493,0.152,42.08521083984375,0.1,10,8.0,762.1463721271074,14488.619782656726,False
56,100.08482023010254,0.144,107.43113809814453,0.1,10,8.0,998.4157964649147,21075.250669353212,False
57,933.875810647583,0.1488,1235.009558984375,0.1,10,8.0,2425.5842132877774,52023.271082961975,False
58,1719.3285193359375,0.1518,1217.405646875,0.1,10,8.0,4490.797407586859,80613.38487823117,False
59,1076.4961701416016,0.1772,611.9988493164062,0.1,10,8.0,6499.568880682919,44355.68165343908,False
60,737.0576236572266,0.1658,601.93388125,0.1,10,8.0,7980.8807200961255,16937.411967202384,False
61,865.2024953613281,0.157,1310.1461140625,0.1295,10,8.0,8451.377062430955,30892.258773671852,False
62,1071.3340224609376,0.196,241692.64435,0.1,10,8.0,9697.136804637823,37292.58475523964,False
63,1330.2464264648438,0.1356,138805.37465,0.1042,10,8.0,10012.80788453211,39306.89613620879,False
64,9619.516357519531,0.177,3550.66182109375,0.1,10,8.0,8317.119579337523,219021.42256580252,False
65,3518.3640584960935,0.128,2590.154737109375,0.1,10,8.0,11794.773910867698,77797.05352032778,False
66,3677.1322287109374,0.1836,3491.36955703125,0.1,10,8.0,17499.485587260326,81340.05222221452,False
67,6250.438113085937,0.1956,8621.3601203125,0.1,10,8.0,18768.470109047994,82026.86544300214,False
68,13584.361740625,0.1894,14930.3552375,0.1,10,8.0,18692.292263539508,165548.57385331218,False
69,14394.20139296875,0.1742,859193.707,0.1038,10,8.0,23434.46461172721,110310.86717165526,False
70,29237.006834375,0.1342,15767.7933375,0.1,10,8.0,16406.617550673887,237265.64268978234,False
71,17038.923355078125,0.157,12486.49464375,0.1,10,8.0,15209.868004701515,137588.93137574356,False
72,10549.580145507813,0.1594,11066.421859375,0.1,10,8.0,14351.990763512087,162696.13307591656,False
73,19796.902441796876,0.1296,10154.88516015625,0.1007,10,8.0,12650.861518701999,255112.05245246147,False
74,29870.75811640625,0.1498,36643.7602,0.1,10,8.0,15248.472571567214,279619.86295880226,False
75,39975.61697578125,0.1384,28329.07744375,0.1,10,8.0,13176.408974509239,226689.51637663698,False
76,132058.80814765624,0.1166,51551.520671875,0.1,10,8.0,28352.31695353032,769041.5031200711,False
