round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
1,1.674270857334137,0.4496,2.3385081295013426,0.1164,10,8.0,0.2969102249841454,9.454363924437702,False
2,1.9594929975509643,0.3928,2.73976668548584,0.1646,10,8.0,0.5780952511524449,11.752166664958281,False
3,2.560480308151245,0.3712,2.8915161918640138,0.1069,10,8.0,0.7430778564950188,16.163223845088687,False
4,2.080717571258545,0.431,3.0504548767089843,0.176,10,8.0,0.8861538433212091,16.092754218896413,False
5,2.3873977101802826,0.3678,4.8173874027252195,0.169,10,8.0,1.062139072797496,18.308876545183622,False
6,2.3934285161972046,0.3612,5.058787004852295,0.2246,10,8.0,1.31950112733883,15.915146476825232,False
7,2.2759541148662565,0.3354,3.9209369758605956,0.1344,10,8.0,1.5324773149857964,14.369147361204849,False
8,3.1979920748233797,0.3082,5.464823780822754,0.1295,10,8.0,1.8621143704813046,27.223046526319955,False
9,3.026390662335977,0.279,3.5436504688262938,0.1475,10,8.0,2.1447182509853384,19.247777533003894,False
10,3.2212943245887757,0.2222,3.7066586040496827,0.1278,10,8.0,2.4437862282442513,25.58046984236284,False
11,5.265069724082947,0.0522,3.4778684005737306,0.1308,10,8.0,2.567367228015873,38.137894361163625,False
12,3.791914734840393,0.2566,4.518521307373047,0.1004,10,8.0,2.856209102172427,56.62737119573315,False
13,3.398679001760483,0.3046,3.7238642852783204,0.1516,10,8.0,3.406427196246924,48.23406115447746,False
14,6.960155316925049,0.1376,5.0525391456604005,0.1,10,8.0,4.0723294467077595,91.03810581887002,False
15,7.296598426437378,0.0804,5.232972559356689,0.1106,10,8.0,5.311171338923047,89.96339947755936,False
16,7.355921631813049,0.1326,7.3422860916137695,0.1,10,8.0,7.405063532935226,119.2779042190768,False
17,12.652128214263916,0.1258,14.94927371520996,0.1419,10,8.0,9.45962539628556,130.32514147805165,False
18,9.01590298576355,0.144,4.979571287536621,0.1055,10,8.0,10.455707399595513,85.92486558606765,False
19,10.908877988052367,0.0638,4.767358590698242,0.1,10,8.0,12.225872767807294,214.4816149265298,False
20,8.053649106025695,0.1066,7.563699118041992,0.1,10,8.0,14.047398684183646,187.55709918282537,False
21,8.054779449272155,0.153,5.512707274627686,0.1009,10,8.0,19.915818696171776,261.7222325676261,False
22,7.293038820075989,0.1542,7.239688566970825,0.1021,10,8.0,23.618709816195217,137.61304096774452,False
23,13.955572829055786,0.1486,4.429180425262452,0.1,10,8.0,24.04863952892008,301.759674088613,False
24,16.109377604103088,0.1058,7.427174165344239,0.1,10,8.0,24.42078320294047,240.37703671593977,False
25,23.346395913696288,0.132,2.7348721027374268,0.1015,10,8.0,29.45307336478152,487.7887947801323,False
26,23.769102773284914,0.1454,8.801279861450196,0.1,10,8.0,34.27056548787701,427.4353852422372,False
27,45.49720764465332,0.04,5.112124652862549,0.1012,10,8.0,38.66671559295604,835.0915041025135,False
28,27.897687548065186,0.1008,4.806404764556885,0.1,10,8.0,44.1585904504249,469.3647042675992,False
29,22.371068179512022,0.1992,13.3459183013916,0.1,10,8.0,49.8135635230107,716.756489386634,False
30,48.23037255630493,0.1414,18.746028276062013,0.1,10,8.0,61.66024859988519,669.1017009630195,False
