round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,2.3216687005996706,0.123,2.2362752132415773,0.1604,10,28.742048900000007,28.742048899999993,8.0,False
2,2.1927235843658446,0.1808,2.106728925323486,0.2172,10,28.742048900000007,28.742048899999993,8.0,False
3,2.1132483444213865,0.2138,2.0352083950042723,0.2363,10,28.742048900000007,28.742048899999993,8.0,False
4,2.0692413864135744,0.2376,1.9772952297210693,0.2742,10,28.742048900000007,28.742048899999993,8.0,False
5,2.018542813205719,0.2354,1.920506441116333,0.2657,10,28.742048900000007,28.742048899999993,8.0,False
6,1.9700318380355835,0.2626,1.8785772615432739,0.292,10,28.742048900000007,28.742048899999993,8.0,False
7,1.9188592618942262,0.2794,1.8313194900512695,0.3069,10,28.742048900000007,28.742048899999993,8.0,False
8,1.8808106340408326,0.2944,1.823054246520996,0.3233,10,28.742048900000007,28.742048899999993,8.0,False
9,1.8534347786903382,0.304,1.7616374490737916,0.3333,10,28.742048900000007,28.742048899999993,8.0,False
10,1.8455494640350343,0.3082,1.8445776634216309,0.2938,10,28.742048900000007,28.742048899999993,8.0,False
11,1.814129162120819,0.3218,1.7820740673065185,0.3186,10,28.742048900000007,28.742048899999993,8.0,False
12,1.7905661450386048,0.3332,1.7403929901123047,0.3417,10,28.742048900000007,28.742048899999993,8.0,False
13,1.7743429823875427,0.3302,1.7045194702148438,0.3604,10,28.742048900000007,28.742048899999993,8.0,False
14,1.7428995908737182,0.3468,1.6695605239868163,0.3747,10,28.742048900000007,28.742048899999993,8.0,False
15,1.731399452495575,0.356,1.6520361877441405,0.3863,10,28.742048900000007,28.742048899999993,8.0,False
16,1.7389030727386474,0.3406,1.6406843204498291,0.3868,10,28.742048900000007,28.742048899999993,8.0,False
17,1.7062031289100648,0.365,1.6010061374664306,0.4088,10,28.742048900000007,28.742048899999993,8.0,False
18,1.671503746509552,0.3616,1.5774769550323486,0.4135,10,28.742048900000007,28.742048899999993,8.0,False
19,1.669537886428833,0.3692,1.6038721384048462,0.3998,10,28.742048900000007,28.742048899999993,8.0,False
20,1.6649854040145875,0.3664,1.582324477005005,0.4083,10,28.742048900000007,28.742048899999993,8.0,False
21,1.6514755731582642,0.3834,1.6222038120269775,0.4007,10,28.742048900000007,28.742048899999993,8.0,False
22,1.6622540895462037,0.383,1.5536598453521728,0.4188,10,28.742048900000007,28.742048899999993,8.0,False
23,1.618003347682953,0.3936,1.547332483291626,0.4257,10,28.742048900000007,28.742048899999993,8.0,False
24,1.6500407220840454,0.3828,1.5380795553207398,0.4262,10,28.742048900000007,28.742048899999993,8.0,False
25,1.6086617657661437,0.3956,1.4898512098312378,0.4457,10,28.742048900000007,28.742048899999993,8.0,False
26,1.5985124926567078,0.4098,1.4953908916473388,0.4427,10,28.742048900000007,28.742048899999993,8.0,False
27,1.577509213733673,0.4016,1.5201741521835328,0.4403,10,28.742048900000007,28.742048899999993,8.0,False
28,1.590637435245514,0.404,1.473332387161255,0.4517,10,28.742048900000007,28.742048899999993,8.0,False
29,1.5884473383903503,0.4088,1.5494930210113524,0.4296,10,28.742048900000007,28.742048899999993,8.0,False
30,1.5894569957733153,0.3988,1.5039764533996582,0.439,10,28.742048900000007,28.742048899999993,8.0,False
31,1.5694046884536743,0.4188,1.5043751573562623,0.4418,10,28.742048900000007,28.742048899999993,8.0,False
32,1.5649709156036378,0.4142,1.4324592571258545,0.4621,10,28.742048900000007,28.742048899999993,8.0,False
33,1.5637974529266356,0.4166,1.4630524620056153,0.4505,10,28.742048900000007,28.742048899999993,8.0,False
34,1.5311579754829407,0.43,1.4433684946060181,0.4625,10,28.742048900000007,28.742048899999993,8.0,False
35,1.5242932732582093,0.4332,1.4381476022720336,0.4635,10,28.742048900000007,28.742048899999993,8.0,False
36,1.500264452457428,0.4394,1.398262545967102,0.482,10,28.742048900000007,28.742048899999993,8.0,False
37,1.5254590037345885,0.4346,1.4091414600372314,0.4775,10,28.742048900000007,28.742048899999993,8.0,False
38,1.5122462725639343,0.4434,1.4382518779754638,0.4694,10,28.742048900000007,28.742048899999993,8.0,False
39,1.486233662891388,0.4518,1.3809626243591309,0.4849,10,28.742048900000007,28.742048899999993,8.0,False
40,1.4800944764137267,0.4572,1.346680024909973,0.5045,10,28.742048900000007,28.742048899999993,8.0,False
41,1.475538127708435,0.4516,1.4051605270385743,0.4833,10,28.742048900000007,28.742048899999993,8.0,False
42,1.478349485874176,0.4472,1.3481409412384033,0.5031,10,28.742048900000007,28.742048899999993,8.0,False
43,1.4806979434013368,0.4554,1.3504292764663697,0.4969,10,28.742048900000007,28.742048899999993,8.0,False
44,1.4465168209075927,0.4684,1.4008416431427002,0.4831,10,28.742048900000007,28.742048899999993,8.0,False
