round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
1,1.2965159351297313,0.7026,2.9683822929382324,0.1,10,28.742048900000007,28.742048899999993,8.0,False
2,1.952293150997162,0.5626,3.7446372520446776,0.1633,10,28.742048900000007,28.742048899999993,8.0,False
3,1.6934770226085967,0.5806,4.528114117050171,0.1,10,28.742048900000007,28.742048899999993,8.0,False
4,1.9954066372632981,0.5846,4.35621986541748,0.1433,10,28.742048900000007,28.742048899999993,8.0,False
5,1.8670778781890869,0.5652,4.310595064163208,0.149,10,28.742048900000007,28.742048899999993,8.0,False
6,2.0578463757929146,0.5196,3.3069522846221924,0.1699,10,28.742048900000007,28.742048899999993,8.0,False
7,1.394133801187278,0.6262,4.257705158233643,0.1,10,28.742048900000007,28.742048899999993,8.0,False
8,1.7799134941803954,0.5588,3.83460333404541,0.1053,10,28.742048900000007,28.742048899999993,8.0,False
9,2.2902694146294613,0.5026,3.0328503383636476,0.1286,10,28.742048900000007,28.742048899999993,8.0,False
10,1.6543187893390656,0.5704,2.4290394535064697,0.1912,10,28.742048900000007,28.742048899999993,8.0,False
11,1.2949950949527556,0.6696,2.514582967758179,0.1627,10,28.742048900000007,28.742048899999993,8.0,False
12,1.2558257872032554,0.5874,2.6047371765136718,0.1681,10,28.742048900000007,28.742048899999993,8.0,False
13,1.5539168645381927,0.554,2.6522170204162596,0.1,10,28.742048900000007,28.742048899999993,8.0,False
14,1.2895985226646065,0.6252,2.7375675895690916,0.1115,10,28.742048900000007,28.742048899999993,8.0,False
15,1.9062765692204238,0.4692,2.3028933128356934,0.2019,10,28.742048900000007,28.742048899999993,8.0,False
16,1.1903875392738263,0.6664,2.4021712966918947,0.1553,10,28.742048900000007,28.742048899999993,8.0,False
17,1.112580266533792,0.6596,2.281985821533203,0.2013,10,28.742048900000007,28.742048899999993,8.0,False
18,1.234595223864913,0.6304,2.221038592529297,0.1423,10,28.742048900000007,28.742048899999993,8.0,False
19,1.3533055950750363,0.5844,2.264300710296631,0.1758,10,28.742048900000007,28.742048899999993,8.0,False
20,1.4244073320627213,0.5624,2.4315239303588867,0.1537,10,28.742048900000007,28.742048899999993,8.0,False
21,1.3265021093428135,0.5788,2.253945044708252,0.2021,10,28.742048900000007,28.742048899999993,8.0,False
22,1.3579926480531692,0.5526,2.2972303691864013,0.2013,10,28.742048900000007,28.742048899999993,8.0,False
23,1.150345291526313,0.631,2.709971584701538,0.112,10,28.742048900000007,28.742048899999993,8.0,False
24,1.4353126559838654,0.5522,2.4917215366363523,0.1841,10,28.742048900000007,28.742048899999993,8.0,False
25,1.3314018816156197,0.5954,2.3047018867492675,0.1938,10,28.742048900000007,28.742048899999993,8.0,False
26,1.2939349597360472,0.5962,2.432770233154297,0.1809,10,28.742048900000007,28.742048899999993,8.0,False
27,1.3170813673585187,0.5964,2.258865830039978,0.1723,10,28.742048900000007,28.742048899999993,8.0,False
28,1.356543339755293,0.5958,2.1771598766326905,0.1782,10,28.742048900000007,28.742048899999993,8.0,False
29,1.3323402340777102,0.5604,2.2608751945495604,0.1738,10,28.742048900000007,28.742048899999993,8.0,False
30,1.139995573133533,0.6406,2.303791498565674,0.1952,10,28.742048900000007,28.742048899999993,8.0,False
