round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,run_completed
1,1.2978936118423938,0.703,2.9667840446472167,0.1,10,False
2,1.954474433040619,0.5638,3.754479264831543,0.1637,10,False
3,1.6899961403876542,0.5794,4.479275058746338,0.1,10,False
4,1.9991693269491195,0.5852,4.090270464324951,0.1457,10,False
5,1.868561033797264,0.5654,4.1334281921386715,0.1502,10,False
6,2.0465598372116687,0.5212,3.242781857299805,0.1693,10,False
7,1.3955919679593294,0.6266,4.151350518417359,0.1,10,False
8,1.7839876039415599,0.5604,3.795075955200195,0.1051,10,False
9,2.297995569562912,0.5014,3.014155576324463,0.1281,10,False
10,1.6590623943805693,0.5706,2.407739792251587,0.1871,10,False
11,1.3011954204369336,0.6674,2.4613741775512694,0.1643,10,False
12,1.2610591340657324,0.5852,2.5726878158569337,0.1682,10,False
13,1.5545988757133484,0.5532,2.63651974029541,0.1,10,False
14,1.2890167327165603,0.6236,2.7193062255859375,0.111,10,False
15,1.8970958546876908,0.4694,2.3030852828979493,0.2004,10,False
16,1.1924739676430822,0.6674,2.393052716064453,0.1549,10,False
17,1.1135821277678013,0.659,2.2799805053710935,0.2011,10,False
18,1.2355807565629482,0.6288,2.2219220008850096,0.143,10,False
19,1.3523949866082519,0.5824,2.2601252418518065,0.1743,10,False
20,1.4232284916877747,0.5608,2.4158382328033445,0.1542,10,False
21,1.3319152918457986,0.5778,2.2490843475341795,0.2023,10,False
22,1.359152994787693,0.5526,2.287855133056641,0.2089,10,False
23,1.1550659479759633,0.628,2.70718649559021,0.1112,10,False
24,1.4335735927462578,0.5544,2.4771272609710695,0.1831,10,False
25,1.333564989299327,0.5974,2.304858463668823,0.193,10,False
26,1.2997462755970657,0.5968,2.428675260543823,0.1762,10,False
27,1.3179787888653576,0.5978,2.2664655906677247,0.1713,10,False
28,1.3596158751420677,0.595,2.179272913742065,0.176,10,False
29,1.3308681298989802,0.5594,2.2574941078186037,0.1738,10,False
30,1.141778213499859,0.6384,2.3052602306365966,0.189,10,False
31,1.2306770725011826,0.574,2.3163306854248047,0.204,10,False
32,1.2448289707396178,0.6122,2.4005027370452883,0.2031,10,False
33,1.4325694920420646,0.5744,2.365343966674805,0.2235,10,False
34,1.3607366280317306,0.5802,2.448655693817139,0.1831,10,False
35,1.459077302312851,0.5284,2.4294408172607422,0.1623,10,False
36,1.235218402902782,0.6,2.3183554992675783,0.1364,10,False
37,1.3267028694175185,0.606,2.163381078338623,0.1889,10,False
38,1.434053222990036,0.5142,2.182008178329468,0.2348,10,False
39,1.317016184270382,0.565,2.434140985107422,0.1865,10,False
40,1.4223619329452515,0.5688,2.179197819519043,0.1844,10,False
41,1.3984604303836823,0.5386,2.1874690967559816,0.1985,10,False
