method,dataset,model,round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,fit_failures,fit_param_down_mb,fit_param_up_mb,fit_param_total_comm_mb,split_train_smashed_forward_mb,split_train_smashed_backward_mb,split_train_label_mb,split_train_total_comm_mb,fit_total_comm_mb,client_train_time_mean_sec,client_train_time_max_sec,fit_total_time_mean_sec,fit_total_time_max_sec,fit_wall_time_sec,num_eval_clients,eval_failures,eval_param_down_mb,eval_param_up_mb,eval_param_total_comm_mb,split_eval_smashed_forward_mb,split_eval_label_mb,split_eval_total_comm_mb,eval_total_comm_mb,client_eval_time_mean_sec,client_eval_time_max_sec,eval_total_time_mean_sec,eval_total_time_max_sec,eval_wall_time_sec,round_param_comm_mb,round_splitfed_comm_mb,round_total_comm_mb,cumulative_total_comm_mb,round_wall_time_sec,cumulative_round_wall_time_sec
HeteroFL,CIFAR10,conv,1,65.31691455841064,0.044836601307189534,3.274149179458618,0.22413793103448276,10,0,24.530441284179688,24.530441284179688,49.060882568359375,0.0,0.0,0.0,0.0,49.060882568359375,0.43861031259875743,1.0386007679626346,0.4476902011781931,1.0540938570629805,9.688279306981713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.428169851191342,49.060882568359375,0.0,49.060882568359375,49.060882568359375,15.299525636946782,15.299525636946782
HeteroFL,CIFAR10,conv,2,63.64309906959534,0.04251633986928104,3.1773198445638022,0.21264367816091953,10,0,20.671249389648438,20.671249389648438,41.342498779296875,0.0,0.0,0.0,0.0,41.342498779296875,0.34333812466356906,0.976849912898615,0.3495779314544052,0.9789915718138218,2.5048344722017646,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476742035942152,41.342498779296875,0.0,41.342498779296875,90.40338134765625,8.158608541125432,23.458134178072214
HeteroFL,CIFAR10,conv,3,59.64317011833191,0.06509803921568628,2.968803326288859,0.32471264367816094,10,0,24.570327758789062,24.570327758789062,49.140655517578125,0.0,0.0,0.0,0.0,49.140655517578125,0.404194055008702,0.9639166209381074,0.4126171921379864,0.9788202510681003,2.7432320499792695,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.440785690909252,49.140655517578125,0.0,49.140655517578125,139.54403686523438,8.367829750059173,31.825963928131387
HeteroFL,CIFAR10,conv,4,56.18802225589752,0.07418300653594771,2.7927496433258057,0.3706896551724138,10,0,24.863967895507812,24.863967895507812,49.727935791015625,0.0,0.0,0.0,0.0,49.727935791015625,0.4675805338192731,1.041503595886752,0.4766231493093073,1.059151653200388,2.9877948840148747,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.433699776884168,49.727935791015625,0.0,49.727935791015625,189.27197265625,8.607825068058446,40.43378899618983
HeteroFL,CIFAR10,conv,5,52.5551118850708,0.0937581699346405,2.5933666229248047,0.46839080459770116,10,0,15.725570678710938,15.725570678710938,31.451141357421875,0.0,0.0,0.0,0.0,31.451141357421875,0.25900679707992824,0.9503506910987198,0.26526229849550875,0.9648925911169499,2.0107272129971534,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.476388006005436,31.451141357421875,0.0,31.451141357421875,220.72311401367188,7.66411861195229,48.09790760814212
HeteroFL,CIFAR10,conv,6,53.53022873401642,0.10647058823529411,2.6393781503041587,0.5316091954022989,10,0,4.9260406494140625,4.9260406494140625,9.852081298828125,0.0,0.0,0.0,0.0,9.852081298828125,0.12527715859469027,0.2982580871321261,0.1295815762830898,0.30506637203507125,1.0990281938575208,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4370743739418685,9.852081298828125,0.0,9.852081298828125,230.5751953125,6.619835777906701,54.717743386048824
HeteroFL,CIFAR10,conv,7,73.02689170837402,0.05107843137254901,3.6111629009246826,0.2557471264367816,10,0,8.403518676757812,8.403518676757812,16.807037353515625,0.0,0.0,0.0,0.0,16.807037353515625,0.1590183072257787,0.8141676979139447,0.1635516910580918,0.8160246869083494,1.3586625689640641,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.418873878195882,16.807037353515625,0.0,16.807037353515625,247.38223266601562,6.959953306009993,61.67769669205882
HeteroFL,CIFAR10,conv,8,84.73399376869202,0.05686274509803921,4.193746884663899,0.28448275862068967,10,0,4.2611541748046875,4.2611541748046875,8.522308349609375,0.0,0.0,0.0,0.0,8.522308349609375,0.1035826578969136,0.2894534331280738,0.1078314949059859,0.2968000080436468,1.0174316631164402,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.465176913887262,8.522308349609375,0.0,8.522308349609375,255.904541015625,6.562077650101855,68.23977434216067
HeteroFL,CIFAR10,conv,9,49.02095252275467,0.10535947712418305,2.3860904375712075,0.5258620689655172,10,0,7.8498077392578125,7.8498077392578125,15.699615478515625,0.0,0.0,0.0,0.0,15.699615478515625,0.15484528741799294,0.8368773220572621,0.16073256433010102,0.8551710790488869,1.3386990828439593,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.335957376053557,15.699615478515625,0.0,15.699615478515625,271.6041564941406,6.911903039785102,75.15167738194577
HeteroFL,CIFAR10,conv,10,54.7364844083786,0.10578431372549021,2.6433445612589517,0.5287356321839081,10,0,17.304946899414062,17.304946899414062,34.609893798828125,0.0,0.0,0.0,0.0,34.609893798828125,0.3554026790894568,0.9648176808841527,0.3621732589788735,0.9667503989767283,2.3086100900545716,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4763923259451985,34.609893798828125,0.0,34.609893798828125,306.21405029296875,7.953028226038441,83.10470560798422
