========================================
JOB:       12006162
TASK:      35
ALGORITHM: fedavg
PARTITION: alpha01
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=1.3809 train_acc=0.5404 test_loss=2.6246 test_acc=0.1024
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=1.3875 train_acc=0.5716 test_loss=3.1687 test_acc=0.1000
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=1.8060 train_acc=0.5808 test_loss=5.0464 test_acc=0.1015
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=2.5337 train_acc=0.4874 test_loss=5.8582 test_acc=0.1446
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=2.1688 train_acc=0.5678 test_loss=6.1958 test_acc=0.1000
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=1.5584 train_acc=0.5598 test_loss=4.7828 test_acc=0.1003
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.7480 train_acc=0.5132 test_loss=3.7893 test_acc=0.1000
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=1.6446 train_acc=0.5932 test_loss=2.6950 test_acc=0.1526
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.3187 train_acc=0.5922 test_loss=2.9147 test_acc=0.1000
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=1.4874 train_acc=0.5572 test_loss=2.8509 test_acc=0.1739
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.4102 train_acc=0.5342 test_loss=2.9811 test_acc=0.1693
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=1.4248 train_acc=0.6404 test_loss=2.5733 test_acc=0.1540
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=1.2012 train_acc=0.6430 test_loss=2.6094 test_acc=0.1532
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
Round 14 | train_loss=1.3624 train_acc=0.5604 test_loss=2.8338 test_acc=0.1149
Round 15 | selected=[94, 59, 89, 13, 76, 48, 39, 55, 44, 60]
Round 15 | train_loss=1.7602 train_acc=0.4840 test_loss=2.6063 test_acc=0.2105
Round 16 | selected=[44, 33, 28, 69, 36, 32, 46, 3, 35, 5]
Round 16 | train_loss=1.4130 train_acc=0.5740 test_loss=2.3165 test_acc=0.1609
Round 17 | selected=[56, 86, 33, 90, 8, 44, 94, 74, 83, 93]
Round 17 | train_loss=1.1751 train_acc=0.6044 test_loss=2.3610 test_acc=0.1619
Round 18 | selected=[37, 96, 61, 80, 73, 86, 52, 2, 81, 38]
Round 18 | train_loss=1.3983 train_acc=0.5532 test_loss=2.6898 test_acc=0.1256
Round 19 | selected=[66, 82, 91, 49, 25, 42, 15, 74, 75, 13]
Round 19 | train_loss=1.4525 train_acc=0.5494 test_loss=2.4202 test_acc=0.1972
Round 20 | selected=[99, 42, 96, 30, 8, 88, 93, 46, 90, 82]
Round 20 | train_loss=1.2588 train_acc=0.6398 test_loss=2.5313 test_acc=0.1733
Round 21 | selected=[91, 8, 48, 72, 47, 73, 24, 60, 98, 50]
Round 21 | train_loss=1.5510 train_acc=0.5612 test_loss=2.4004 test_acc=0.1716
Round 22 | selected=[77, 27, 23, 18, 4, 45, 66, 71, 72, 51]
Round 22 | train_loss=1.4438 train_acc=0.4984 test_loss=2.2388 test_acc=0.1846
Round 23 | selected=[5, 69, 78, 15, 35, 44, 28, 19, 61, 59]
Round 23 | train_loss=1.2495 train_acc=0.6222 test_loss=2.2829 test_acc=0.1646
Round 24 | selected=[85, 67, 48, 41, 94, 11, 53, 22, 20, 52]
Round 24 | train_loss=1.3140 train_acc=0.5810 test_loss=2.4716 test_acc=0.1659
Round 25 | selected=[46, 96, 40, 57, 45, 30, 99, 94, 9, 5]
Round 25 | train_loss=1.4743 train_acc=0.5430 test_loss=2.3946 test_acc=0.1613
Round 26 | selected=[60, 99, 84, 0, 28, 13, 19, 55, 9, 96]
Round 26 | train_loss=1.2442 train_acc=0.5772 test_loss=2.6674 test_acc=0.1454
Round 27 | selected=[85, 18, 27, 88, 21, 73, 6, 62, 2, 82]
Round 27 | train_loss=1.6374 train_acc=0.4680 test_loss=2.5029 test_acc=0.1726
Round 28 | selected=[59, 40, 9, 65, 22, 53, 44, 72, 79, 45]
Round 28 | train_loss=1.5533 train_acc=0.4960 test_loss=2.2850 test_acc=0.2392
Round 29 | selected=[15, 11, 81, 91, 12, 35, 43, 26, 44, 94]
Round 29 | train_loss=1.3536 train_acc=0.5864 test_loss=2.1979 test_acc=0.2374
Round 30 | selected=[61, 1, 5, 70, 21, 6, 92, 75, 45, 40]
Round 30 | train_loss=1.3540 train_acc=0.5810 test_loss=2.1050 test_acc=0.1953
Round 31 | selected=[3, 14, 15, 90, 86, 96, 47, 45, 63, 10]
Round 31 | train_loss=1.1984 train_acc=0.6100 test_loss=2.5731 test_acc=0.1704
Round 32 | selected=[33, 35, 79, 59, 54, 96, 60, 67, 61, 39]
Round 32 | train_loss=1.4054 train_acc=0.5468 test_loss=2.2897 test_acc=0.2100
Round 33 | selected=[72, 49, 39, 77, 98, 10, 59, 17, 29, 9]
Round 33 | train_loss=1.4956 train_acc=0.5048 test_loss=2.2134 test_acc=0.1914
Round 34 | selected=[15, 59, 57, 88, 60, 13, 70, 47, 76, 26]
Round 34 | train_loss=1.2728 train_acc=0.5902 test_loss=2.4428 test_acc=0.1519
Round 35 | selected=[76, 4, 23, 69, 56, 13, 43, 54, 99, 88]
Round 35 | train_loss=1.1339 train_acc=0.6352 test_loss=2.3376 test_acc=0.1883
Round 36 | selected=[3, 50, 71, 29, 88, 11, 13, 2, 7, 47]
Round 36 | train_loss=1.3520 train_acc=0.5834 test_loss=2.2530 test_acc=0.1711
Round 37 | selected=[47, 27, 28, 8, 2, 88, 30, 16, 45, 60]
Round 37 | train_loss=1.3391 train_acc=0.5554 test_loss=2.1322 test_acc=0.2246
Round 38 | selected=[50, 29, 85, 86, 64, 10, 7, 16, 49, 48]
Round 38 | train_loss=1.2084 train_acc=0.6038 test_loss=2.2679 test_acc=0.1860
Round 39 | selected=[3, 88, 98, 97, 23, 40, 74, 61, 79, 59]
Round 39 | train_loss=1.3932 train_acc=0.5580 test_loss=2.0828 test_acc=0.2137
Round 40 | selected=[29, 47, 55, 25, 13, 65, 91, 10, 8, 89]
Round 40 | train_loss=1.3324 train_acc=0.5410 test_loss=2.1846 test_acc=0.1569
Round 41 | selected=[51, 18, 44, 36, 79, 62, 64, 43, 11, 96]
Round 41 | train_loss=1.5441 train_acc=0.4942 test_loss=2.2838 test_acc=0.1988
Round 42 | selected=[41, 24, 80, 14, 5, 27, 42, 90, 73, 47]
Round 42 | train_loss=1.2657 train_acc=0.5818 test_loss=2.1234 test_acc=0.1579
Round 43 | selected=[23, 81, 54, 52, 62, 9, 6, 38, 79, 2]
Round 43 | train_loss=1.1822 train_acc=0.6056 test_loss=2.0642 test_acc=0.2023
Round 44 | selected=[47, 85, 84, 78, 86, 3, 36, 7, 5, 81]
Round 44 | train_loss=1.1254 train_acc=0.6528 test_loss=2.0594 test_acc=0.2354
Round 45 | selected=[11, 75, 46, 15, 87, 21, 51, 99, 61, 90]
Round 45 | train_loss=1.1816 train_acc=0.6242 test_loss=2.2145 test_acc=0.2132
Round 46 | selected=[69, 76, 10, 45, 22, 62, 23, 65, 12, 3]
Round 46 | train_loss=1.2639 train_acc=0.5920 test_loss=2.3225 test_acc=0.2082
Round 47 | selected=[67, 90, 35, 54, 81, 44, 49, 39, 59, 23]
Round 47 | train_loss=1.2031 train_acc=0.6308 test_loss=2.2578 test_acc=0.2223
Round 48 | selected=[21, 14, 50, 90, 26, 19, 13, 68, 34, 48]
