========================================
JOB:       12007914
TASK:      41
ALGORITHM: fedavgm
PARTITION: alpha1
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=2.0200 train_acc=0.2824 test_loss=2.2793 test_acc=0.1451
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=2.0533 train_acc=0.2582 test_loss=2.2125 test_acc=0.1643
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=1.9422 train_acc=0.3208 test_loss=2.0691 test_acc=0.2065
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=1.8292 train_acc=0.3532 test_loss=2.1674 test_acc=0.1966
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=1.8981 train_acc=0.3194 test_loss=2.0593 test_acc=0.2486
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=1.6880 train_acc=0.4108 test_loss=2.6270 test_acc=0.2252
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.8875 train_acc=0.3720 test_loss=2.1184 test_acc=0.2656
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=1.6313 train_acc=0.4154 test_loss=2.0533 test_acc=0.2730
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.6722 train_acc=0.4230 test_loss=2.1219 test_acc=0.2878
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=1.6165 train_acc=0.4690 test_loss=2.5804 test_acc=0.2800
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.7930 train_acc=0.4350 test_loss=3.0525 test_acc=0.2796
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=1.7423 train_acc=0.4226 test_loss=3.2640 test_acc=0.2606
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
