========================================
JOB:       12004523
TASK:      21
ALGORITHM: fedprox
PARTITION: alpha1
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 1 | selected=[38, 24, 76, 63, 8, 52, 11, 60, 94, 16]
Round 1 | train_loss=2.0455 train_acc=0.2878 test_loss=2.3788 test_acc=0.1425
Round 2 | selected=[38, 88, 40, 98, 58, 91, 39, 56, 35, 96]
Round 2 | train_loss=2.1391 train_acc=0.2640 test_loss=2.1964 test_acc=0.1646
Round 3 | selected=[63, 8, 77, 16, 70, 81, 90, 68, 18, 54]
Round 3 | train_loss=1.9195 train_acc=0.3236 test_loss=2.2868 test_acc=0.2125
Round 4 | selected=[62, 58, 33, 61, 76, 14, 29, 71, 39, 27]
Round 4 | train_loss=2.1439 train_acc=0.2686 test_loss=2.1173 test_acc=0.2192
Round 5 | selected=[10, 71, 32, 79, 27, 87, 48, 53, 59, 76]
Round 5 | train_loss=1.9633 train_acc=0.3006 test_loss=1.9669 test_acc=0.2793
Round 6 | selected=[96, 43, 42, 70, 26, 67, 35, 12, 51, 55]
Round 6 | train_loss=1.8020 train_acc=0.3734 test_loss=2.1116 test_acc=0.2050
Round 7 | selected=[41, 62, 97, 46, 72, 24, 32, 30, 19, 21]
Round 7 | train_loss=1.7804 train_acc=0.3888 test_loss=2.3222 test_acc=0.2290
Round 8 | selected=[14, 39, 84, 69, 58, 11, 79, 44, 99, 86]
Round 8 | train_loss=1.8693 train_acc=0.3416 test_loss=1.9183 test_acc=0.2711
Round 9 | selected=[65, 67, 19, 15, 83, 72, 91, 25, 0, 3]
Round 9 | train_loss=1.7332 train_acc=0.4080 test_loss=2.0157 test_acc=0.2594
Round 10 | selected=[41, 79, 99, 18, 46, 7, 20, 74, 73, 33]
Round 10 | train_loss=1.7763 train_acc=0.3850 test_loss=1.9942 test_acc=0.2664
Round 11 | selected=[26, 48, 65, 63, 77, 20, 12, 81, 83, 30]
Round 11 | train_loss=1.7242 train_acc=0.4114 test_loss=1.8891 test_acc=0.3249
