========================================
JOB:       12006988
TASK:      38
ALGORITHM: fedprox
PARTITION: alpha03
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=1.5937 train_acc=0.4782 test_loss=2.6626 test_acc=0.1000
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=2.0296 train_acc=0.4052 test_loss=2.6053 test_acc=0.1641
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=2.1067 train_acc=0.4232 test_loss=3.6040 test_acc=0.1000
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=2.2258 train_acc=0.4120 test_loss=3.1295 test_acc=0.1442
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=1.8061 train_acc=0.4730 test_loss=3.0348 test_acc=0.1717
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=2.0090 train_acc=0.3806 test_loss=3.1398 test_acc=0.1523
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.7419 train_acc=0.4804 test_loss=3.3619 test_acc=0.1837
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=1.7148 train_acc=0.4806 test_loss=2.3593 test_acc=0.1996
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.4654 train_acc=0.5416 test_loss=2.1706 test_acc=0.1848
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=1.6476 train_acc=0.4614 test_loss=2.3090 test_acc=0.1712
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.5706 train_acc=0.4396 test_loss=2.4044 test_acc=0.1679
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=1.6680 train_acc=0.4786 test_loss=2.7833 test_acc=0.2038
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=1.6866 train_acc=0.4782 test_loss=2.4432 test_acc=0.2337
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
Round 14 | train_loss=1.5304 train_acc=0.5170 test_loss=2.1380 test_acc=0.1922
Round 15 | selected=[94, 59, 89, 13, 76, 48, 39, 55, 44, 60]
Round 15 | train_loss=1.4793 train_acc=0.5294 test_loss=2.0973 test_acc=0.2415
Round 16 | selected=[44, 33, 28, 69, 36, 32, 46, 3, 35, 5]
Round 16 | train_loss=1.4494 train_acc=0.5284 test_loss=2.3326 test_acc=0.1767
Round 17 | selected=[56, 86, 33, 90, 8, 44, 94, 74, 83, 93]
Round 17 | train_loss=1.5790 train_acc=0.4656 test_loss=2.5626 test_acc=0.1755
Round 18 | selected=[37, 96, 61, 80, 73, 86, 52, 2, 81, 38]
Round 18 | train_loss=1.7403 train_acc=0.4024 test_loss=2.2513 test_acc=0.2381
Round 19 | selected=[66, 82, 91, 49, 25, 42, 15, 74, 75, 13]
Round 19 | train_loss=1.5787 train_acc=0.5202 test_loss=2.1365 test_acc=0.2056
Round 20 | selected=[99, 42, 96, 30, 8, 88, 93, 46, 90, 82]
Round 20 | train_loss=1.5956 train_acc=0.4934 test_loss=2.1464 test_acc=0.1960
Round 21 | selected=[91, 8, 48, 72, 47, 73, 24, 60, 98, 50]
Round 21 | train_loss=1.6141 train_acc=0.4736 test_loss=2.1568 test_acc=0.1899
Round 22 | selected=[77, 27, 23, 18, 4, 45, 66, 71, 72, 51]
Round 22 | train_loss=1.5121 train_acc=0.5124 test_loss=2.0534 test_acc=0.1974
Round 23 | selected=[5, 69, 78, 15, 35, 44, 28, 19, 61, 59]
Round 23 | train_loss=1.5676 train_acc=0.4656 test_loss=2.1137 test_acc=0.2357
Round 24 | selected=[85, 67, 48, 41, 94, 11, 53, 22, 20, 52]
Round 24 | train_loss=1.4411 train_acc=0.5326 test_loss=2.2095 test_acc=0.2233
Round 25 | selected=[46, 96, 40, 57, 45, 30, 99, 94, 9, 5]
Round 25 | train_loss=1.6732 train_acc=0.4560 test_loss=2.1586 test_acc=0.2134
Round 26 | selected=[60, 99, 84, 0, 28, 13, 19, 55, 9, 96]
Round 26 | train_loss=1.3966 train_acc=0.5380 test_loss=2.0075 test_acc=0.2382
Round 27 | selected=[85, 18, 27, 88, 21, 73, 6, 62, 2, 82]
Round 27 | train_loss=1.5260 train_acc=0.4946 test_loss=2.0333 test_acc=0.2579
Round 28 | selected=[59, 40, 9, 65, 22, 53, 44, 72, 79, 45]
Round 28 | train_loss=1.4601 train_acc=0.5136 test_loss=2.1044 test_acc=0.2106
Round 29 | selected=[15, 11, 81, 91, 12, 35, 43, 26, 44, 94]
Round 29 | train_loss=1.4811 train_acc=0.4976 test_loss=2.0630 test_acc=0.2031
Round 30 | selected=[61, 1, 5, 70, 21, 6, 92, 75, 45, 40]
Round 30 | train_loss=1.5691 train_acc=0.4340 test_loss=2.0185 test_acc=0.2615
Round 31 | selected=[3, 14, 15, 90, 86, 96, 47, 45, 63, 10]
Round 31 | train_loss=1.5763 train_acc=0.4668 test_loss=2.0380 test_acc=0.2180
Round 32 | selected=[33, 35, 79, 59, 54, 96, 60, 67, 61, 39]
Round 32 | train_loss=1.4757 train_acc=0.5106 test_loss=2.4392 test_acc=0.1985
Round 33 | selected=[72, 49, 39, 77, 98, 10, 59, 17, 29, 9]
Round 33 | train_loss=1.5993 train_acc=0.4960 test_loss=2.0427 test_acc=0.2392
Round 34 | selected=[15, 59, 57, 88, 60, 13, 70, 47, 76, 26]
Round 34 | train_loss=1.4843 train_acc=0.4934 test_loss=2.0960 test_acc=0.2017
Round 35 | selected=[76, 4, 23, 69, 56, 13, 43, 54, 99, 88]
Round 35 | train_loss=1.5291 train_acc=0.4874 test_loss=2.3870 test_acc=0.2229
Round 36 | selected=[3, 50, 71, 29, 88, 11, 13, 2, 7, 47]
Round 36 | train_loss=1.5785 train_acc=0.4870 test_loss=2.0931 test_acc=0.1899
Round 37 | selected=[47, 27, 28, 8, 2, 88, 30, 16, 45, 60]
Round 37 | train_loss=1.5327 train_acc=0.4942 test_loss=1.8640 test_acc=0.2674
Round 38 | selected=[50, 29, 85, 86, 64, 10, 7, 16, 49, 48]
Round 38 | train_loss=1.3269 train_acc=0.5684 test_loss=2.0592 test_acc=0.2139
Round 39 | selected=[3, 88, 98, 97, 23, 40, 74, 61, 79, 59]
Round 39 | train_loss=1.6194 train_acc=0.4510 test_loss=2.4495 test_acc=0.1832
Round 40 | selected=[29, 47, 55, 25, 13, 65, 91, 10, 8, 89]
Round 40 | train_loss=1.6775 train_acc=0.4474 test_loss=2.0996 test_acc=0.2267
