========================================
JOB:       12004010
TASK:      10
ALGORITHM: fedavgm
PARTITION: alpha03
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 1 | selected=[45, 82, 4, 54, 60, 98, 1, 26, 37, 58]
Round 1 | train_loss=1.7237 train_acc=0.4162 test_loss=2.3207 test_acc=0.1381
Round 2 | selected=[98, 18, 76, 36, 27, 13, 88, 41, 89, 84]
Round 2 | train_loss=1.6858 train_acc=0.4572 test_loss=2.3066 test_acc=0.1867
Round 3 | selected=[49, 78, 43, 90, 96, 45, 58, 36, 69, 94]
Round 3 | train_loss=1.4953 train_acc=0.5522 test_loss=2.7616 test_acc=0.1491
Round 4 | selected=[67, 79, 53, 5, 31, 11, 59, 99, 9, 28]
Round 4 | train_loss=1.9392 train_acc=0.4436 test_loss=2.8232 test_acc=0.1884
Round 5 | selected=[52, 9, 39, 27, 68, 31, 25, 58, 3, 95]
Round 5 | train_loss=1.9049 train_acc=0.4318 test_loss=2.5244 test_acc=0.2277
Round 6 | selected=[26, 64, 42, 36, 16, 77, 7, 22, 20, 31]
Round 6 | train_loss=1.9617 train_acc=0.4422 test_loss=3.3643 test_acc=0.1767
Round 7 | selected=[12, 64, 62, 75, 73, 84, 79, 40, 32, 52]
Round 7 | train_loss=1.7615 train_acc=0.4828 test_loss=4.8996 test_acc=0.1717
Round 8 | selected=[48, 84, 78, 81, 73, 93, 51, 12, 16, 66]
Round 8 | train_loss=2.0114 train_acc=0.4274 test_loss=4.5026 test_acc=0.1845
Round 9 | selected=[59, 44, 87, 73, 64, 76, 16, 97, 39, 99]
Round 9 | train_loss=2.0506 train_acc=0.4370 test_loss=4.7602 test_acc=0.1644
Round 10 | selected=[66, 45, 67, 21, 94, 50, 49, 73, 97, 28]
Round 10 | train_loss=1.6688 train_acc=0.4838 test_loss=5.7687 test_acc=0.2129
Round 11 | selected=[71, 91, 81, 50, 27, 52, 61, 25, 63, 75]
Round 11 | train_loss=1.7115 train_acc=0.5028 test_loss=5.2767 test_acc=0.2118
Round 12 | selected=[78, 91, 66, 74, 93, 33, 92, 18, 68, 20]
Round 12 | train_loss=1.8652 train_acc=0.4304 test_loss=4.7283 test_acc=0.1875
Round 13 | selected=[84, 70, 72, 43, 26, 95, 74, 53, 98, 13]
Round 13 | train_loss=1.7452 train_acc=0.4330 test_loss=4.0449 test_acc=0.2026
Round 14 | selected=[62, 88, 39, 53, 68, 8, 45, 26, 50, 17]
Round 14 | train_loss=1.8121 train_acc=0.3748 test_loss=3.0110 test_acc=0.2428
Round 15 | selected=[81, 84, 25, 29, 3, 45, 13, 0, 44, 9]
Round 15 | train_loss=1.6670 train_acc=0.4402 test_loss=3.6588 test_acc=0.2022
Round 16 | selected=[45, 82, 93, 92, 91, 3, 83, 59, 66, 11]
Round 16 | train_loss=1.7048 train_acc=0.4270 test_loss=2.7382 test_acc=0.2181
Round 17 | selected=[15, 4, 66, 46, 8, 75, 62, 35, 57, 53]
Round 17 | train_loss=1.6826 train_acc=0.4376 test_loss=2.5460 test_acc=0.2444
Round 18 | selected=[70, 85, 99, 21, 88, 16, 37, 23, 91, 0]
Round 18 | train_loss=1.7007 train_acc=0.4118 test_loss=2.1647 test_acc=0.1988
Round 19 | selected=[36, 15, 31, 92, 98, 73, 83, 7, 11, 20]
Round 19 | train_loss=1.7176 train_acc=0.4132 test_loss=2.0413 test_acc=0.2363
Round 20 | selected=[39, 89, 40, 95, 37, 0, 15, 60, 59, 74]
Round 20 | train_loss=1.6231 train_acc=0.4220 test_loss=2.2644 test_acc=0.2178
Round 21 | selected=[35, 57, 89, 86, 46, 36, 54, 30, 84, 77]
Round 21 | train_loss=1.7756 train_acc=0.4222 test_loss=2.1069 test_acc=0.2610
Round 22 | selected=[76, 10, 70, 46, 58, 89, 67, 66, 32, 0]
Round 22 | train_loss=1.7862 train_acc=0.4294 test_loss=2.0602 test_acc=0.2908
Round 23 | selected=[14, 0, 41, 64, 71, 15, 68, 98, 46, 6]
Round 23 | train_loss=1.7187 train_acc=0.4174 test_loss=1.9974 test_acc=0.2514
Round 24 | selected=[43, 83, 13, 65, 78, 79, 35, 15, 47, 3]
Round 24 | train_loss=1.7523 train_acc=0.3980 test_loss=1.9728 test_acc=0.2430
Round 25 | selected=[22, 9, 27, 36, 31, 89, 71, 86, 11, 29]
Round 25 | train_loss=1.6792 train_acc=0.4216 test_loss=1.9555 test_acc=0.2774
Round 26 | selected=[55, 61, 4, 90, 51, 94, 45, 0, 31, 96]
Round 26 | train_loss=1.5872 train_acc=0.4750 test_loss=2.0412 test_acc=0.2731
Round 27 | selected=[60, 6, 30, 69, 19, 1, 52, 34, 7, 5]
Round 27 | train_loss=1.6924 train_acc=0.4508 test_loss=2.2478 test_acc=0.2159
Round 28 | selected=[37, 27, 52, 59, 18, 21, 57, 61, 99, 41]
Round 28 | train_loss=1.6717 train_acc=0.4514 test_loss=2.0242 test_acc=0.2829
Round 29 | selected=[29, 67, 19, 12, 59, 89, 94, 39, 76, 98]
Round 29 | train_loss=1.6394 train_acc=0.4648 test_loss=2.0933 test_acc=0.2775
Round 30 | selected=[61, 99, 64, 39, 12, 29, 85, 37, 28, 14]
Round 30 | train_loss=1.6771 train_acc=0.4524 test_loss=2.1102 test_acc=0.2859
Round 31 | selected=[59, 92, 69, 23, 11, 93, 88, 57, 30, 8]
Round 31 | train_loss=1.8071 train_acc=0.3886 test_loss=2.0249 test_acc=0.3071
Round 32 | selected=[27, 33, 32, 41, 88, 49, 39, 44, 71, 67]
Round 32 | train_loss=1.6859 train_acc=0.4472 test_loss=2.0611 test_acc=0.3167
Round 33 | selected=[83, 58, 19, 10, 51, 40, 75, 59, 70, 17]
Round 33 | train_loss=1.9316 train_acc=0.3872 test_loss=2.0834 test_acc=0.3105
Round 34 | selected=[53, 62, 57, 4, 60, 76, 98, 31, 90, 23]
Round 34 | train_loss=2.0756 train_acc=0.3312 test_loss=1.9345 test_acc=0.2914
Round 35 | selected=[40, 41, 53, 13, 35, 90, 85, 73, 68, 15]
Round 35 | train_loss=1.7001 train_acc=0.4098 test_loss=1.9470 test_acc=0.2605
Round 36 | selected=[18, 9, 0, 24, 23, 20, 39, 94, 29, 41]
Round 36 | train_loss=1.7261 train_acc=0.4248 test_loss=2.1365 test_acc=0.2459
Round 37 | selected=[0, 56, 76, 25, 77, 24, 43, 8, 35, 78]
Round 37 | train_loss=1.8680 train_acc=0.3802 test_loss=2.1103 test_acc=0.2282
Round 38 | selected=[53, 77, 74, 63, 22, 80, 28, 67, 24, 41]
Round 38 | train_loss=1.7747 train_acc=0.3708 test_loss=2.0251 test_acc=0.2508
Round 39 | selected=[18, 83, 80, 4, 69, 89, 92, 61, 21, 73]
Round 39 | train_loss=1.7099 train_acc=0.4124 test_loss=1.9273 test_acc=0.3228
Round 40 | selected=[60, 71, 66, 28, 27, 54, 99, 6, 55, 74]
Round 40 | train_loss=1.7742 train_acc=0.4110 test_loss=1.7132 test_acc=0.3565
Round 41 | selected=[75, 13, 68, 32, 20, 2, 10, 79, 41, 89]
Round 41 | train_loss=1.7078 train_acc=0.4182 test_loss=1.8093 test_acc=0.3224
Round 42 | selected=[21, 6, 71, 85, 94, 56, 29, 95, 27, 87]
Round 42 | train_loss=1.6529 train_acc=0.4476 test_loss=1.8334 test_acc=0.3057
Round 43 | selected=[71, 34, 79, 90, 87, 39, 89, 18, 81, 96]
Round 43 | train_loss=1.6871 train_acc=0.4286 test_loss=1.9414 test_acc=0.2868
Round 44 | selected=[39, 94, 2, 85, 60, 12, 89, 36, 44, 98]
Round 44 | train_loss=1.6601 train_acc=0.3718 test_loss=1.9505 test_acc=0.2673
Round 45 | selected=[11, 68, 5, 85, 51, 12, 83, 32, 73, 29]
Round 45 | train_loss=1.7901 train_acc=0.3398 test_loss=1.9126 test_acc=0.3062
Round 46 | selected=[63, 47, 4, 13, 49, 41, 19, 99, 91, 79]
