========================================
JOB:       12004098
TASK:      14
ALGORITHM: fedadam
PARTITION: alpha03
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 1 | selected=[45, 82, 4, 54, 60, 98, 1, 26, 37, 58]
Round 1 | train_loss=1.7237 train_acc=0.4162 test_loss=5.5796 test_acc=0.1010
Round 2 | selected=[98, 18, 76, 36, 27, 13, 88, 41, 89, 84]
Round 2 | train_loss=1.7007 train_acc=0.4888 test_loss=2.4022 test_acc=0.1587
Round 3 | selected=[49, 78, 43, 90, 96, 45, 58, 36, 69, 94]
Round 3 | train_loss=1.5329 train_acc=0.5492 test_loss=2.4180 test_acc=0.2012
Round 4 | selected=[67, 79, 53, 5, 31, 11, 59, 99, 9, 28]
Round 4 | train_loss=1.5637 train_acc=0.4974 test_loss=2.1995 test_acc=0.2264
Round 5 | selected=[52, 9, 39, 27, 68, 31, 25, 58, 3, 95]
Round 5 | train_loss=1.3701 train_acc=0.5290 test_loss=3.8507 test_acc=0.1858
Round 6 | selected=[26, 64, 42, 36, 16, 77, 7, 22, 20, 31]
Round 6 | train_loss=1.5534 train_acc=0.4864 test_loss=2.0900 test_acc=0.2733
Round 7 | selected=[12, 64, 62, 75, 73, 84, 79, 40, 32, 52]
Round 7 | train_loss=1.4850 train_acc=0.4948 test_loss=2.0633 test_acc=0.2889
Round 8 | selected=[48, 84, 78, 81, 73, 93, 51, 12, 16, 66]
Round 8 | train_loss=1.4581 train_acc=0.5082 test_loss=1.9679 test_acc=0.3061
Round 9 | selected=[59, 44, 87, 73, 64, 76, 16, 97, 39, 99]
Round 9 | train_loss=1.4619 train_acc=0.5214 test_loss=2.0408 test_acc=0.3145
Round 10 | selected=[66, 45, 67, 21, 94, 50, 49, 73, 97, 28]
Round 10 | train_loss=1.2800 train_acc=0.5874 test_loss=2.1058 test_acc=0.3249
Round 11 | selected=[71, 91, 81, 50, 27, 52, 61, 25, 63, 75]
Round 11 | train_loss=1.3135 train_acc=0.5830 test_loss=1.8872 test_acc=0.3734
Round 12 | selected=[78, 91, 66, 74, 93, 33, 92, 18, 68, 20]
Round 12 | train_loss=1.2999 train_acc=0.5710 test_loss=1.7938 test_acc=0.3511
Round 13 | selected=[84, 70, 72, 43, 26, 95, 74, 53, 98, 13]
Round 13 | train_loss=1.4357 train_acc=0.5094 test_loss=1.6543 test_acc=0.3931
Round 14 | selected=[62, 88, 39, 53, 68, 8, 45, 26, 50, 17]
Round 14 | train_loss=1.1807 train_acc=0.5856 test_loss=1.6170 test_acc=0.4157
Round 15 | selected=[81, 84, 25, 29, 3, 45, 13, 0, 44, 9]
Round 15 | train_loss=1.3240 train_acc=0.5654 test_loss=1.6715 test_acc=0.4072
Round 16 | selected=[45, 82, 93, 92, 91, 3, 83, 59, 66, 11]
Round 16 | train_loss=1.1891 train_acc=0.6130 test_loss=1.5483 test_acc=0.4272
Round 17 | selected=[15, 4, 66, 46, 8, 75, 62, 35, 57, 53]
Round 17 | train_loss=1.2064 train_acc=0.6170 test_loss=1.5301 test_acc=0.4318
Round 18 | selected=[70, 85, 99, 21, 88, 16, 37, 23, 91, 0]
Round 18 | train_loss=1.1342 train_acc=0.6102 test_loss=1.4563 test_acc=0.4632
Round 19 | selected=[36, 15, 31, 92, 98, 73, 83, 7, 11, 20]
Round 19 | train_loss=1.1971 train_acc=0.5992 test_loss=1.4601 test_acc=0.4475
Round 20 | selected=[39, 89, 40, 95, 37, 0, 15, 60, 59, 74]
Round 20 | train_loss=1.1799 train_acc=0.6162 test_loss=1.5643 test_acc=0.4222
Round 21 | selected=[35, 57, 89, 86, 46, 36, 54, 30, 84, 77]
Round 21 | train_loss=1.2235 train_acc=0.6076 test_loss=1.5749 test_acc=0.4273
Round 22 | selected=[76, 10, 70, 46, 58, 89, 67, 66, 32, 0]
Round 22 | train_loss=1.1481 train_acc=0.6290 test_loss=1.5582 test_acc=0.4360
Round 23 | selected=[14, 0, 41, 64, 71, 15, 68, 98, 46, 6]
Round 23 | train_loss=1.2167 train_acc=0.6156 test_loss=1.4577 test_acc=0.4583
Round 24 | selected=[43, 83, 13, 65, 78, 79, 35, 15, 47, 3]
Round 24 | train_loss=1.2448 train_acc=0.5782 test_loss=1.3837 test_acc=0.4880
Round 25 | selected=[22, 9, 27, 36, 31, 89, 71, 86, 11, 29]
Round 25 | train_loss=1.0997 train_acc=0.6556 test_loss=1.3505 test_acc=0.5001
Round 26 | selected=[55, 61, 4, 90, 51, 94, 45, 0, 31, 96]
Round 26 | train_loss=1.0208 train_acc=0.6758 test_loss=1.3753 test_acc=0.4890
Round 27 | selected=[60, 6, 30, 69, 19, 1, 52, 34, 7, 5]
Round 27 | train_loss=1.1526 train_acc=0.6266 test_loss=1.3388 test_acc=0.5088
Round 28 | selected=[37, 27, 52, 59, 18, 21, 57, 61, 99, 41]
Round 28 | train_loss=1.0632 train_acc=0.6662 test_loss=1.3853 test_acc=0.4851
Round 29 | selected=[29, 67, 19, 12, 59, 89, 94, 39, 76, 98]
Round 29 | train_loss=1.0608 train_acc=0.6790 test_loss=1.3907 test_acc=0.4789
Round 30 | selected=[61, 99, 64, 39, 12, 29, 85, 37, 28, 14]
Round 30 | train_loss=0.9796 train_acc=0.6880 test_loss=1.3900 test_acc=0.4850
Round 31 | selected=[59, 92, 69, 23, 11, 93, 88, 57, 30, 8]
Round 31 | train_loss=1.0574 train_acc=0.6612 test_loss=1.3555 test_acc=0.4988
Round 32 | selected=[27, 33, 32, 41, 88, 49, 39, 44, 71, 67]
Round 32 | train_loss=1.0888 train_acc=0.6514 test_loss=1.3079 test_acc=0.5255
Round 33 | selected=[83, 58, 19, 10, 51, 40, 75, 59, 70, 17]
Round 33 | train_loss=1.1271 train_acc=0.6354 test_loss=1.2997 test_acc=0.5322
Round 34 | selected=[53, 62, 57, 4, 60, 76, 98, 31, 90, 23]
Round 34 | train_loss=0.9750 train_acc=0.6736 test_loss=1.2624 test_acc=0.5481
Round 35 | selected=[40, 41, 53, 13, 35, 90, 85, 73, 68, 15]
Round 35 | train_loss=1.0018 train_acc=0.6872 test_loss=1.3526 test_acc=0.4993
Round 36 | selected=[18, 9, 0, 24, 23, 20, 39, 94, 29, 41]
Round 36 | train_loss=1.0796 train_acc=0.6526 test_loss=1.3499 test_acc=0.4951
Round 37 | selected=[0, 56, 76, 25, 77, 24, 43, 8, 35, 78]
Round 37 | train_loss=1.0104 train_acc=0.6758 test_loss=1.2326 test_acc=0.5380
Round 38 | selected=[53, 77, 74, 63, 22, 80, 28, 67, 24, 41]
Round 38 | train_loss=1.0185 train_acc=0.6682 test_loss=1.2249 test_acc=0.5470
Round 39 | selected=[18, 83, 80, 4, 69, 89, 92, 61, 21, 73]
Round 39 | train_loss=0.9869 train_acc=0.6692 test_loss=1.2571 test_acc=0.5411
Round 40 | selected=[60, 71, 66, 28, 27, 54, 99, 6, 55, 74]
Round 40 | train_loss=1.0417 train_acc=0.6606 test_loss=1.2138 test_acc=0.5669
Round 41 | selected=[75, 13, 68, 32, 20, 2, 10, 79, 41, 89]
Round 41 | train_loss=1.0076 train_acc=0.6676 test_loss=1.2156 test_acc=0.5599
Round 42 | selected=[21, 6, 71, 85, 94, 56, 29, 95, 27, 87]
Round 42 | train_loss=0.9514 train_acc=0.7086 test_loss=1.2934 test_acc=0.5317
Round 43 | selected=[71, 34, 79, 90, 87, 39, 89, 18, 81, 96]
Round 43 | train_loss=0.9860 train_acc=0.6872 test_loss=1.2682 test_acc=0.5363
Round 44 | selected=[39, 94, 2, 85, 60, 12, 89, 36, 44, 98]
Round 44 | train_loss=0.8772 train_acc=0.7164 test_loss=1.1925 test_acc=0.5656
Round 45 | selected=[11, 68, 5, 85, 51, 12, 83, 32, 73, 29]
Round 45 | train_loss=0.9584 train_acc=0.6850 test_loss=1.2533 test_acc=0.5526
Round 46 | selected=[63, 47, 4, 13, 49, 41, 19, 99, 91, 79]
Round 46 | train_loss=0.9650 train_acc=0.6896 test_loss=1.2802 test_acc=0.5415
Round 47 | selected=[30, 90, 52, 15, 32, 41, 66, 49, 64, 25]
Round 47 | train_loss=0.9622 train_acc=0.6874 test_loss=1.1812 test_acc=0.5708
Round 48 | selected=[24, 88, 14, 52, 68, 8, 46, 9, 10, 6]
Round 48 | train_loss=0.9541 train_acc=0.6878 test_loss=1.1780 test_acc=0.5665
Round 49 | selected=[66, 60, 59, 76, 0, 92, 43, 42, 30, 29]
Round 49 | train_loss=1.0697 train_acc=0.6758 test_loss=1.1840 test_acc=0.5688
Round 50 | selected=[91, 16, 57, 32, 42, 70, 5, 80, 29, 68]
Round 50 | train_loss=0.9527 train_acc=0.6872 test_loss=1.1545 test_acc=0.5792
Round 51 | selected=[30, 25, 6, 51, 79, 11, 40, 2, 85, 31]
Round 51 | train_loss=0.9160 train_acc=0.7010 test_loss=1.1234 test_acc=0.5927
Round 52 | selected=[44, 49, 52, 17, 63, 20, 28, 16, 78, 30]
Round 52 | train_loss=0.9396 train_acc=0.6904 test_loss=1.1268 test_acc=0.5922
Round 53 | selected=[55, 76, 18, 47, 52, 43, 77, 61, 83, 10]
Round 53 | train_loss=0.9395 train_acc=0.6952 test_loss=1.1100 test_acc=0.5982
Round 54 | selected=[52, 43, 62, 20, 53, 14, 66, 40, 81, 79]
Round 54 | train_loss=1.0350 train_acc=0.6606 test_loss=1.0762 test_acc=0.6049
Round 55 | selected=[88, 63, 61, 33, 34, 76, 99, 66, 30, 23]
Round 55 | train_loss=0.8773 train_acc=0.7106 test_loss=1.0860 test_acc=0.5958
Round 56 | selected=[39, 29, 26, 67, 71, 17, 66, 96, 55, 94]
Round 56 | train_loss=0.8667 train_acc=0.7226 test_loss=1.1110 test_acc=0.5928
Round 57 | selected=[32, 97, 12, 98, 18, 24, 26, 83, 16, 48]
Round 57 | train_loss=0.9682 train_acc=0.6714 test_loss=1.1166 test_acc=0.5957
Round 58 | selected=[50, 22, 98, 81, 8, 75, 70, 74, 93, 25]
Round 58 | train_loss=0.9374 train_acc=0.6886 test_loss=1.0591 test_acc=0.6176
Round 59 | selected=[61, 29, 66, 92, 80, 90, 18, 28, 54, 98]
Round 59 | train_loss=0.8415 train_acc=0.7414 test_loss=1.0493 test_acc=0.6240
Round 60 | selected=[51, 27, 15, 76, 94, 43, 29, 49, 61, 65]
Round 60 | train_loss=0.8804 train_acc=0.7224 test_loss=1.0302 test_acc=0.6280
Round 61 | selected=[58, 89, 25, 93, 86, 77, 27, 22, 62, 11]
Round 61 | train_loss=0.8355 train_acc=0.7214 test_loss=1.0545 test_acc=0.6207
Round 62 | selected=[81, 66, 51, 45, 40, 13, 53, 44, 27, 73]
Round 62 | train_loss=0.8718 train_acc=0.7124 test_loss=1.0401 test_acc=0.6324
Round 63 | selected=[8, 31, 92, 57, 35, 66, 58, 14, 48, 55]
Round 63 | train_loss=0.7885 train_acc=0.7482 test_loss=1.0495 test_acc=0.6199
Round 64 | selected=[63, 15, 61, 92, 37, 72, 20, 95, 47, 58]
