========================================
JOB:       12010132
TASK:      58
ALGORITHM: fedavgm
PARTITION: alpha03
SEED:      46
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.1277 test_acc=0.0954
Round 1 | selected=[20, 26, 83, 93, 7, 60, 52, 24, 45, 13]
Round 1 | train_loss=1.6999 train_acc=0.4444 test_loss=2.4063 test_acc=0.1467
Round 2 | selected=[5, 81, 53, 62, 47, 68, 49, 77, 66, 75]
Round 2 | train_loss=1.8942 train_acc=0.4306 test_loss=2.3672 test_acc=0.1398
Round 3 | selected=[30, 93, 0, 98, 81, 24, 18, 94, 80, 23]
Round 3 | train_loss=1.4425 train_acc=0.5470 test_loss=2.8659 test_acc=0.1533
Round 4 | selected=[68, 96, 87, 66, 5, 62, 61, 57, 80, 99]
Round 4 | train_loss=1.7122 train_acc=0.5052 test_loss=2.6516 test_acc=0.1892
Round 5 | selected=[43, 63, 24, 13, 36, 72, 18, 51, 46, 15]
Round 5 | train_loss=1.6452 train_acc=0.4798 test_loss=4.5450 test_acc=0.1673
Round 6 | selected=[93, 15, 46, 55, 45, 4, 23, 83, 27, 40]
Round 6 | train_loss=1.6362 train_acc=0.5852 test_loss=4.3402 test_acc=0.1942
Round 7 | selected=[18, 23, 22, 31, 88, 68, 42, 38, 92, 98]
Round 7 | train_loss=2.1346 train_acc=0.4666 test_loss=4.6271 test_acc=0.1924
Round 8 | selected=[85, 34, 62, 61, 35, 72, 26, 71, 28, 9]
Round 8 | train_loss=1.9395 train_acc=0.4576 test_loss=8.9230 test_acc=0.1253
Round 9 | selected=[59, 12, 51, 64, 11, 73, 8, 38, 31, 63]
Round 9 | train_loss=2.1869 train_acc=0.4546 test_loss=8.6759 test_acc=0.1344
Round 10 | selected=[65, 57, 19, 80, 71, 67, 32, 59, 47, 58]
Round 10 | train_loss=1.6551 train_acc=0.4658 test_loss=10.6906 test_acc=0.1242
Round 11 | selected=[1, 49, 56, 28, 42, 16, 35, 11, 40, 61]
Round 11 | train_loss=2.2160 train_acc=0.3790 test_loss=3.6972 test_acc=0.2301
Round 12 | selected=[71, 22, 31, 34, 4, 78, 38, 11, 55, 82]
Round 12 | train_loss=2.0026 train_acc=0.3808 test_loss=3.3245 test_acc=0.1882
Round 13 | selected=[12, 80, 53, 65, 90, 75, 5, 16, 10, 43]
Round 13 | train_loss=1.8194 train_acc=0.4244 test_loss=3.9155 test_acc=0.2143
Round 14 | selected=[32, 76, 31, 47, 99, 18, 53, 8, 65, 51]
Round 14 | train_loss=1.9659 train_acc=0.3624 test_loss=3.4856 test_acc=0.2186
Round 15 | selected=[71, 40, 96, 38, 82, 7, 28, 24, 55, 13]
Round 15 | train_loss=2.0195 train_acc=0.3742 test_loss=2.4473 test_acc=0.2527
Round 16 | selected=[53, 33, 17, 23, 30, 28, 65, 13, 92, 19]
Round 16 | train_loss=1.6049 train_acc=0.4810 test_loss=2.6969 test_acc=0.1929
