========================================
JOB:       12005208
TASK:      29
ALGORITHM: fedadam
PARTITION: alpha1
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 1 | selected=[38, 24, 76, 63, 8, 52, 11, 60, 94, 16]
Round 1 | train_loss=2.0452 train_acc=0.2866 test_loss=7.1005 test_acc=0.1027
Round 2 | selected=[38, 88, 40, 98, 58, 91, 39, 56, 35, 96]
Round 2 | train_loss=2.1529 train_acc=0.3006 test_loss=2.4120 test_acc=0.1327
Round 3 | selected=[63, 8, 77, 16, 70, 81, 90, 68, 18, 54]
Round 3 | train_loss=1.8634 train_acc=0.3526 test_loss=2.0981 test_acc=0.2642
Round 4 | selected=[62, 58, 33, 61, 76, 14, 29, 71, 39, 27]
Round 4 | train_loss=1.8188 train_acc=0.3514 test_loss=2.0097 test_acc=0.2759
Round 5 | selected=[10, 71, 32, 79, 27, 87, 48, 53, 59, 76]
Round 5 | train_loss=1.7575 train_acc=0.3762 test_loss=1.8878 test_acc=0.3088
Round 6 | selected=[96, 43, 42, 70, 26, 67, 35, 12, 51, 55]
Round 6 | train_loss=1.6182 train_acc=0.4388 test_loss=1.6502 test_acc=0.3942
Round 7 | selected=[41, 62, 97, 46, 72, 24, 32, 30, 19, 21]
Round 7 | train_loss=1.5007 train_acc=0.4888 test_loss=1.8854 test_acc=0.3314
Round 8 | selected=[14, 39, 84, 69, 58, 11, 79, 44, 99, 86]
Round 8 | train_loss=1.5870 train_acc=0.4332 test_loss=1.8833 test_acc=0.3513
Round 9 | selected=[65, 67, 19, 15, 83, 72, 91, 25, 0, 3]
Round 9 | train_loss=1.5224 train_acc=0.4920 test_loss=1.7437 test_acc=0.3819
Round 10 | selected=[41, 79, 99, 18, 46, 7, 20, 74, 73, 33]
Round 10 | train_loss=1.4930 train_acc=0.4750 test_loss=1.5998 test_acc=0.4155
Round 11 | selected=[26, 48, 65, 63, 77, 20, 12, 81, 83, 30]
Round 11 | train_loss=1.4635 train_acc=0.5004 test_loss=1.6015 test_acc=0.4140
Round 12 | selected=[17, 12, 30, 9, 67, 97, 87, 35, 65, 14]
Round 12 | train_loss=1.4526 train_acc=0.5060 test_loss=1.5546 test_acc=0.4320
Round 13 | selected=[38, 49, 87, 82, 5, 97, 31, 93, 80, 58]
Round 13 | train_loss=1.3077 train_acc=0.5456 test_loss=1.5454 test_acc=0.4498
Round 14 | selected=[76, 65, 90, 20, 87, 52, 7, 28, 4, 81]
Round 14 | train_loss=1.3968 train_acc=0.5120 test_loss=1.4646 test_acc=0.4719
Round 15 | selected=[67, 29, 12, 96, 70, 48, 17, 83, 93, 62]
Round 15 | train_loss=1.3462 train_acc=0.5312 test_loss=1.4136 test_acc=0.4849
Round 16 | selected=[31, 16, 28, 87, 57, 21, 71, 24, 37, 83]
Round 16 | train_loss=1.1167 train_acc=0.6310 test_loss=1.4648 test_acc=0.4637
Round 17 | selected=[11, 21, 65, 34, 43, 10, 99, 71, 40, 14]
Round 17 | train_loss=1.3103 train_acc=0.5472 test_loss=1.3432 test_acc=0.5056
Round 18 | selected=[49, 17, 56, 0, 16, 99, 80, 6, 44, 40]
Round 18 | train_loss=1.2408 train_acc=0.5734 test_loss=1.4133 test_acc=0.4914
Round 19 | selected=[70, 38, 57, 98, 74, 14, 71, 81, 28, 97]
Round 19 | train_loss=1.2501 train_acc=0.5644 test_loss=1.4441 test_acc=0.4848
Round 20 | selected=[1, 16, 49, 67, 22, 27, 88, 76, 21, 15]
Round 20 | train_loss=1.2056 train_acc=0.5926 test_loss=1.4368 test_acc=0.4860
Round 21 | selected=[83, 43, 56, 50, 16, 18, 32, 15, 74, 62]
Round 21 | train_loss=1.2484 train_acc=0.5788 test_loss=1.3510 test_acc=0.5129
Round 22 | selected=[24, 34, 96, 18, 44, 92, 8, 32, 95, 90]
Round 22 | train_loss=1.2683 train_acc=0.5636 test_loss=1.3119 test_acc=0.5246
Round 23 | selected=[64, 65, 0, 57, 52, 97, 73, 19, 58, 4]
Round 23 | train_loss=1.2062 train_acc=0.5802 test_loss=1.3460 test_acc=0.5082
Round 24 | selected=[19, 94, 23, 25, 64, 77, 8, 81, 41, 10]
Round 24 | train_loss=1.3315 train_acc=0.5226 test_loss=1.3140 test_acc=0.5236
Round 25 | selected=[70, 34, 47, 84, 12, 40, 32, 64, 18, 83]
Round 25 | train_loss=1.2013 train_acc=0.5794 test_loss=1.3120 test_acc=0.5265
Round 26 | selected=[43, 79, 40, 96, 47, 24, 64, 11, 48, 42]
Round 26 | train_loss=1.1947 train_acc=0.5744 test_loss=1.3121 test_acc=0.5289
Round 27 | selected=[67, 41, 12, 54, 98, 21, 83, 13, 30, 1]
Round 27 | train_loss=1.1750 train_acc=0.5970 test_loss=1.3546 test_acc=0.5211
Round 28 | selected=[92, 72, 96, 76, 33, 15, 30, 46, 74, 23]
Round 28 | train_loss=1.1927 train_acc=0.5932 test_loss=1.2724 test_acc=0.5428
Round 29 | selected=[82, 77, 28, 32, 37, 26, 55, 67, 71, 44]
Round 29 | train_loss=1.0835 train_acc=0.6234 test_loss=1.2798 test_acc=0.5347
Round 30 | selected=[31, 96, 80, 66, 34, 26, 33, 3, 52, 11]
Round 30 | train_loss=1.1172 train_acc=0.6170 test_loss=1.4201 test_acc=0.5077
Round 31 | selected=[58, 10, 95, 55, 69, 25, 1, 13, 77, 65]
Round 31 | train_loss=1.1378 train_acc=0.6010 test_loss=1.2074 test_acc=0.5636
Round 32 | selected=[53, 30, 66, 76, 6, 85, 81, 48, 54, 5]
Round 32 | train_loss=1.1155 train_acc=0.6132 test_loss=1.2649 test_acc=0.5354
Round 33 | selected=[91, 75, 14, 11, 33, 80, 8, 47, 82, 37]
Round 33 | train_loss=1.0939 train_acc=0.6210 test_loss=1.3344 test_acc=0.5286
Round 34 | selected=[54, 94, 5, 99, 64, 91, 80, 62, 36, 52]
Round 34 | train_loss=1.0393 train_acc=0.6422 test_loss=1.2471 test_acc=0.5560
Round 35 | selected=[5, 20, 50, 98, 84, 74, 51, 91, 44, 78]
Round 35 | train_loss=1.0719 train_acc=0.6288 test_loss=1.1528 test_acc=0.5833
Round 36 | selected=[78, 31, 53, 12, 21, 49, 76, 46, 80, 2]
Round 36 | train_loss=1.0050 train_acc=0.6550 test_loss=1.1908 test_acc=0.5790
Round 37 | selected=[61, 19, 23, 45, 12, 65, 27, 39, 85, 24]
Round 37 | train_loss=1.0895 train_acc=0.6222 test_loss=1.2007 test_acc=0.5741
Round 38 | selected=[24, 92, 93, 64, 44, 89, 42, 35, 45, 20]
Round 38 | train_loss=1.0657 train_acc=0.6326 test_loss=1.1029 test_acc=0.6059
Round 39 | selected=[95, 2, 21, 56, 41, 52, 31, 55, 23, 57]
Round 39 | train_loss=0.9830 train_acc=0.6642 test_loss=1.1079 test_acc=0.6010
Round 40 | selected=[80, 69, 90, 46, 78, 67, 38, 55, 10, 49]
Round 40 | train_loss=1.0186 train_acc=0.6502 test_loss=1.1712 test_acc=0.5755
Round 41 | selected=[70, 76, 56, 97, 71, 44, 64, 94, 4, 36]
Round 41 | train_loss=1.0119 train_acc=0.6510 test_loss=1.1534 test_acc=0.5836
Round 42 | selected=[94, 14, 80, 79, 17, 23, 33, 2, 44, 88]
Round 42 | train_loss=1.0079 train_acc=0.6444 test_loss=1.2168 test_acc=0.5716
Round 43 | selected=[66, 91, 58, 96, 1, 49, 38, 16, 89, 39]
Round 43 | train_loss=1.0479 train_acc=0.6380 test_loss=1.1333 test_acc=0.6009
Round 44 | selected=[91, 90, 7, 26, 99, 12, 54, 48, 0, 36]
Round 44 | train_loss=1.0258 train_acc=0.6470 test_loss=1.0572 test_acc=0.6256
Round 45 | selected=[47, 6, 4, 38, 14, 62, 40, 63, 41, 99]
Round 45 | train_loss=1.0005 train_acc=0.6572 test_loss=1.1867 test_acc=0.5882
Round 46 | selected=[2, 52, 60, 29, 57, 71, 33, 39, 75, 95]
Round 46 | train_loss=1.0654 train_acc=0.6324 test_loss=1.1968 test_acc=0.5908
Round 47 | selected=[92, 35, 28, 54, 74, 46, 49, 13, 62, 4]
Round 47 | train_loss=0.9476 train_acc=0.6800 test_loss=1.1271 test_acc=0.6097
