========================================
JOB:       12005371
TASK:      31
ALGORITHM: fedadam
PARTITION: alpha01
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 1 | selected=[38, 24, 76, 63, 8, 52, 11, 60, 94, 16]
Round 1 | train_loss=1.2965 train_acc=0.7034 test_loss=4.3857 test_acc=0.1212
Round 2 | selected=[38, 88, 40, 98, 58, 91, 39, 56, 35, 96]
Round 2 | train_loss=1.4149 train_acc=0.6294 test_loss=2.4792 test_acc=0.1364
Round 3 | selected=[63, 8, 77, 16, 70, 81, 90, 68, 18, 54]
Round 3 | train_loss=1.1380 train_acc=0.6368 test_loss=2.1372 test_acc=0.2052
Round 4 | selected=[62, 58, 33, 61, 76, 14, 29, 71, 39, 27]
Round 4 | train_loss=1.1843 train_acc=0.6664 test_loss=2.2522 test_acc=0.2210
Round 5 | selected=[10, 71, 32, 79, 27, 87, 48, 53, 59, 76]
Round 5 | train_loss=1.1903 train_acc=0.6390 test_loss=2.3965 test_acc=0.1843
Round 6 | selected=[96, 43, 42, 70, 26, 67, 35, 12, 51, 55]
Round 6 | train_loss=1.2429 train_acc=0.6318 test_loss=1.9517 test_acc=0.2756
Round 7 | selected=[41, 62, 97, 46, 72, 24, 32, 30, 19, 21]
Round 7 | train_loss=1.1642 train_acc=0.6736 test_loss=2.0465 test_acc=0.2828
Round 8 | selected=[14, 39, 84, 69, 58, 11, 79, 44, 99, 86]
Round 8 | train_loss=0.9160 train_acc=0.7352 test_loss=2.2889 test_acc=0.1787
Round 9 | selected=[65, 67, 19, 15, 83, 72, 91, 25, 0, 3]
Round 9 | train_loss=1.0546 train_acc=0.6774 test_loss=2.0739 test_acc=0.2190
Round 10 | selected=[41, 79, 99, 18, 46, 7, 20, 74, 73, 33]
Round 10 | train_loss=1.0711 train_acc=0.6736 test_loss=1.8774 test_acc=0.2917
Round 11 | selected=[26, 48, 65, 63, 77, 20, 12, 81, 83, 30]
Round 11 | train_loss=0.8183 train_acc=0.7724 test_loss=1.8628 test_acc=0.2983
Round 12 | selected=[17, 12, 30, 9, 67, 97, 87, 35, 65, 14]
Round 12 | train_loss=0.9187 train_acc=0.6936 test_loss=1.9009 test_acc=0.2898
Round 13 | selected=[38, 49, 87, 82, 5, 97, 31, 93, 80, 58]
Round 13 | train_loss=1.0610 train_acc=0.6760 test_loss=1.8521 test_acc=0.3187
Round 14 | selected=[76, 65, 90, 20, 87, 52, 7, 28, 4, 81]
Round 14 | train_loss=0.8985 train_acc=0.7426 test_loss=1.8945 test_acc=0.3187
Round 15 | selected=[67, 29, 12, 96, 70, 48, 17, 83, 93, 62]
Round 15 | train_loss=1.0113 train_acc=0.6778 test_loss=1.9058 test_acc=0.2807
Round 16 | selected=[31, 16, 28, 87, 57, 21, 71, 24, 37, 83]
Round 16 | train_loss=0.9095 train_acc=0.7622 test_loss=1.9357 test_acc=0.2804
Round 17 | selected=[11, 21, 65, 34, 43, 10, 99, 71, 40, 14]
Round 17 | train_loss=0.8777 train_acc=0.7404 test_loss=1.8066 test_acc=0.3264
Round 18 | selected=[49, 17, 56, 0, 16, 99, 80, 6, 44, 40]
Round 18 | train_loss=0.9756 train_acc=0.7074 test_loss=1.6921 test_acc=0.3770
Round 19 | selected=[70, 38, 57, 98, 74, 14, 71, 81, 28, 97]
Round 19 | train_loss=0.9876 train_acc=0.7058 test_loss=1.6927 test_acc=0.3771
Round 20 | selected=[1, 16, 49, 67, 22, 27, 88, 76, 21, 15]
Round 20 | train_loss=1.0360 train_acc=0.6850 test_loss=1.6665 test_acc=0.3881
Round 21 | selected=[83, 43, 56, 50, 16, 18, 32, 15, 74, 62]
Round 21 | train_loss=1.0032 train_acc=0.6956 test_loss=1.6342 test_acc=0.4205
Round 22 | selected=[24, 34, 96, 18, 44, 92, 8, 32, 95, 90]
Round 22 | train_loss=1.0612 train_acc=0.6762 test_loss=1.6495 test_acc=0.4171
Round 23 | selected=[64, 65, 0, 57, 52, 97, 73, 19, 58, 4]
Round 23 | train_loss=0.8811 train_acc=0.7318 test_loss=1.6476 test_acc=0.3911
Round 24 | selected=[19, 94, 23, 25, 64, 77, 8, 81, 41, 10]
Round 24 | train_loss=0.9018 train_acc=0.7164 test_loss=1.7098 test_acc=0.3444
Round 25 | selected=[70, 34, 47, 84, 12, 40, 32, 64, 18, 83]
Round 25 | train_loss=0.9308 train_acc=0.7148 test_loss=1.6409 test_acc=0.3615
Round 26 | selected=[43, 79, 40, 96, 47, 24, 64, 11, 48, 42]
Round 26 | train_loss=0.9511 train_acc=0.7152 test_loss=1.6284 test_acc=0.3670
Round 27 | selected=[67, 41, 12, 54, 98, 21, 83, 13, 30, 1]
Round 27 | train_loss=0.8205 train_acc=0.7502 test_loss=1.6110 test_acc=0.3953
Round 28 | selected=[92, 72, 96, 76, 33, 15, 30, 46, 74, 23]
Round 28 | train_loss=0.9870 train_acc=0.7210 test_loss=1.6256 test_acc=0.4071
Round 29 | selected=[82, 77, 28, 32, 37, 26, 55, 67, 71, 44]
Round 29 | train_loss=0.8871 train_acc=0.7222 test_loss=1.5801 test_acc=0.4326
Round 30 | selected=[31, 96, 80, 66, 34, 26, 33, 3, 52, 11]
Round 30 | train_loss=0.8554 train_acc=0.7616 test_loss=1.5971 test_acc=0.4279
Round 31 | selected=[58, 10, 95, 55, 69, 25, 1, 13, 77, 65]
