========================================
JOB:       12004009
TASK:      9
ALGORITHM: fedavgm
PARTITION: alpha1
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 1 | selected=[45, 82, 4, 54, 60, 98, 1, 26, 37, 58]
Round 1 | train_loss=2.0636 train_acc=0.2750 test_loss=2.3126 test_acc=0.1463
Round 2 | selected=[98, 18, 76, 36, 27, 13, 88, 41, 89, 84]
Round 2 | train_loss=1.9672 train_acc=0.3114 test_loss=2.6214 test_acc=0.1586
Round 3 | selected=[49, 78, 43, 90, 96, 45, 58, 36, 69, 94]
Round 3 | train_loss=2.1456 train_acc=0.3240 test_loss=2.2279 test_acc=0.1887
Round 4 | selected=[67, 79, 53, 5, 31, 11, 59, 99, 9, 28]
Round 4 | train_loss=1.9755 train_acc=0.3274 test_loss=2.5954 test_acc=0.2126
Round 5 | selected=[52, 9, 39, 27, 68, 31, 25, 58, 3, 95]
Round 5 | train_loss=2.0668 train_acc=0.3460 test_loss=2.1176 test_acc=0.2458
Round 6 | selected=[26, 64, 42, 36, 16, 77, 7, 22, 20, 31]
Round 6 | train_loss=1.9062 train_acc=0.3582 test_loss=2.4428 test_acc=0.2200
Round 7 | selected=[12, 64, 62, 75, 73, 84, 79, 40, 32, 52]
Round 7 | train_loss=1.9688 train_acc=0.3720 test_loss=2.3704 test_acc=0.2138
Round 8 | selected=[48, 84, 78, 81, 73, 93, 51, 12, 16, 66]
Round 8 | train_loss=1.7141 train_acc=0.4110 test_loss=2.2818 test_acc=0.2702
Round 9 | selected=[59, 44, 87, 73, 64, 76, 16, 97, 39, 99]
Round 9 | train_loss=1.8141 train_acc=0.3862 test_loss=1.9684 test_acc=0.3344
Round 10 | selected=[66, 45, 67, 21, 94, 50, 49, 73, 97, 28]
Round 10 | train_loss=1.7041 train_acc=0.4166 test_loss=2.3517 test_acc=0.2933
Round 11 | selected=[71, 91, 81, 50, 27, 52, 61, 25, 63, 75]
Round 11 | train_loss=1.6960 train_acc=0.4472 test_loss=1.8416 test_acc=0.3442
Round 12 | selected=[78, 91, 66, 74, 93, 33, 92, 18, 68, 20]
Round 12 | train_loss=1.5659 train_acc=0.4676 test_loss=1.9811 test_acc=0.3307
Round 13 | selected=[84, 70, 72, 43, 26, 95, 74, 53, 98, 13]
Round 13 | train_loss=1.5681 train_acc=0.4824 test_loss=1.7573 test_acc=0.3675
Round 14 | selected=[62, 88, 39, 53, 68, 8, 45, 26, 50, 17]
Round 14 | train_loss=1.4892 train_acc=0.4870 test_loss=2.1282 test_acc=0.3301
Round 15 | selected=[81, 84, 25, 29, 3, 45, 13, 0, 44, 9]
Round 15 | train_loss=1.6142 train_acc=0.4538 test_loss=1.9160 test_acc=0.3745
Round 16 | selected=[45, 82, 93, 92, 91, 3, 83, 59, 66, 11]
Round 16 | train_loss=1.5909 train_acc=0.4420 test_loss=1.8423 test_acc=0.3687
Round 17 | selected=[15, 4, 66, 46, 8, 75, 62, 35, 57, 53]
Round 17 | train_loss=1.4817 train_acc=0.4954 test_loss=2.3372 test_acc=0.3109
Round 18 | selected=[70, 85, 99, 21, 88, 16, 37, 23, 91, 0]
Round 18 | train_loss=1.6897 train_acc=0.4412 test_loss=1.5787 test_acc=0.4156
Round 19 | selected=[36, 15, 31, 92, 98, 73, 83, 7, 11, 20]
Round 19 | train_loss=1.4356 train_acc=0.5122 test_loss=2.1659 test_acc=0.3039
Round 20 | selected=[39, 89, 40, 95, 37, 0, 15, 60, 59, 74]
Round 20 | train_loss=1.5838 train_acc=0.4656 test_loss=1.7584 test_acc=0.3623
Round 21 | selected=[35, 57, 89, 86, 46, 36, 54, 30, 84, 77]
Round 21 | train_loss=1.4630 train_acc=0.4874 test_loss=2.0463 test_acc=0.3668
Round 22 | selected=[76, 10, 70, 46, 58, 89, 67, 66, 32, 0]
Round 22 | train_loss=1.6041 train_acc=0.4528 test_loss=1.8796 test_acc=0.3951
Round 23 | selected=[14, 0, 41, 64, 71, 15, 68, 98, 46, 6]
Round 23 | train_loss=1.5659 train_acc=0.4714 test_loss=1.8977 test_acc=0.3795
Round 24 | selected=[43, 83, 13, 65, 78, 79, 35, 15, 47, 3]
Round 24 | train_loss=1.4505 train_acc=0.5044 test_loss=1.9339 test_acc=0.3430
Round 25 | selected=[22, 9, 27, 36, 31, 89, 71, 86, 11, 29]
Round 25 | train_loss=1.5298 train_acc=0.4666 test_loss=1.8306 test_acc=0.3924
