========================================
JOB:       12003970
TASK:      5
ALGORITHM: fedprox
PARTITION: alpha1
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 1 | selected=[45, 82, 4, 54, 60, 98, 1, 26, 37, 58]
Round 1 | train_loss=2.0642 train_acc=0.2764 test_loss=2.3123 test_acc=0.1471
Round 2 | selected=[98, 18, 76, 36, 27, 13, 88, 41, 89, 84]
Round 2 | train_loss=1.9678 train_acc=0.3080 test_loss=2.4117 test_acc=0.1322
Round 3 | selected=[49, 78, 43, 90, 96, 45, 58, 36, 69, 94]
Round 3 | train_loss=2.0869 train_acc=0.3086 test_loss=2.6923 test_acc=0.1431
Round 4 | selected=[67, 79, 53, 5, 31, 11, 59, 99, 9, 28]
Round 4 | train_loss=2.2339 train_acc=0.3000 test_loss=2.1734 test_acc=0.2257
Round 5 | selected=[52, 9, 39, 27, 68, 31, 25, 58, 3, 95]
Round 5 | train_loss=1.9545 train_acc=0.3340 test_loss=2.1099 test_acc=0.2204
Round 6 | selected=[26, 64, 42, 36, 16, 77, 7, 22, 20, 31]
Round 6 | train_loss=1.8618 train_acc=0.3540 test_loss=2.0283 test_acc=0.2475
Round 7 | selected=[12, 64, 62, 75, 73, 84, 79, 40, 32, 52]
Round 7 | train_loss=1.7768 train_acc=0.3726 test_loss=1.9294 test_acc=0.2806
Round 8 | selected=[48, 84, 78, 81, 73, 93, 51, 12, 16, 66]
Round 8 | train_loss=1.7586 train_acc=0.3774 test_loss=2.0179 test_acc=0.2541
Round 9 | selected=[59, 44, 87, 73, 64, 76, 16, 97, 39, 99]
Round 9 | train_loss=1.7959 train_acc=0.3696 test_loss=1.8588 test_acc=0.2945
Round 10 | selected=[66, 45, 67, 21, 94, 50, 49, 73, 97, 28]
Round 10 | train_loss=1.7666 train_acc=0.3736 test_loss=2.0118 test_acc=0.2984
Round 11 | selected=[71, 91, 81, 50, 27, 52, 61, 25, 63, 75]
Round 11 | train_loss=1.8445 train_acc=0.3842 test_loss=2.1423 test_acc=0.2596
Round 12 | selected=[78, 91, 66, 74, 93, 33, 92, 18, 68, 20]
Round 12 | train_loss=1.7696 train_acc=0.4078 test_loss=1.8038 test_acc=0.3257
Round 13 | selected=[84, 70, 72, 43, 26, 95, 74, 53, 98, 13]
Round 13 | train_loss=1.6333 train_acc=0.4482 test_loss=2.0010 test_acc=0.2679
Round 14 | selected=[62, 88, 39, 53, 68, 8, 45, 26, 50, 17]
Round 14 | train_loss=1.6906 train_acc=0.4320 test_loss=2.0500 test_acc=0.2584
Round 15 | selected=[81, 84, 25, 29, 3, 45, 13, 0, 44, 9]
Round 15 | train_loss=1.8054 train_acc=0.3924 test_loss=2.0637 test_acc=0.2971
Round 16 | selected=[45, 82, 93, 92, 91, 3, 83, 59, 66, 11]
Round 16 | train_loss=1.7446 train_acc=0.4018 test_loss=2.1397 test_acc=0.2376
Round 17 | selected=[15, 4, 66, 46, 8, 75, 62, 35, 57, 53]
Round 17 | train_loss=1.7140 train_acc=0.4288 test_loss=2.2670 test_acc=0.2796
Round 18 | selected=[70, 85, 99, 21, 88, 16, 37, 23, 91, 0]
Round 18 | train_loss=1.7661 train_acc=0.4016 test_loss=2.0295 test_acc=0.2566
Round 19 | selected=[36, 15, 31, 92, 98, 73, 83, 7, 11, 20]
Round 19 | train_loss=1.5478 train_acc=0.4718 test_loss=1.8328 test_acc=0.3289
Round 20 | selected=[39, 89, 40, 95, 37, 0, 15, 60, 59, 74]
Round 20 | train_loss=1.5418 train_acc=0.4530 test_loss=1.9206 test_acc=0.3351
Round 21 | selected=[35, 57, 89, 86, 46, 36, 54, 30, 84, 77]
Round 21 | train_loss=1.6094 train_acc=0.4546 test_loss=1.8287 test_acc=0.3479
Round 22 | selected=[76, 10, 70, 46, 58, 89, 67, 66, 32, 0]
Round 22 | train_loss=1.6591 train_acc=0.4256 test_loss=1.8146 test_acc=0.3430
Round 23 | selected=[14, 0, 41, 64, 71, 15, 68, 98, 46, 6]
Round 23 | train_loss=1.5326 train_acc=0.4628 test_loss=1.6412 test_acc=0.3698
Round 24 | selected=[43, 83, 13, 65, 78, 79, 35, 15, 47, 3]
Round 24 | train_loss=1.4073 train_acc=0.5196 test_loss=1.8330 test_acc=0.3228
Round 25 | selected=[22, 9, 27, 36, 31, 89, 71, 86, 11, 29]
Round 25 | train_loss=1.5745 train_acc=0.4704 test_loss=1.8712 test_acc=0.3564
Round 26 | selected=[55, 61, 4, 90, 51, 94, 45, 0, 31, 96]
Round 26 | train_loss=1.5084 train_acc=0.4698 test_loss=1.8619 test_acc=0.3270
Round 27 | selected=[60, 6, 30, 69, 19, 1, 52, 34, 7, 5]
Round 27 | train_loss=1.5967 train_acc=0.4650 test_loss=1.7299 test_acc=0.3567
Round 28 | selected=[37, 27, 52, 59, 18, 21, 57, 61, 99, 41]
Round 28 | train_loss=1.6152 train_acc=0.4446 test_loss=1.8165 test_acc=0.3472
Round 29 | selected=[29, 67, 19, 12, 59, 89, 94, 39, 76, 98]
Round 29 | train_loss=1.5295 train_acc=0.4650 test_loss=1.6908 test_acc=0.3835
Round 30 | selected=[61, 99, 64, 39, 12, 29, 85, 37, 28, 14]
Round 30 | train_loss=1.4984 train_acc=0.4586 test_loss=1.6855 test_acc=0.3637
Round 31 | selected=[59, 92, 69, 23, 11, 93, 88, 57, 30, 8]
Round 31 | train_loss=1.4823 train_acc=0.4850 test_loss=1.8753 test_acc=0.3425
Round 32 | selected=[27, 33, 32, 41, 88, 49, 39, 44, 71, 67]
Round 32 | train_loss=1.5380 train_acc=0.4802 test_loss=1.8595 test_acc=0.3442
Round 33 | selected=[83, 58, 19, 10, 51, 40, 75, 59, 70, 17]
Round 33 | train_loss=1.5323 train_acc=0.4714 test_loss=1.7603 test_acc=0.3406
Round 34 | selected=[53, 62, 57, 4, 60, 76, 98, 31, 90, 23]
Round 34 | train_loss=1.4379 train_acc=0.4980 test_loss=1.6628 test_acc=0.3992
Round 35 | selected=[40, 41, 53, 13, 35, 90, 85, 73, 68, 15]
Round 35 | train_loss=1.3895 train_acc=0.5308 test_loss=1.6293 test_acc=0.3920
Round 36 | selected=[18, 9, 0, 24, 23, 20, 39, 94, 29, 41]
Round 36 | train_loss=1.4174 train_acc=0.5076 test_loss=1.6158 test_acc=0.4224
Round 37 | selected=[0, 56, 76, 25, 77, 24, 43, 8, 35, 78]
Round 37 | train_loss=1.5609 train_acc=0.4770 test_loss=1.6618 test_acc=0.4014
Round 38 | selected=[53, 77, 74, 63, 22, 80, 28, 67, 24, 41]
Round 38 | train_loss=1.4154 train_acc=0.4998 test_loss=1.7188 test_acc=0.3885
Round 39 | selected=[18, 83, 80, 4, 69, 89, 92, 61, 21, 73]
Round 39 | train_loss=1.5272 train_acc=0.4888 test_loss=1.7785 test_acc=0.3373
