========================================
JOB:       12008490
TASK:      47
ALGORITHM: fedadam
PARTITION: alpha01
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=1.3808 train_acc=0.5402 test_loss=4.7289 test_acc=0.1000
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=1.2770 train_acc=0.6026 test_loss=2.5190 test_acc=0.1539
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=1.2077 train_acc=0.6242 test_loss=2.5438 test_acc=0.1258
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=1.2928 train_acc=0.5868 test_loss=2.2769 test_acc=0.2139
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=1.1090 train_acc=0.6632 test_loss=2.0891 test_acc=0.2639
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=0.9098 train_acc=0.6900 test_loss=2.5472 test_acc=0.1968
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.1264 train_acc=0.6390 test_loss=2.3137 test_acc=0.2110
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=0.9702 train_acc=0.6782 test_loss=2.1878 test_acc=0.2206
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.0718 train_acc=0.7076 test_loss=1.9253 test_acc=0.3083
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=0.9224 train_acc=0.7132 test_loss=2.0590 test_acc=0.2953
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.1352 train_acc=0.6240 test_loss=2.0227 test_acc=0.2818
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=0.9954 train_acc=0.7134 test_loss=1.9580 test_acc=0.2945
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=0.8918 train_acc=0.7208 test_loss=1.9789 test_acc=0.2658
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
Round 14 | train_loss=1.0641 train_acc=0.6560 test_loss=1.8843 test_acc=0.3129
Round 15 | selected=[94, 59, 89, 13, 76, 48, 39, 55, 44, 60]
Round 15 | train_loss=1.0295 train_acc=0.6450 test_loss=1.8138 test_acc=0.3190
Round 16 | selected=[44, 33, 28, 69, 36, 32, 46, 3, 35, 5]
Round 16 | train_loss=0.9812 train_acc=0.6854 test_loss=1.8290 test_acc=0.3082
Round 17 | selected=[56, 86, 33, 90, 8, 44, 94, 74, 83, 93]
Round 17 | train_loss=0.9030 train_acc=0.7034 test_loss=1.8754 test_acc=0.2949
Round 18 | selected=[37, 96, 61, 80, 73, 86, 52, 2, 81, 38]
Round 18 | train_loss=1.0333 train_acc=0.6804 test_loss=1.9480 test_acc=0.2883
Round 19 | selected=[66, 82, 91, 49, 25, 42, 15, 74, 75, 13]
Round 19 | train_loss=1.0268 train_acc=0.7118 test_loss=1.8761 test_acc=0.2993
Round 20 | selected=[99, 42, 96, 30, 8, 88, 93, 46, 90, 82]
Round 20 | train_loss=0.9938 train_acc=0.7152 test_loss=1.7329 test_acc=0.3284
Round 21 | selected=[91, 8, 48, 72, 47, 73, 24, 60, 98, 50]
Round 21 | train_loss=1.0292 train_acc=0.6856 test_loss=1.6673 test_acc=0.3537
Round 22 | selected=[77, 27, 23, 18, 4, 45, 66, 71, 72, 51]
Round 22 | train_loss=1.0165 train_acc=0.6452 test_loss=1.6398 test_acc=0.3751
Round 23 | selected=[5, 69, 78, 15, 35, 44, 28, 19, 61, 59]
Round 23 | train_loss=0.9028 train_acc=0.7360 test_loss=1.6604 test_acc=0.3603
Round 24 | selected=[85, 67, 48, 41, 94, 11, 53, 22, 20, 52]
Round 24 | train_loss=0.9209 train_acc=0.7126 test_loss=1.6781 test_acc=0.3578
Round 25 | selected=[46, 96, 40, 57, 45, 30, 99, 94, 9, 5]
Round 25 | train_loss=0.9186 train_acc=0.7084 test_loss=1.7123 test_acc=0.3662
Round 26 | selected=[60, 99, 84, 0, 28, 13, 19, 55, 9, 96]
Round 26 | train_loss=0.8800 train_acc=0.7272 test_loss=1.6698 test_acc=0.3933
Round 27 | selected=[85, 18, 27, 88, 21, 73, 6, 62, 2, 82]
Round 27 | train_loss=1.1181 train_acc=0.6440 test_loss=1.5436 test_acc=0.4340
Round 28 | selected=[59, 40, 9, 65, 22, 53, 44, 72, 79, 45]
Round 28 | train_loss=0.8942 train_acc=0.7284 test_loss=1.5345 test_acc=0.4253
Round 29 | selected=[15, 11, 81, 91, 12, 35, 43, 26, 44, 94]
Round 29 | train_loss=0.9568 train_acc=0.7054 test_loss=1.5184 test_acc=0.4230
Round 30 | selected=[61, 1, 5, 70, 21, 6, 92, 75, 45, 40]
Round 30 | train_loss=1.0040 train_acc=0.6750 test_loss=1.5093 test_acc=0.4333
Round 31 | selected=[3, 14, 15, 90, 86, 96, 47, 45, 63, 10]
Round 31 | train_loss=0.8476 train_acc=0.7424 test_loss=1.5193 test_acc=0.4329
Round 32 | selected=[33, 35, 79, 59, 54, 96, 60, 67, 61, 39]
Round 32 | train_loss=0.9526 train_acc=0.7104 test_loss=1.5424 test_acc=0.4286
Round 33 | selected=[72, 49, 39, 77, 98, 10, 59, 17, 29, 9]
Round 33 | train_loss=0.9438 train_acc=0.6792 test_loss=1.5527 test_acc=0.4217
Round 34 | selected=[15, 59, 57, 88, 60, 13, 70, 47, 76, 26]
Round 34 | train_loss=0.8095 train_acc=0.7680 test_loss=1.5767 test_acc=0.4109
Round 35 | selected=[76, 4, 23, 69, 56, 13, 43, 54, 99, 88]
Round 35 | train_loss=0.7513 train_acc=0.7774 test_loss=1.6024 test_acc=0.4067
Round 36 | selected=[3, 50, 71, 29, 88, 11, 13, 2, 7, 47]
Round 36 | train_loss=0.9552 train_acc=0.6926 test_loss=1.5657 test_acc=0.4123
Round 37 | selected=[47, 27, 28, 8, 2, 88, 30, 16, 45, 60]
Round 37 | train_loss=0.9585 train_acc=0.6826 test_loss=1.5239 test_acc=0.4350
Round 38 | selected=[50, 29, 85, 86, 64, 10, 7, 16, 49, 48]
Round 38 | train_loss=0.9313 train_acc=0.6908 test_loss=1.5380 test_acc=0.4256
Round 39 | selected=[3, 88, 98, 97, 23, 40, 74, 61, 79, 59]
Round 39 | train_loss=0.8586 train_acc=0.7170 test_loss=1.5268 test_acc=0.4217
Round 40 | selected=[29, 47, 55, 25, 13, 65, 91, 10, 8, 89]
Round 40 | train_loss=0.9148 train_acc=0.7078 test_loss=1.5239 test_acc=0.4153
Round 41 | selected=[51, 18, 44, 36, 79, 62, 64, 43, 11, 96]
Round 41 | train_loss=0.9927 train_acc=0.6664 test_loss=1.4762 test_acc=0.4358
Round 42 | selected=[41, 24, 80, 14, 5, 27, 42, 90, 73, 47]
Round 42 | train_loss=1.0071 train_acc=0.6892 test_loss=1.5012 test_acc=0.4401
Round 43 | selected=[23, 81, 54, 52, 62, 9, 6, 38, 79, 2]
Round 43 | train_loss=0.8425 train_acc=0.7520 test_loss=1.5727 test_acc=0.4018
Round 44 | selected=[47, 85, 84, 78, 86, 3, 36, 7, 5, 81]
Round 44 | train_loss=0.7677 train_acc=0.7638 test_loss=1.5577 test_acc=0.4034
Round 45 | selected=[11, 75, 46, 15, 87, 21, 51, 99, 61, 90]
Round 45 | train_loss=0.8885 train_acc=0.7260 test_loss=1.5220 test_acc=0.4305
Round 46 | selected=[69, 76, 10, 45, 22, 62, 23, 65, 12, 3]
Round 46 | train_loss=0.8073 train_acc=0.7454 test_loss=1.5261 test_acc=0.4256
