========================================
JOB:       12005993
TASK:      34
ALGORITHM: fedavg
PARTITION: alpha03
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=1.5927 train_acc=0.4788 test_loss=2.6624 test_acc=0.1000
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=2.0290 train_acc=0.4058 test_loss=2.6160 test_acc=0.1638
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=2.1075 train_acc=0.4224 test_loss=3.5989 test_acc=0.1000
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=2.2290 train_acc=0.4126 test_loss=3.0644 test_acc=0.1484
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=1.8075 train_acc=0.4712 test_loss=3.0073 test_acc=0.1728
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=2.0120 train_acc=0.3778 test_loss=3.1700 test_acc=0.1545
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.7396 train_acc=0.4802 test_loss=3.4285 test_acc=0.1832
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=1.7208 train_acc=0.4826 test_loss=2.3783 test_acc=0.1998
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.4647 train_acc=0.5448 test_loss=2.1672 test_acc=0.1865
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=1.6390 train_acc=0.4632 test_loss=2.3136 test_acc=0.1682
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.5630 train_acc=0.4424 test_loss=2.4378 test_acc=0.1680
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=1.6738 train_acc=0.4770 test_loss=2.8431 test_acc=0.2032
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=1.6870 train_acc=0.4766 test_loss=2.4896 test_acc=0.2237
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
Round 14 | train_loss=1.5296 train_acc=0.5202 test_loss=2.1454 test_acc=0.1920
Round 15 | selected=[94, 59, 89, 13, 76, 48, 39, 55, 44, 60]
Round 15 | train_loss=1.4778 train_acc=0.5312 test_loss=2.0978 test_acc=0.2435
Round 16 | selected=[44, 33, 28, 69, 36, 32, 46, 3, 35, 5]
Round 16 | train_loss=1.4464 train_acc=0.5330 test_loss=2.3204 test_acc=0.1779
Round 17 | selected=[56, 86, 33, 90, 8, 44, 94, 74, 83, 93]
Round 17 | train_loss=1.5780 train_acc=0.4688 test_loss=2.5865 test_acc=0.1725
Round 18 | selected=[37, 96, 61, 80, 73, 86, 52, 2, 81, 38]
Round 18 | train_loss=1.7428 train_acc=0.4022 test_loss=2.2566 test_acc=0.2397
Round 19 | selected=[66, 82, 91, 49, 25, 42, 15, 74, 75, 13]
Round 19 | train_loss=1.5775 train_acc=0.5202 test_loss=2.1366 test_acc=0.2072
Round 20 | selected=[99, 42, 96, 30, 8, 88, 93, 46, 90, 82]
Round 20 | train_loss=1.5933 train_acc=0.4942 test_loss=2.1430 test_acc=0.1972
Round 21 | selected=[91, 8, 48, 72, 47, 73, 24, 60, 98, 50]
Round 21 | train_loss=1.6109 train_acc=0.4726 test_loss=2.1464 test_acc=0.1909
Round 22 | selected=[77, 27, 23, 18, 4, 45, 66, 71, 72, 51]
Round 22 | train_loss=1.5103 train_acc=0.5138 test_loss=2.0601 test_acc=0.1962
Round 23 | selected=[5, 69, 78, 15, 35, 44, 28, 19, 61, 59]
Round 23 | train_loss=1.5647 train_acc=0.4682 test_loss=2.1249 test_acc=0.2334
Round 24 | selected=[85, 67, 48, 41, 94, 11, 53, 22, 20, 52]
Round 24 | train_loss=1.4396 train_acc=0.5342 test_loss=2.2093 test_acc=0.2242
Round 25 | selected=[46, 96, 40, 57, 45, 30, 99, 94, 9, 5]
Round 25 | train_loss=1.6720 train_acc=0.4518 test_loss=2.1593 test_acc=0.2126
Round 26 | selected=[60, 99, 84, 0, 28, 13, 19, 55, 9, 96]
