========================================
JOB:       12008438
TASK:      45
ALGORITHM: fedadam
PARTITION: alpha1
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=2.0201 train_acc=0.2824 test_loss=5.0989 test_acc=0.1000
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=2.0585 train_acc=0.2942 test_loss=2.4087 test_acc=0.1872
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=1.9237 train_acc=0.3518 test_loss=2.9970 test_acc=0.1774
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=1.7740 train_acc=0.3814 test_loss=2.1500 test_acc=0.2334
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=1.7209 train_acc=0.3730 test_loss=2.0527 test_acc=0.3027
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=1.5734 train_acc=0.4584 test_loss=1.9231 test_acc=0.3218
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.6100 train_acc=0.4438 test_loss=2.1177 test_acc=0.3182
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=1.5408 train_acc=0.4568 test_loss=2.3259 test_acc=0.3392
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.4884 train_acc=0.4856 test_loss=2.0552 test_acc=0.3671
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=1.3866 train_acc=0.5302 test_loss=1.6259 test_acc=0.4017
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.4277 train_acc=0.5090 test_loss=1.7398 test_acc=0.3759
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=1.4964 train_acc=0.4800 test_loss=1.7586 test_acc=0.3762
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=1.4989 train_acc=0.4748 test_loss=1.6326 test_acc=0.4189
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
Round 14 | train_loss=1.3545 train_acc=0.5336 test_loss=1.7131 test_acc=0.4176
Round 15 | selected=[94, 59, 89, 13, 76, 48, 39, 55, 44, 60]
Round 15 | train_loss=1.4332 train_acc=0.5072 test_loss=1.8624 test_acc=0.3994
Round 16 | selected=[44, 33, 28, 69, 36, 32, 46, 3, 35, 5]
Round 16 | train_loss=1.3322 train_acc=0.5404 test_loss=1.6938 test_acc=0.4177
Round 17 | selected=[56, 86, 33, 90, 8, 44, 94, 74, 83, 93]
Round 17 | train_loss=1.3148 train_acc=0.5472 test_loss=1.5943 test_acc=0.4344
Round 18 | selected=[37, 96, 61, 80, 73, 86, 52, 2, 81, 38]
Round 18 | train_loss=1.2918 train_acc=0.5474 test_loss=1.5138 test_acc=0.4590
Round 19 | selected=[66, 82, 91, 49, 25, 42, 15, 74, 75, 13]
Round 19 | train_loss=1.2333 train_acc=0.5824 test_loss=1.4724 test_acc=0.4749
Round 20 | selected=[99, 42, 96, 30, 8, 88, 93, 46, 90, 82]
Round 20 | train_loss=1.2459 train_acc=0.5564 test_loss=1.4065 test_acc=0.4907
Round 21 | selected=[91, 8, 48, 72, 47, 73, 24, 60, 98, 50]
Round 21 | train_loss=1.2099 train_acc=0.5844 test_loss=1.3306 test_acc=0.5136
Round 22 | selected=[77, 27, 23, 18, 4, 45, 66, 71, 72, 51]
Round 22 | train_loss=1.3006 train_acc=0.5506 test_loss=1.3037 test_acc=0.5250
Round 23 | selected=[5, 69, 78, 15, 35, 44, 28, 19, 61, 59]
Round 23 | train_loss=1.2796 train_acc=0.5526 test_loss=1.3784 test_acc=0.5034
Round 24 | selected=[85, 67, 48, 41, 94, 11, 53, 22, 20, 52]
Round 24 | train_loss=1.2169 train_acc=0.5768 test_loss=1.3645 test_acc=0.5107
Round 25 | selected=[46, 96, 40, 57, 45, 30, 99, 94, 9, 5]
Round 25 | train_loss=1.2378 train_acc=0.5630 test_loss=1.3585 test_acc=0.5100
Round 26 | selected=[60, 99, 84, 0, 28, 13, 19, 55, 9, 96]
Round 26 | train_loss=1.1842 train_acc=0.5958 test_loss=1.3221 test_acc=0.5228
Round 27 | selected=[85, 18, 27, 88, 21, 73, 6, 62, 2, 82]
Round 27 | train_loss=1.1844 train_acc=0.5932 test_loss=1.3685 test_acc=0.5132
Round 28 | selected=[59, 40, 9, 65, 22, 53, 44, 72, 79, 45]
Round 28 | train_loss=1.0843 train_acc=0.6360 test_loss=1.3225 test_acc=0.5330
Round 29 | selected=[15, 11, 81, 91, 12, 35, 43, 26, 44, 94]
Round 29 | train_loss=1.2140 train_acc=0.5730 test_loss=1.3591 test_acc=0.5265
Round 30 | selected=[61, 1, 5, 70, 21, 6, 92, 75, 45, 40]
Round 30 | train_loss=1.1831 train_acc=0.5828 test_loss=1.3201 test_acc=0.5367
Round 31 | selected=[3, 14, 15, 90, 86, 96, 47, 45, 63, 10]
Round 31 | train_loss=1.1920 train_acc=0.5996 test_loss=1.2449 test_acc=0.5590
Round 32 | selected=[33, 35, 79, 59, 54, 96, 60, 67, 61, 39]
Round 32 | train_loss=1.0914 train_acc=0.6212 test_loss=1.3054 test_acc=0.5398
Round 33 | selected=[72, 49, 39, 77, 98, 10, 59, 17, 29, 9]
Round 33 | train_loss=1.1127 train_acc=0.6282 test_loss=1.2541 test_acc=0.5504
Round 34 | selected=[15, 59, 57, 88, 60, 13, 70, 47, 76, 26]
Round 34 | train_loss=1.1743 train_acc=0.5888 test_loss=1.2254 test_acc=0.5577
Round 35 | selected=[76, 4, 23, 69, 56, 13, 43, 54, 99, 88]
Round 35 | train_loss=1.1449 train_acc=0.6024 test_loss=1.2233 test_acc=0.5554
Round 36 | selected=[3, 50, 71, 29, 88, 11, 13, 2, 7, 47]
Round 36 | train_loss=1.1414 train_acc=0.6124 test_loss=1.1524 test_acc=0.5827
Round 37 | selected=[47, 27, 28, 8, 2, 88, 30, 16, 45, 60]
Round 37 | train_loss=1.0773 train_acc=0.6220 test_loss=1.1270 test_acc=0.5937
Round 38 | selected=[50, 29, 85, 86, 64, 10, 7, 16, 49, 48]
Round 38 | train_loss=0.9774 train_acc=0.6612 test_loss=1.1025 test_acc=0.6002
Round 39 | selected=[3, 88, 98, 97, 23, 40, 74, 61, 79, 59]
Round 39 | train_loss=1.0520 train_acc=0.6366 test_loss=1.1158 test_acc=0.5932
Round 40 | selected=[29, 47, 55, 25, 13, 65, 91, 10, 8, 89]
Round 40 | train_loss=0.9852 train_acc=0.6700 test_loss=1.0574 test_acc=0.6233
Round 41 | selected=[51, 18, 44, 36, 79, 62, 64, 43, 11, 96]
Round 41 | train_loss=1.0518 train_acc=0.6378 test_loss=1.0812 test_acc=0.6083
Round 42 | selected=[41, 24, 80, 14, 5, 27, 42, 90, 73, 47]
Round 42 | train_loss=1.0298 train_acc=0.6356 test_loss=1.1333 test_acc=0.5876
Round 43 | selected=[23, 81, 54, 52, 62, 9, 6, 38, 79, 2]
Round 43 | train_loss=1.0123 train_acc=0.6490 test_loss=1.1859 test_acc=0.5730
Round 44 | selected=[47, 85, 84, 78, 86, 3, 36, 7, 5, 81]
Round 44 | train_loss=1.0710 train_acc=0.6370 test_loss=1.1903 test_acc=0.5777
Round 45 | selected=[11, 75, 46, 15, 87, 21, 51, 99, 61, 90]
Round 45 | train_loss=1.0598 train_acc=0.6292 test_loss=1.1620 test_acc=0.5897
Round 46 | selected=[69, 76, 10, 45, 22, 62, 23, 65, 12, 3]
Round 46 | train_loss=1.0097 train_acc=0.6524 test_loss=1.0925 test_acc=0.6154
Round 47 | selected=[67, 90, 35, 54, 81, 44, 49, 39, 59, 23]
Round 47 | train_loss=1.0057 train_acc=0.6518 test_loss=1.0292 test_acc=0.6301
Round 48 | selected=[21, 14, 50, 90, 26, 19, 13, 68, 34, 48]
Round 48 | train_loss=0.9358 train_acc=0.6774 test_loss=1.0289 test_acc=0.6298
Round 49 | selected=[54, 25, 65, 52, 28, 81, 63, 5, 74, 91]
Round 49 | train_loss=0.9504 train_acc=0.6772 test_loss=1.0090 test_acc=0.6317
Round 50 | selected=[71, 16, 75, 59, 89, 46, 84, 44, 60, 37]
Round 50 | train_loss=0.9918 train_acc=0.6570 test_loss=0.9983 test_acc=0.6390
Round 51 | selected=[68, 88, 39, 89, 20, 76, 95, 70, 81, 26]
Round 51 | train_loss=0.9859 train_acc=0.6562 test_loss=1.0082 test_acc=0.6346
Round 52 | selected=[2, 9, 53, 58, 82, 81, 77, 74, 40, 95]
Round 52 | train_loss=0.9210 train_acc=0.6878 test_loss=1.0670 test_acc=0.6205
Round 53 | selected=[91, 64, 55, 94, 70, 61, 93, 71, 56, 63]
Round 53 | train_loss=0.9176 train_acc=0.6854 test_loss=1.0049 test_acc=0.6478
Round 54 | selected=[59, 24, 95, 36, 63, 16, 76, 94, 42, 51]
Round 54 | train_loss=1.0270 train_acc=0.6414 test_loss=0.9693 test_acc=0.6561
Round 55 | selected=[2, 85, 78, 67, 42, 69, 86, 31, 90, 57]
Round 55 | train_loss=0.9698 train_acc=0.6578 test_loss=0.9630 test_acc=0.6523
Round 56 | selected=[86, 69, 52, 75, 71, 66, 57, 37, 12, 77]
Round 56 | train_loss=0.9002 train_acc=0.6850 test_loss=0.9520 test_acc=0.6588
Round 57 | selected=[60, 27, 8, 63, 19, 52, 90, 30, 29, 57]
Round 57 | train_loss=0.9321 train_acc=0.6756 test_loss=0.9637 test_acc=0.6571
Round 58 | selected=[44, 8, 64, 25, 74, 77, 42, 81, 43, 55]
Round 58 | train_loss=0.9074 train_acc=0.6840 test_loss=0.9821 test_acc=0.6464
Round 59 | selected=[44, 0, 23, 91, 9, 5, 37, 62, 12, 24]
Round 59 | train_loss=0.8393 train_acc=0.7154 test_loss=0.9157 test_acc=0.6708
Round 60 | selected=[27, 89, 95, 51, 21, 17, 94, 46, 24, 14]
Round 60 | train_loss=0.9403 train_acc=0.6674 test_loss=0.8958 test_acc=0.6771
Round 61 | selected=[3, 17, 86, 96, 49, 24, 78, 79, 92, 14]
Round 61 | train_loss=0.8749 train_acc=0.6988 test_loss=0.9690 test_acc=0.6548
Round 62 | selected=[43, 95, 8, 94, 90, 22, 28, 12, 1, 11]
Round 62 | train_loss=0.9102 train_acc=0.6784 test_loss=1.0999 test_acc=0.6171
Round 63 | selected=[87, 26, 19, 31, 37, 54, 55, 93, 67, 65]
Round 63 | train_loss=0.8737 train_acc=0.6936 test_loss=1.0161 test_acc=0.6418
Round 64 | selected=[37, 76, 80, 61, 9, 65, 84, 69, 95, 72]
Round 64 | train_loss=0.8530 train_acc=0.7074 test_loss=1.0315 test_acc=0.6379
Round 65 | selected=[32, 78, 54, 85, 58, 86, 57, 60, 76, 56]
Round 65 | train_loss=0.9395 train_acc=0.6784 test_loss=1.0255 test_acc=0.6425
Round 66 | selected=[45, 26, 67, 90, 8, 3, 37, 15, 29, 18]
Round 66 | train_loss=0.8379 train_acc=0.7138 test_loss=0.9147 test_acc=0.6806
Round 67 | selected=[18, 35, 94, 9, 30, 39, 48, 97, 19, 96]
Round 67 | train_loss=0.8998 train_acc=0.6924 test_loss=1.0173 test_acc=0.6533
Round 68 | selected=[86, 41, 45, 81, 62, 43, 3, 9, 91, 63]
Round 68 | train_loss=0.7729 train_acc=0.7360 test_loss=1.0601 test_acc=0.6413
Round 69 | selected=[47, 88, 22, 84, 75, 80, 46, 37, 34, 2]
Round 69 | train_loss=0.8198 train_acc=0.7176 test_loss=0.9660 test_acc=0.6666
Round 70 | selected=[81, 48, 10, 38, 56, 21, 69, 85, 53, 5]
Round 70 | train_loss=0.8180 train_acc=0.7266 test_loss=0.9263 test_acc=0.6800
Round 71 | selected=[63, 19, 5, 92, 36, 43, 94, 99, 45, 18]
Round 71 | train_loss=0.8572 train_acc=0.7020 test_loss=0.9130 test_acc=0.6785
Round 72 | selected=[51, 3, 83, 10, 39, 15, 87, 6, 12, 62]
Round 72 | train_loss=0.9106 train_acc=0.6840 test_loss=0.9423 test_acc=0.6632
Round 73 | selected=[3, 70, 15, 1, 83, 5, 94, 77, 24, 75]
Round 73 | train_loss=0.8699 train_acc=0.7058 test_loss=0.9834 test_acc=0.6552
Round 74 | selected=[71, 75, 73, 62, 48, 56, 80, 29, 51, 37]
Round 74 | train_loss=0.7686 train_acc=0.7448 test_loss=1.0256 test_acc=0.6427
