========================================
JOB:       12004747
TASK:      23
ALGORITHM: fedprox
PARTITION: alpha01
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 1 | selected=[38, 24, 76, 63, 8, 52, 11, 60, 94, 16]
Round 1 | train_loss=1.2979 train_acc=0.7030 test_loss=2.9668 test_acc=0.1000
Round 2 | selected=[38, 88, 40, 98, 58, 91, 39, 56, 35, 96]
Round 2 | train_loss=1.9545 train_acc=0.5638 test_loss=3.7545 test_acc=0.1637
Round 3 | selected=[63, 8, 77, 16, 70, 81, 90, 68, 18, 54]
Round 3 | train_loss=1.6900 train_acc=0.5794 test_loss=4.4793 test_acc=0.1000
Round 4 | selected=[62, 58, 33, 61, 76, 14, 29, 71, 39, 27]
Round 4 | train_loss=1.9992 train_acc=0.5852 test_loss=4.0903 test_acc=0.1457
Round 5 | selected=[10, 71, 32, 79, 27, 87, 48, 53, 59, 76]
Round 5 | train_loss=1.8686 train_acc=0.5654 test_loss=4.1334 test_acc=0.1502
Round 6 | selected=[96, 43, 42, 70, 26, 67, 35, 12, 51, 55]
Round 6 | train_loss=2.0466 train_acc=0.5212 test_loss=3.2428 test_acc=0.1693
Round 7 | selected=[41, 62, 97, 46, 72, 24, 32, 30, 19, 21]
Round 7 | train_loss=1.3956 train_acc=0.6266 test_loss=4.1514 test_acc=0.1000
Round 8 | selected=[14, 39, 84, 69, 58, 11, 79, 44, 99, 86]
Round 8 | train_loss=1.7840 train_acc=0.5604 test_loss=3.7951 test_acc=0.1051
Round 9 | selected=[65, 67, 19, 15, 83, 72, 91, 25, 0, 3]
Round 9 | train_loss=2.2980 train_acc=0.5014 test_loss=3.0142 test_acc=0.1281
Round 10 | selected=[41, 79, 99, 18, 46, 7, 20, 74, 73, 33]
Round 10 | train_loss=1.6591 train_acc=0.5706 test_loss=2.4077 test_acc=0.1871
Round 11 | selected=[26, 48, 65, 63, 77, 20, 12, 81, 83, 30]
Round 11 | train_loss=1.3012 train_acc=0.6674 test_loss=2.4614 test_acc=0.1643
Round 12 | selected=[17, 12, 30, 9, 67, 97, 87, 35, 65, 14]
Round 12 | train_loss=1.2611 train_acc=0.5852 test_loss=2.5727 test_acc=0.1682
Round 13 | selected=[38, 49, 87, 82, 5, 97, 31, 93, 80, 58]
Round 13 | train_loss=1.5546 train_acc=0.5532 test_loss=2.6365 test_acc=0.1000
Round 14 | selected=[76, 65, 90, 20, 87, 52, 7, 28, 4, 81]
Round 14 | train_loss=1.2890 train_acc=0.6236 test_loss=2.7193 test_acc=0.1110
Round 15 | selected=[67, 29, 12, 96, 70, 48, 17, 83, 93, 62]
Round 15 | train_loss=1.8971 train_acc=0.4694 test_loss=2.3031 test_acc=0.2004
Round 16 | selected=[31, 16, 28, 87, 57, 21, 71, 24, 37, 83]
Round 16 | train_loss=1.1925 train_acc=0.6674 test_loss=2.3931 test_acc=0.1549
Round 17 | selected=[11, 21, 65, 34, 43, 10, 99, 71, 40, 14]
Round 17 | train_loss=1.1136 train_acc=0.6590 test_loss=2.2800 test_acc=0.2011
Round 18 | selected=[49, 17, 56, 0, 16, 99, 80, 6, 44, 40]
Round 18 | train_loss=1.2356 train_acc=0.6288 test_loss=2.2219 test_acc=0.1430
Round 19 | selected=[70, 38, 57, 98, 74, 14, 71, 81, 28, 97]
Round 19 | train_loss=1.3524 train_acc=0.5824 test_loss=2.2601 test_acc=0.1743
Round 20 | selected=[1, 16, 49, 67, 22, 27, 88, 76, 21, 15]
Round 20 | train_loss=1.4232 train_acc=0.5608 test_loss=2.4158 test_acc=0.1542
Round 21 | selected=[83, 43, 56, 50, 16, 18, 32, 15, 74, 62]
Round 21 | train_loss=1.3319 train_acc=0.5778 test_loss=2.2491 test_acc=0.2023
Round 22 | selected=[24, 34, 96, 18, 44, 92, 8, 32, 95, 90]
Round 22 | train_loss=1.3592 train_acc=0.5526 test_loss=2.2879 test_acc=0.2089
Round 23 | selected=[64, 65, 0, 57, 52, 97, 73, 19, 58, 4]
Round 23 | train_loss=1.1551 train_acc=0.6280 test_loss=2.7072 test_acc=0.1112
Round 24 | selected=[19, 94, 23, 25, 64, 77, 8, 81, 41, 10]
Round 24 | train_loss=1.4336 train_acc=0.5544 test_loss=2.4771 test_acc=0.1831
Round 25 | selected=[70, 34, 47, 84, 12, 40, 32, 64, 18, 83]
Round 25 | train_loss=1.3336 train_acc=0.5974 test_loss=2.3049 test_acc=0.1930
Round 26 | selected=[43, 79, 40, 96, 47, 24, 64, 11, 48, 42]
Round 26 | train_loss=1.2997 train_acc=0.5968 test_loss=2.4287 test_acc=0.1762
