========================================
JOB:       12004544
TASK:      22
ALGORITHM: fedprox
PARTITION: alpha03
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 1 | selected=[38, 24, 76, 63, 8, 52, 11, 60, 94, 16]
Round 1 | train_loss=1.6753 train_acc=0.4486 test_loss=2.3370 test_acc=0.1166
Round 2 | selected=[38, 88, 40, 98, 58, 91, 39, 56, 35, 96]
Round 2 | train_loss=1.8179 train_acc=0.4106 test_loss=2.6463 test_acc=0.1662
Round 3 | selected=[63, 8, 77, 16, 70, 81, 90, 68, 18, 54]
Round 3 | train_loss=2.0455 train_acc=0.4350 test_loss=4.0576 test_acc=0.1522
Round 4 | selected=[62, 58, 33, 61, 76, 14, 29, 71, 39, 27]
Round 4 | train_loss=2.5361 train_acc=0.4276 test_loss=4.1723 test_acc=0.1689
Round 5 | selected=[10, 71, 32, 79, 27, 87, 48, 53, 59, 76]
Round 5 | train_loss=2.3130 train_acc=0.4958 test_loss=3.1116 test_acc=0.1655
Round 6 | selected=[96, 43, 42, 70, 26, 67, 35, 12, 51, 55]
Round 6 | train_loss=1.7890 train_acc=0.4596 test_loss=2.8614 test_acc=0.1129
Round 7 | selected=[41, 62, 97, 46, 72, 24, 32, 30, 19, 21]
Round 7 | train_loss=1.8334 train_acc=0.4460 test_loss=2.4682 test_acc=0.1665
Round 8 | selected=[14, 39, 84, 69, 58, 11, 79, 44, 99, 86]
Round 8 | train_loss=1.7306 train_acc=0.4936 test_loss=3.3140 test_acc=0.1565
Round 9 | selected=[65, 67, 19, 15, 83, 72, 91, 25, 0, 3]
Round 9 | train_loss=1.8557 train_acc=0.4518 test_loss=2.9894 test_acc=0.2019
Round 10 | selected=[41, 79, 99, 18, 46, 7, 20, 74, 73, 33]
Round 10 | train_loss=1.8490 train_acc=0.4848 test_loss=3.2513 test_acc=0.1916
Round 11 | selected=[26, 48, 65, 63, 77, 20, 12, 81, 83, 30]
Round 11 | train_loss=1.6735 train_acc=0.4994 test_loss=2.7962 test_acc=0.1888
Round 12 | selected=[17, 12, 30, 9, 67, 97, 87, 35, 65, 14]
Round 12 | train_loss=1.7187 train_acc=0.4536 test_loss=2.3582 test_acc=0.2092
Round 13 | selected=[38, 49, 87, 82, 5, 97, 31, 93, 80, 58]
Round 13 | train_loss=1.6206 train_acc=0.4778 test_loss=2.2134 test_acc=0.2036
Round 14 | selected=[76, 65, 90, 20, 87, 52, 7, 28, 4, 81]
Round 14 | train_loss=1.5373 train_acc=0.4894 test_loss=2.4123 test_acc=0.2133
Round 15 | selected=[67, 29, 12, 96, 70, 48, 17, 83, 93, 62]
Round 15 | train_loss=1.6619 train_acc=0.4560 test_loss=2.6173 test_acc=0.2217
Round 16 | selected=[31, 16, 28, 87, 57, 21, 71, 24, 37, 83]
Round 16 | train_loss=1.7063 train_acc=0.4704 test_loss=2.2116 test_acc=0.2050
Round 17 | selected=[11, 21, 65, 34, 43, 10, 99, 71, 40, 14]
Round 17 | train_loss=1.4622 train_acc=0.5346 test_loss=2.2263 test_acc=0.2376
Round 18 | selected=[49, 17, 56, 0, 16, 99, 80, 6, 44, 40]
Round 18 | train_loss=1.6356 train_acc=0.4524 test_loss=2.4837 test_acc=0.2105
Round 19 | selected=[70, 38, 57, 98, 74, 14, 71, 81, 28, 97]
Round 19 | train_loss=1.6114 train_acc=0.4810 test_loss=2.9733 test_acc=0.1782
Round 20 | selected=[1, 16, 49, 67, 22, 27, 88, 76, 21, 15]
Round 20 | train_loss=1.8145 train_acc=0.4474 test_loss=2.6737 test_acc=0.2355
Round 21 | selected=[83, 43, 56, 50, 16, 18, 32, 15, 74, 62]
Round 21 | train_loss=1.7458 train_acc=0.4546 test_loss=3.0387 test_acc=0.1960
Round 22 | selected=[24, 34, 96, 18, 44, 92, 8, 32, 95, 90]
Round 22 | train_loss=1.7416 train_acc=0.4624 test_loss=2.2165 test_acc=0.2142
Round 23 | selected=[64, 65, 0, 57, 52, 97, 73, 19, 58, 4]
Round 23 | train_loss=1.5761 train_acc=0.4548 test_loss=2.0416 test_acc=0.2198
Round 24 | selected=[19, 94, 23, 25, 64, 77, 8, 81, 41, 10]
Round 24 | train_loss=1.2565 train_acc=0.5752 test_loss=2.4229 test_acc=0.1711
Round 25 | selected=[70, 34, 47, 84, 12, 40, 32, 64, 18, 83]
Round 25 | train_loss=1.8462 train_acc=0.4042 test_loss=2.4436 test_acc=0.2406
Round 26 | selected=[43, 79, 40, 96, 47, 24, 64, 11, 48, 42]
Round 26 | train_loss=1.5937 train_acc=0.4982 test_loss=2.2230 test_acc=0.2036
Round 27 | selected=[67, 41, 12, 54, 98, 21, 83, 13, 30, 1]
Round 27 | train_loss=1.7138 train_acc=0.3998 test_loss=2.0810 test_acc=0.3007
Round 28 | selected=[92, 72, 96, 76, 33, 15, 30, 46, 74, 23]
Round 28 | train_loss=1.4849 train_acc=0.5136 test_loss=2.2298 test_acc=0.2122
Round 29 | selected=[82, 77, 28, 32, 37, 26, 55, 67, 71, 44]
Round 29 | train_loss=1.5732 train_acc=0.4724 test_loss=1.8942 test_acc=0.2954
Round 30 | selected=[31, 96, 80, 66, 34, 26, 33, 3, 52, 11]
Round 30 | train_loss=1.4374 train_acc=0.5152 test_loss=1.9446 test_acc=0.2635
Round 31 | selected=[58, 10, 95, 55, 69, 25, 1, 13, 77, 65]
Round 31 | train_loss=1.4107 train_acc=0.5236 test_loss=1.8776 test_acc=0.2762
Round 32 | selected=[53, 30, 66, 76, 6, 85, 81, 48, 54, 5]
Round 32 | train_loss=1.3974 train_acc=0.5222 test_loss=1.9909 test_acc=0.2497
Round 33 | selected=[91, 75, 14, 11, 33, 80, 8, 47, 82, 37]
Round 33 | train_loss=1.5367 train_acc=0.4850 test_loss=1.8059 test_acc=0.3323
Round 34 | selected=[54, 94, 5, 99, 64, 91, 80, 62, 36, 52]
Round 34 | train_loss=1.3932 train_acc=0.5112 test_loss=1.8730 test_acc=0.2844
Round 35 | selected=[5, 20, 50, 98, 84, 74, 51, 91, 44, 78]
Round 35 | train_loss=1.3968 train_acc=0.5446 test_loss=2.0699 test_acc=0.2410
Round 36 | selected=[78, 31, 53, 12, 21, 49, 76, 46, 80, 2]
Round 36 | train_loss=1.4723 train_acc=0.5224 test_loss=2.1188 test_acc=0.2618
Round 37 | selected=[61, 19, 23, 45, 12, 65, 27, 39, 85, 24]
Round 37 | train_loss=1.3913 train_acc=0.5104 test_loss=2.0369 test_acc=0.2797
Round 38 | selected=[24, 92, 93, 64, 44, 89, 42, 35, 45, 20]
Round 38 | train_loss=1.5312 train_acc=0.4754 test_loss=1.9465 test_acc=0.2912
Round 39 | selected=[95, 2, 21, 56, 41, 52, 31, 55, 23, 57]
Round 39 | train_loss=1.4540 train_acc=0.5312 test_loss=2.2237 test_acc=0.2233
Round 40 | selected=[80, 69, 90, 46, 78, 67, 38, 55, 10, 49]
Round 40 | train_loss=1.4914 train_acc=0.4916 test_loss=1.7695 test_acc=0.3547
Round 41 | selected=[70, 76, 56, 97, 71, 44, 64, 94, 4, 36]
Round 41 | train_loss=1.3311 train_acc=0.5456 test_loss=1.9759 test_acc=0.2450
Round 42 | selected=[94, 14, 80, 79, 17, 23, 33, 2, 44, 88]
Round 42 | train_loss=1.3305 train_acc=0.5490 test_loss=1.8455 test_acc=0.3060
Round 43 | selected=[66, 91, 58, 96, 1, 49, 38, 16, 89, 39]
Round 43 | train_loss=1.4996 train_acc=0.4772 test_loss=2.2417 test_acc=0.2428
Round 44 | selected=[91, 90, 7, 26, 99, 12, 54, 48, 0, 36]
Round 44 | train_loss=1.5416 train_acc=0.4876 test_loss=2.1158 test_acc=0.2533
