========================================
JOB:       12005746
TASK:      33
ALGORITHM: fedavg
PARTITION: alpha1
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=2.0199 train_acc=0.2820 test_loss=2.2794 test_acc=0.1456
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=2.0522 train_acc=0.2570 test_loss=2.2025 test_acc=0.1609
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=1.9312 train_acc=0.3206 test_loss=2.2298 test_acc=0.1733
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=1.9313 train_acc=0.3206 test_loss=2.1426 test_acc=0.1862
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=1.9324 train_acc=0.3034 test_loss=2.2537 test_acc=0.2287
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=1.8023 train_acc=0.3614 test_loss=2.0983 test_acc=0.2226
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.8403 train_acc=0.3612 test_loss=1.9349 test_acc=0.2552
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=1.7692 train_acc=0.3566 test_loss=1.9268 test_acc=0.2667
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.7118 train_acc=0.3986 test_loss=1.9623 test_acc=0.2608
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=1.6299 train_acc=0.4368 test_loss=2.0684 test_acc=0.2682
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.7174 train_acc=0.3956 test_loss=2.2586 test_acc=0.2645
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=1.7594 train_acc=0.3862 test_loss=1.9386 test_acc=0.2474
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=1.7291 train_acc=0.3952 test_loss=1.9660 test_acc=0.2658
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
Round 14 | train_loss=1.6720 train_acc=0.4204 test_loss=2.0575 test_acc=0.2896
Round 15 | selected=[94, 59, 89, 13, 76, 48, 39, 55, 44, 60]
Round 15 | train_loss=1.8162 train_acc=0.3934 test_loss=1.9327 test_acc=0.2831
Round 16 | selected=[44, 33, 28, 69, 36, 32, 46, 3, 35, 5]
Round 16 | train_loss=1.6191 train_acc=0.4466 test_loss=2.2370 test_acc=0.2244
Round 17 | selected=[56, 86, 33, 90, 8, 44, 94, 74, 83, 93]
Round 17 | train_loss=1.7009 train_acc=0.4188 test_loss=2.1891 test_acc=0.2820
Round 18 | selected=[37, 96, 61, 80, 73, 86, 52, 2, 81, 38]
