========================================
JOB:       12008153
TASK:      42
ALGORITHM: fedavgm
PARTITION: alpha03
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=1.5926 train_acc=0.4774 test_loss=2.6681 test_acc=0.1000
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=2.0300 train_acc=0.4060 test_loss=2.6731 test_acc=0.1573
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=1.8313 train_acc=0.4422 test_loss=3.2981 test_acc=0.1126
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=2.0566 train_acc=0.4202 test_loss=4.0206 test_acc=0.1925
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=1.8897 train_acc=0.4728 test_loss=5.4251 test_acc=0.1581
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=2.1927 train_acc=0.3784 test_loss=6.0239 test_acc=0.1729
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=1.8135 train_acc=0.4784 test_loss=15.6665 test_acc=0.1147
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=1.8737 train_acc=0.4322 test_loss=12.1816 test_acc=0.1124
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=1.8852 train_acc=0.4110 test_loss=7.1106 test_acc=0.1415
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=2.0696 train_acc=0.3606 test_loss=4.2109 test_acc=0.1731
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=1.9619 train_acc=0.3810 test_loss=3.6862 test_acc=0.1651
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=1.6821 train_acc=0.4478 test_loss=3.1707 test_acc=0.1807
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=1.9887 train_acc=0.3914 test_loss=2.8143 test_acc=0.1850
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
Round 14 | train_loss=1.8340 train_acc=0.4238 test_loss=2.5757 test_acc=0.2215
Round 15 | selected=[94, 59, 89, 13, 76, 48, 39, 55, 44, 60]
Round 15 | train_loss=1.8966 train_acc=0.4220 test_loss=2.3157 test_acc=0.2204
Round 16 | selected=[44, 33, 28, 69, 36, 32, 46, 3, 35, 5]
Round 16 | train_loss=1.8447 train_acc=0.4140 test_loss=2.6516 test_acc=0.1862
Round 17 | selected=[56, 86, 33, 90, 8, 44, 94, 74, 83, 93]
Round 17 | train_loss=1.8194 train_acc=0.3902 test_loss=2.7540 test_acc=0.2183
Round 18 | selected=[37, 96, 61, 80, 73, 86, 52, 2, 81, 38]
Round 18 | train_loss=2.2745 train_acc=0.2600 test_loss=2.4879 test_acc=0.1853
Round 19 | selected=[66, 82, 91, 49, 25, 42, 15, 74, 75, 13]
Round 19 | train_loss=2.0505 train_acc=0.3458 test_loss=2.1144 test_acc=0.2131
Round 20 | selected=[99, 42, 96, 30, 8, 88, 93, 46, 90, 82]
Round 20 | train_loss=1.8521 train_acc=0.3776 test_loss=2.2205 test_acc=0.2200
Round 21 | selected=[91, 8, 48, 72, 47, 73, 24, 60, 98, 50]
Round 21 | train_loss=2.0526 train_acc=0.3342 test_loss=2.2525 test_acc=0.2121
Round 22 | selected=[77, 27, 23, 18, 4, 45, 66, 71, 72, 51]
Round 22 | train_loss=1.9102 train_acc=0.3834 test_loss=2.2602 test_acc=0.2143
