========================================
JOB:       12004043
TASK:      13
ALGORITHM: fedadam
PARTITION: alpha1
SEED:      43
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8590 test_acc=0.1084
Round 1 | selected=[45, 82, 4, 54, 60, 98, 1, 26, 37, 58]
Round 1 | train_loss=2.0634 train_acc=0.2754 test_loss=4.7245 test_acc=0.1001
Round 2 | selected=[98, 18, 76, 36, 27, 13, 88, 41, 89, 84]
Round 2 | train_loss=1.9234 train_acc=0.3484 test_loss=2.3148 test_acc=0.1678
Round 3 | selected=[49, 78, 43, 90, 96, 45, 58, 36, 69, 94]
Round 3 | train_loss=1.8674 train_acc=0.3648 test_loss=2.0975 test_acc=0.2303
Round 4 | selected=[67, 79, 53, 5, 31, 11, 59, 99, 9, 28]
Round 4 | train_loss=1.7739 train_acc=0.3794 test_loss=2.0598 test_acc=0.2610
Round 5 | selected=[52, 9, 39, 27, 68, 31, 25, 58, 3, 95]
Round 5 | train_loss=1.7876 train_acc=0.4000 test_loss=2.0561 test_acc=0.2874
Round 6 | selected=[26, 64, 42, 36, 16, 77, 7, 22, 20, 31]
Round 6 | train_loss=1.6551 train_acc=0.4206 test_loss=1.9219 test_acc=0.3122
Round 7 | selected=[12, 64, 62, 75, 73, 84, 79, 40, 32, 52]
Round 7 | train_loss=1.5620 train_acc=0.4526 test_loss=1.7236 test_acc=0.3634
Round 8 | selected=[48, 84, 78, 81, 73, 93, 51, 12, 16, 66]
Round 8 | train_loss=1.5476 train_acc=0.4612 test_loss=1.7211 test_acc=0.3729
Round 9 | selected=[59, 44, 87, 73, 64, 76, 16, 97, 39, 99]
Round 9 | train_loss=1.5744 train_acc=0.4470 test_loss=1.7039 test_acc=0.3938
Round 10 | selected=[66, 45, 67, 21, 94, 50, 49, 73, 97, 28]
Round 10 | train_loss=1.5405 train_acc=0.4612 test_loss=1.7431 test_acc=0.3765
Round 11 | selected=[71, 91, 81, 50, 27, 52, 61, 25, 63, 75]
Round 11 | train_loss=1.4412 train_acc=0.5038 test_loss=1.7146 test_acc=0.3806
