========================================
JOB:       12008223
TASK:      43
ALGORITHM: fedavgm
PARTITION: alpha01
SEED:      45
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=2.8279 test_acc=0.0938
Round 1 | selected=[84, 96, 49, 52, 68, 55, 73, 51, 79, 50]
Round 1 | train_loss=1.3808 train_acc=0.5402 test_loss=2.6272 test_acc=0.1030
Round 2 | selected=[61, 70, 47, 11, 92, 52, 58, 77, 79, 57]
Round 2 | train_loss=1.3878 train_acc=0.5722 test_loss=3.4023 test_acc=0.1010
Round 3 | selected=[68, 28, 99, 76, 4, 11, 39, 98, 40, 5]
Round 3 | train_loss=1.9302 train_acc=0.5750 test_loss=5.4341 test_acc=0.1662
Round 4 | selected=[26, 11, 9, 16, 70, 81, 96, 73, 29, 19]
Round 4 | train_loss=2.4877 train_acc=0.4836 test_loss=16.8489 test_acc=0.1022
Round 5 | selected=[11, 19, 35, 99, 1, 3, 45, 97, 31, 91]
Round 5 | train_loss=2.3849 train_acc=0.5604 test_loss=52.8688 test_acc=0.1190
Round 6 | selected=[65, 92, 81, 94, 48, 86, 77, 43, 30, 68]
Round 6 | train_loss=1.6468 train_acc=0.5914 test_loss=59.1074 test_acc=0.1103
Round 7 | selected=[35, 74, 98, 56, 37, 62, 89, 49, 80, 13]
Round 7 | train_loss=2.2508 train_acc=0.4336 test_loss=30.2934 test_acc=0.1298
Round 8 | selected=[29, 13, 46, 2, 67, 30, 38, 4, 60, 73]
Round 8 | train_loss=2.6942 train_acc=0.4458 test_loss=12.5505 test_acc=0.1285
Round 9 | selected=[69, 44, 76, 74, 34, 79, 22, 60, 16, 15]
Round 9 | train_loss=3.2325 train_acc=0.4150 test_loss=10.1489 test_acc=0.1000
Round 10 | selected=[8, 64, 44, 23, 48, 9, 69, 1, 29, 86]
Round 10 | train_loss=1.9220 train_acc=0.4228 test_loss=9.9567 test_acc=0.1230
Round 11 | selected=[73, 27, 86, 10, 22, 92, 9, 36, 43, 21]
Round 11 | train_loss=2.6509 train_acc=0.2744 test_loss=5.1787 test_acc=0.0945
Round 12 | selected=[19, 10, 46, 11, 4, 42, 16, 99, 96, 21]
Round 12 | train_loss=2.3035 train_acc=0.2450 test_loss=3.1452 test_acc=0.0849
Round 13 | selected=[31, 94, 27, 21, 48, 46, 69, 72, 24, 19]
Round 13 | train_loss=1.9469 train_acc=0.3364 test_loss=2.7770 test_acc=0.1000
Round 14 | selected=[25, 64, 96, 46, 42, 85, 98, 20, 65, 89]
