========================================
JOB:       12010498
TASK:      62
ALGORITHM: fedadam
PARTITION: alpha03
SEED:      46
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.1277 test_acc=0.0954
Round 1 | selected=[20, 26, 83, 93, 7, 60, 52, 24, 45, 13]
Round 1 | train_loss=1.7003 train_acc=0.4444 test_loss=4.8989 test_acc=0.1186
Round 2 | selected=[5, 81, 53, 62, 47, 68, 49, 77, 66, 75]
Round 2 | train_loss=1.6914 train_acc=0.4882 test_loss=2.2146 test_acc=0.1832
Round 3 | selected=[30, 93, 0, 98, 81, 24, 18, 94, 80, 23]
Round 3 | train_loss=1.3181 train_acc=0.5788 test_loss=2.2377 test_acc=0.2209
Round 4 | selected=[68, 96, 87, 66, 5, 62, 61, 57, 80, 99]
Round 4 | train_loss=1.4452 train_acc=0.5536 test_loss=3.4119 test_acc=0.2138
Round 5 | selected=[43, 63, 24, 13, 36, 72, 18, 51, 46, 15]
Round 5 | train_loss=1.3677 train_acc=0.5452 test_loss=2.6096 test_acc=0.2625
Round 6 | selected=[93, 15, 46, 55, 45, 4, 23, 83, 27, 40]
Round 6 | train_loss=1.3594 train_acc=0.6246 test_loss=3.1205 test_acc=0.1767
Round 7 | selected=[18, 23, 22, 31, 88, 68, 42, 38, 92, 98]
Round 7 | train_loss=1.3205 train_acc=0.5702 test_loss=2.4372 test_acc=0.2337
Round 8 | selected=[85, 34, 62, 61, 35, 72, 26, 71, 28, 9]
Round 8 | train_loss=1.4188 train_acc=0.5398 test_loss=2.0113 test_acc=0.3397
Round 9 | selected=[59, 12, 51, 64, 11, 73, 8, 38, 31, 63]
Round 9 | train_loss=1.3017 train_acc=0.5960 test_loss=1.9985 test_acc=0.3258
Round 10 | selected=[65, 57, 19, 80, 71, 67, 32, 59, 47, 58]
Round 10 | train_loss=1.2164 train_acc=0.5998 test_loss=1.7440 test_acc=0.3636
Round 11 | selected=[1, 49, 56, 28, 42, 16, 35, 11, 40, 61]
Round 11 | train_loss=1.3014 train_acc=0.5800 test_loss=1.8386 test_acc=0.3255
Round 12 | selected=[71, 22, 31, 34, 4, 78, 38, 11, 55, 82]
Round 12 | train_loss=1.3911 train_acc=0.5466 test_loss=1.9609 test_acc=0.3423
Round 13 | selected=[12, 80, 53, 65, 90, 75, 5, 16, 10, 43]
Round 13 | train_loss=1.2394 train_acc=0.5920 test_loss=1.8455 test_acc=0.3293
Round 14 | selected=[32, 76, 31, 47, 99, 18, 53, 8, 65, 51]
Round 14 | train_loss=1.3465 train_acc=0.5510 test_loss=1.7548 test_acc=0.3621
Round 15 | selected=[71, 40, 96, 38, 82, 7, 28, 24, 55, 13]
Round 15 | train_loss=1.1844 train_acc=0.6178 test_loss=1.7443 test_acc=0.3731
Round 16 | selected=[53, 33, 17, 23, 30, 28, 65, 13, 92, 19]
Round 16 | train_loss=1.0875 train_acc=0.6542 test_loss=1.5776 test_acc=0.4100
Round 17 | selected=[77, 54, 38, 21, 13, 2, 72, 51, 28, 66]
Round 17 | train_loss=1.1876 train_acc=0.6038 test_loss=1.4928 test_acc=0.4384
Round 18 | selected=[20, 65, 44, 11, 51, 22, 72, 37, 35, 96]
Round 18 | train_loss=1.2180 train_acc=0.5734 test_loss=1.4561 test_acc=0.4541
Round 19 | selected=[10, 94, 29, 60, 99, 16, 92, 35, 54, 96]
Round 19 | train_loss=1.1093 train_acc=0.6148 test_loss=1.5088 test_acc=0.4348
Round 20 | selected=[47, 20, 53, 40, 37, 75, 48, 27, 94, 4]
Round 20 | train_loss=1.1658 train_acc=0.6298 test_loss=1.5469 test_acc=0.4229
Round 21 | selected=[87, 63, 53, 36, 77, 37, 11, 24, 70, 28]
Round 21 | train_loss=1.1394 train_acc=0.6208 test_loss=1.4753 test_acc=0.4470
Round 22 | selected=[19, 94, 3, 74, 10, 66, 12, 15, 34, 96]
Round 22 | train_loss=1.1100 train_acc=0.6368 test_loss=1.4892 test_acc=0.4325
Round 23 | selected=[21, 65, 82, 31, 87, 4, 24, 43, 1, 37]
Round 23 | train_loss=1.1179 train_acc=0.6220 test_loss=1.4368 test_acc=0.4579
Round 24 | selected=[80, 26, 7, 40, 51, 3, 38, 69, 81, 6]
Round 24 | train_loss=1.0429 train_acc=0.6558 test_loss=1.4067 test_acc=0.4707
Round 25 | selected=[67, 33, 68, 23, 69, 46, 84, 74, 17, 39]
Round 25 | train_loss=1.1052 train_acc=0.6454 test_loss=1.4461 test_acc=0.4489
Round 26 | selected=[35, 73, 94, 20, 13, 11, 29, 70, 87, 55]
Round 26 | train_loss=1.0954 train_acc=0.6258 test_loss=1.5231 test_acc=0.4255
Round 27 | selected=[36, 34, 32, 97, 17, 73, 92, 31, 65, 22]
Round 27 | train_loss=1.0429 train_acc=0.6508 test_loss=1.4010 test_acc=0.4814
Round 28 | selected=[55, 47, 35, 83, 29, 69, 49, 84, 52, 80]
Round 28 | train_loss=1.0334 train_acc=0.6632 test_loss=1.3401 test_acc=0.5109
Round 29 | selected=[64, 84, 49, 55, 35, 88, 37, 68, 51, 77]
Round 29 | train_loss=1.0267 train_acc=0.6762 test_loss=1.4012 test_acc=0.4770
Round 30 | selected=[44, 58, 83, 37, 38, 24, 16, 86, 19, 97]
Round 30 | train_loss=0.9513 train_acc=0.7074 test_loss=1.5058 test_acc=0.4512
Round 31 | selected=[91, 12, 26, 97, 28, 19, 27, 29, 50, 37]
Round 31 | train_loss=0.9979 train_acc=0.6678 test_loss=1.4450 test_acc=0.4689
Round 32 | selected=[18, 48, 87, 47, 37, 8, 99, 29, 42, 27]
Round 32 | train_loss=1.1133 train_acc=0.6336 test_loss=1.4341 test_acc=0.4724
Round 33 | selected=[91, 10, 70, 33, 85, 48, 46, 36, 44, 68]
