========================================
JOB:       12005100
TASK:      27
ALGORITHM: fedavgm
PARTITION: alpha01
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 1 | selected=[38, 24, 76, 63, 8, 52, 11, 60, 94, 16]
Round 1 | train_loss=1.2966 train_acc=0.7026 test_loss=2.9642 test_acc=0.1000
Round 2 | selected=[38, 88, 40, 98, 58, 91, 39, 56, 35, 96]
Round 2 | train_loss=1.9502 train_acc=0.5624 test_loss=3.6037 test_acc=0.1260
Round 3 | selected=[63, 8, 77, 16, 70, 81, 90, 68, 18, 54]
Round 3 | train_loss=1.6590 train_acc=0.5860 test_loss=6.6459 test_acc=0.1262
Round 4 | selected=[62, 58, 33, 61, 76, 14, 29, 71, 39, 27]
Round 4 | train_loss=1.8189 train_acc=0.5904 test_loss=8.9301 test_acc=0.1051
Round 5 | selected=[10, 71, 32, 79, 27, 87, 48, 53, 59, 76]
Round 5 | train_loss=1.5118 train_acc=0.5790 test_loss=32.1856 test_acc=0.1195
Round 6 | selected=[96, 43, 42, 70, 26, 67, 35, 12, 51, 55]
Round 6 | train_loss=2.3173 train_acc=0.5002 test_loss=15.5235 test_acc=0.1346
Round 7 | selected=[41, 62, 97, 46, 72, 24, 32, 30, 19, 21]
Round 7 | train_loss=1.6616 train_acc=0.5766 test_loss=13.2878 test_acc=0.1075
Round 8 | selected=[14, 39, 84, 69, 58, 11, 79, 44, 99, 86]
Round 8 | train_loss=1.7970 train_acc=0.5046 test_loss=20.8571 test_acc=0.1000
Round 9 | selected=[65, 67, 19, 15, 83, 72, 91, 25, 0, 3]
Round 9 | train_loss=1.7876 train_acc=0.4848 test_loss=7.8178 test_acc=0.0942
Round 10 | selected=[41, 79, 99, 18, 46, 7, 20, 74, 73, 33]
Round 10 | train_loss=1.7640 train_acc=0.4884 test_loss=3.7352 test_acc=0.1049
Round 11 | selected=[26, 48, 65, 63, 77, 20, 12, 81, 83, 30]
Round 11 | train_loss=1.4439 train_acc=0.6280 test_loss=4.6352 test_acc=0.1301
Round 12 | selected=[17, 12, 30, 9, 67, 97, 87, 35, 65, 14]
Round 12 | train_loss=1.7055 train_acc=0.4740 test_loss=3.4925 test_acc=0.0996
Round 13 | selected=[38, 49, 87, 82, 5, 97, 31, 93, 80, 58]
Round 13 | train_loss=1.5035 train_acc=0.5144 test_loss=2.6143 test_acc=0.1652
Round 14 | selected=[76, 65, 90, 20, 87, 52, 7, 28, 4, 81]
Round 14 | train_loss=1.5505 train_acc=0.5254 test_loss=3.2646 test_acc=0.1496
Round 15 | selected=[67, 29, 12, 96, 70, 48, 17, 83, 93, 62]
Round 15 | train_loss=1.7453 train_acc=0.4342 test_loss=2.5698 test_acc=0.1198
Round 16 | selected=[31, 16, 28, 87, 57, 21, 71, 24, 37, 83]
Round 16 | train_loss=1.3938 train_acc=0.6280 test_loss=2.4713 test_acc=0.1874
Round 17 | selected=[11, 21, 65, 34, 43, 10, 99, 71, 40, 14]
Round 17 | train_loss=1.4774 train_acc=0.5526 test_loss=2.6986 test_acc=0.1910
Round 18 | selected=[49, 17, 56, 0, 16, 99, 80, 6, 44, 40]
Round 18 | train_loss=1.4845 train_acc=0.5790 test_loss=2.5025 test_acc=0.1994
Round 19 | selected=[70, 38, 57, 98, 74, 14, 71, 81, 28, 97]
Round 19 | train_loss=1.7322 train_acc=0.4806 test_loss=2.2939 test_acc=0.2029
Round 20 | selected=[1, 16, 49, 67, 22, 27, 88, 76, 21, 15]
Round 20 | train_loss=1.6197 train_acc=0.4912 test_loss=2.3728 test_acc=0.1896
Round 21 | selected=[83, 43, 56, 50, 16, 18, 32, 15, 74, 62]
Round 21 | train_loss=1.4589 train_acc=0.5696 test_loss=2.7223 test_acc=0.1340
Round 22 | selected=[24, 34, 96, 18, 44, 92, 8, 32, 95, 90]
Round 22 | train_loss=1.8964 train_acc=0.4076 test_loss=2.4182 test_acc=0.1796
Round 23 | selected=[64, 65, 0, 57, 52, 97, 73, 19, 58, 4]
Round 23 | train_loss=1.6173 train_acc=0.5324 test_loss=2.4120 test_acc=0.1515
Round 24 | selected=[19, 94, 23, 25, 64, 77, 8, 81, 41, 10]
Round 24 | train_loss=1.4797 train_acc=0.5214 test_loss=2.8398 test_acc=0.1656
Round 25 | selected=[70, 34, 47, 84, 12, 40, 32, 64, 18, 83]
Round 25 | train_loss=1.8799 train_acc=0.4350 test_loss=3.1872 test_acc=0.1636
Round 26 | selected=[43, 79, 40, 96, 47, 24, 64, 11, 48, 42]
Round 26 | train_loss=2.4530 train_acc=0.3546 test_loss=2.8790 test_acc=0.1607
Round 27 | selected=[67, 41, 12, 54, 98, 21, 83, 13, 30, 1]
Round 27 | train_loss=1.8625 train_acc=0.4164 test_loss=2.8889 test_acc=0.1522
Round 28 | selected=[92, 72, 96, 76, 33, 15, 30, 46, 74, 23]
Round 28 | train_loss=2.4804 train_acc=0.3782 test_loss=2.9249 test_acc=0.1464
Round 29 | selected=[82, 77, 28, 32, 37, 26, 55, 67, 71, 44]
Round 29 | train_loss=2.0821 train_acc=0.3214 test_loss=3.0467 test_acc=0.1329
Round 30 | selected=[31, 96, 80, 66, 34, 26, 33, 3, 52, 11]
Round 30 | train_loss=1.9057 train_acc=0.3984 test_loss=2.8991 test_acc=0.1568
Round 31 | selected=[58, 10, 95, 55, 69, 25, 1, 13, 77, 65]
Round 31 | train_loss=2.0359 train_acc=0.3252 test_loss=2.5429 test_acc=0.1749
Round 32 | selected=[53, 30, 66, 76, 6, 85, 81, 48, 54, 5]
Round 32 | train_loss=1.7453 train_acc=0.4200 test_loss=2.6533 test_acc=0.1822
Round 33 | selected=[91, 75, 14, 11, 33, 80, 8, 47, 82, 37]
Round 33 | train_loss=2.0298 train_acc=0.3448 test_loss=2.6281 test_acc=0.1764
Round 34 | selected=[54, 94, 5, 99, 64, 91, 80, 62, 36, 52]
Round 34 | train_loss=1.7775 train_acc=0.4726 test_loss=2.6503 test_acc=0.1264
Round 35 | selected=[5, 20, 50, 98, 84, 74, 51, 91, 44, 78]
Round 35 | train_loss=2.0594 train_acc=0.3322 test_loss=2.5451 test_acc=0.1846
Round 36 | selected=[78, 31, 53, 12, 21, 49, 76, 46, 80, 2]
Round 36 | train_loss=2.0965 train_acc=0.4028 test_loss=2.5778 test_acc=0.1547
Round 37 | selected=[61, 19, 23, 45, 12, 65, 27, 39, 85, 24]
Round 37 | train_loss=2.0141 train_acc=0.3848 test_loss=2.3990 test_acc=0.1203
Round 38 | selected=[24, 92, 93, 64, 44, 89, 42, 35, 45, 20]
Round 38 | train_loss=2.2352 train_acc=0.2102 test_loss=2.2616 test_acc=0.1358
Round 39 | selected=[95, 2, 21, 56, 41, 52, 31, 55, 23, 57]
Round 39 | train_loss=2.0539 train_acc=0.3018 test_loss=2.2028 test_acc=0.1532
Round 40 | selected=[80, 69, 90, 46, 78, 67, 38, 55, 10, 49]
Round 40 | train_loss=2.0746 train_acc=0.3186 test_loss=2.3184 test_acc=0.1213
Round 41 | selected=[70, 76, 56, 97, 71, 44, 64, 94, 4, 36]
Round 41 | train_loss=2.1423 train_acc=0.2516 test_loss=2.4043 test_acc=0.1197
Round 42 | selected=[94, 14, 80, 79, 17, 23, 33, 2, 44, 88]
Round 42 | train_loss=2.3502 train_acc=0.1864 test_loss=2.3374 test_acc=0.1457
Round 43 | selected=[66, 91, 58, 96, 1, 49, 38, 16, 89, 39]
Round 43 | train_loss=2.3759 train_acc=0.0924 test_loss=2.2178 test_acc=0.1553
Round 44 | selected=[91, 90, 7, 26, 99, 12, 54, 48, 0, 36]
Round 44 | train_loss=2.2083 train_acc=0.2294 test_loss=2.1451 test_acc=0.1830
Round 45 | selected=[47, 6, 4, 38, 14, 62, 40, 63, 41, 99]
Round 45 | train_loss=2.0437 train_acc=0.3114 test_loss=2.1129 test_acc=0.1723
Round 46 | selected=[2, 52, 60, 29, 57, 71, 33, 39, 75, 95]
Round 46 | train_loss=2.0468 train_acc=0.2300 test_loss=2.1411 test_acc=0.1757
Round 47 | selected=[92, 35, 28, 54, 74, 46, 49, 13, 62, 4]
Round 47 | train_loss=2.1541 train_acc=0.2638 test_loss=3.3012 test_acc=0.1491
Round 48 | selected=[97, 40, 62, 82, 13, 85, 78, 32, 63, 43]
Round 48 | train_loss=2.0888 train_acc=0.3566 test_loss=3.2337 test_acc=0.1167
Round 49 | selected=[5, 6, 35, 70, 67, 94, 82, 33, 45, 91]
Round 49 | train_loss=2.1929 train_acc=0.2122 test_loss=2.4777 test_acc=0.1609
Round 50 | selected=[58, 48, 26, 18, 85, 14, 75, 81, 29, 47]
Round 50 | train_loss=2.0131 train_acc=0.3102 test_loss=2.3010 test_acc=0.1928
Round 51 | selected=[5, 11, 20, 81, 75, 4, 32, 86, 17, 7]
Round 51 | train_loss=2.2044 train_acc=0.2626 test_loss=2.3576 test_acc=0.2049
Round 52 | selected=[41, 98, 97, 1, 93, 3, 33, 87, 88, 31]
Round 52 | train_loss=2.2411 train_acc=0.2228 test_loss=2.2440 test_acc=0.1937
Round 53 | selected=[66, 26, 17, 68, 79, 88, 27, 25, 89, 12]
Round 53 | train_loss=1.9313 train_acc=0.3652 test_loss=2.3444 test_acc=0.1638
Round 54 | selected=[13, 22, 89, 3, 91, 63, 61, 14, 90, 95]
Round 54 | train_loss=2.1021 train_acc=0.2824 test_loss=2.3719 test_acc=0.1849
Round 55 | selected=[18, 90, 57, 2, 98, 61, 67, 51, 60, 76]
Round 55 | train_loss=2.1544 train_acc=0.2098 test_loss=2.3592 test_acc=0.1889
Round 56 | selected=[20, 50, 90, 10, 18, 73, 52, 26, 41, 76]
Round 56 | train_loss=1.9984 train_acc=0.3004 test_loss=2.2913 test_acc=0.2003
Round 57 | selected=[44, 6, 91, 4, 15, 23, 76, 36, 73, 50]
Round 57 | train_loss=2.1482 train_acc=0.2660 test_loss=2.2494 test_acc=0.1970
Round 58 | selected=[76, 70, 99, 41, 38, 17, 77, 34, 21, 59]
Round 58 | train_loss=2.0044 train_acc=0.3626 test_loss=2.2426 test_acc=0.1602
Round 59 | selected=[31, 41, 12, 17, 67, 42, 84, 82, 16, 69]
Round 59 | train_loss=1.9930 train_acc=0.3122 test_loss=2.1478 test_acc=0.1611
Round 60 | selected=[6, 43, 10, 86, 28, 11, 19, 79, 39, 60]
Round 60 | train_loss=1.9816 train_acc=0.3810 test_loss=2.2118 test_acc=0.1890
Round 61 | selected=[46, 2, 96, 11, 65, 66, 23, 24, 78, 19]
