========================================
JOB:       12009133
TASK:      51
ALGORITHM: fedavg
PARTITION: alpha01
SEED:      46
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.1277 test_acc=0.0954
Round 1 | selected=[20, 26, 83, 93, 7, 60, 52, 24, 45, 13]
Round 1 | train_loss=1.2809 train_acc=0.6170 test_loss=2.5249 test_acc=0.1285
Round 2 | selected=[5, 81, 53, 62, 47, 68, 49, 77, 66, 75]
Round 2 | train_loss=1.5569 train_acc=0.5572 test_loss=3.2421 test_acc=0.1303
Round 3 | selected=[30, 93, 0, 98, 81, 24, 18, 94, 80, 23]
Round 3 | train_loss=1.7443 train_acc=0.6048 test_loss=3.5072 test_acc=0.1005
Round 4 | selected=[68, 96, 87, 66, 5, 62, 61, 57, 80, 99]
Round 4 | train_loss=1.8084 train_acc=0.5032 test_loss=4.3465 test_acc=0.1595
Round 5 | selected=[43, 63, 24, 13, 36, 72, 18, 51, 46, 15]
Round 5 | train_loss=1.7313 train_acc=0.5404 test_loss=4.3996 test_acc=0.1748
Round 6 | selected=[93, 15, 46, 55, 45, 4, 23, 83, 27, 40]
Round 6 | train_loss=1.7467 train_acc=0.5906 test_loss=4.9950 test_acc=0.1337
Round 7 | selected=[18, 23, 22, 31, 88, 68, 42, 38, 92, 98]
Round 7 | train_loss=1.3742 train_acc=0.6242 test_loss=5.1375 test_acc=0.1783
Round 8 | selected=[85, 34, 62, 61, 35, 72, 26, 71, 28, 9]
Round 8 | train_loss=2.4601 train_acc=0.4780 test_loss=3.7657 test_acc=0.1257
Round 9 | selected=[59, 12, 51, 64, 11, 73, 8, 38, 31, 63]
Round 9 | train_loss=2.0844 train_acc=0.5118 test_loss=7.7084 test_acc=0.1000
Round 10 | selected=[65, 57, 19, 80, 71, 67, 32, 59, 47, 58]
Round 10 | train_loss=2.0256 train_acc=0.5260 test_loss=6.2081 test_acc=0.1681
Round 11 | selected=[1, 49, 56, 28, 42, 16, 35, 11, 40, 61]
Round 11 | train_loss=1.5049 train_acc=0.6048 test_loss=3.1905 test_acc=0.1393
Round 12 | selected=[71, 22, 31, 34, 4, 78, 38, 11, 55, 82]
Round 12 | train_loss=1.7677 train_acc=0.5562 test_loss=2.5085 test_acc=0.1940
Round 13 | selected=[12, 80, 53, 65, 90, 75, 5, 16, 10, 43]
Round 13 | train_loss=1.3871 train_acc=0.5730 test_loss=2.3393 test_acc=0.1120
Round 14 | selected=[32, 76, 31, 47, 99, 18, 53, 8, 65, 51]
Round 14 | train_loss=1.2854 train_acc=0.5778 test_loss=3.0227 test_acc=0.1000
Round 15 | selected=[71, 40, 96, 38, 82, 7, 28, 24, 55, 13]
Round 15 | train_loss=1.4599 train_acc=0.5398 test_loss=2.9018 test_acc=0.1517
Round 16 | selected=[53, 33, 17, 23, 30, 28, 65, 13, 92, 19]
Round 16 | train_loss=1.5375 train_acc=0.5850 test_loss=2.5031 test_acc=0.1036
Round 17 | selected=[77, 54, 38, 21, 13, 2, 72, 51, 28, 66]
Round 17 | train_loss=1.4420 train_acc=0.5472 test_loss=2.3936 test_acc=0.1904
Round 18 | selected=[20, 65, 44, 11, 51, 22, 72, 37, 35, 96]
Round 18 | train_loss=1.2719 train_acc=0.6094 test_loss=2.7402 test_acc=0.1347
Round 19 | selected=[10, 94, 29, 60, 99, 16, 92, 35, 54, 96]
Round 19 | train_loss=1.4792 train_acc=0.4946 test_loss=2.3894 test_acc=0.1280
Round 20 | selected=[47, 20, 53, 40, 37, 75, 48, 27, 94, 4]
Round 20 | train_loss=1.4060 train_acc=0.5672 test_loss=2.5626 test_acc=0.1546
Round 21 | selected=[87, 63, 53, 36, 77, 37, 11, 24, 70, 28]
Round 21 | train_loss=1.3169 train_acc=0.5946 test_loss=2.1954 test_acc=0.1562
Round 22 | selected=[19, 94, 3, 74, 10, 66, 12, 15, 34, 96]
Round 22 | train_loss=1.3521 train_acc=0.5662 test_loss=3.2569 test_acc=0.1007
Round 23 | selected=[21, 65, 82, 31, 87, 4, 24, 43, 1, 37]
Round 23 | train_loss=1.6639 train_acc=0.5300 test_loss=2.9892 test_acc=0.1669
Round 24 | selected=[80, 26, 7, 40, 51, 3, 38, 69, 81, 6]
Round 24 | train_loss=1.6230 train_acc=0.5318 test_loss=2.3670 test_acc=0.1945
Round 25 | selected=[67, 33, 68, 23, 69, 46, 84, 74, 17, 39]
Round 25 | train_loss=1.3063 train_acc=0.5868 test_loss=2.4002 test_acc=0.1096
Round 26 | selected=[35, 73, 94, 20, 13, 11, 29, 70, 87, 55]
Round 26 | train_loss=1.3241 train_acc=0.5752 test_loss=2.2858 test_acc=0.1998
Round 27 | selected=[36, 34, 32, 97, 17, 73, 92, 31, 65, 22]
Round 27 | train_loss=1.1218 train_acc=0.6230 test_loss=2.7691 test_acc=0.1312
Round 28 | selected=[55, 47, 35, 83, 29, 69, 49, 84, 52, 80]
Round 28 | train_loss=1.7252 train_acc=0.4610 test_loss=2.4764 test_acc=0.1908
Round 29 | selected=[64, 84, 49, 55, 35, 88, 37, 68, 51, 77]
Round 29 | train_loss=1.2007 train_acc=0.6016 test_loss=2.4780 test_acc=0.1755
Round 30 | selected=[44, 58, 83, 37, 38, 24, 16, 86, 19, 97]
