========================================
JOB:       12004233
TASK:      17
ALGORITHM: fedavg
PARTITION: alpha1
SEED:      44
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.0410 test_acc=0.1229
Round 1 | selected=[38, 24, 76, 63, 8, 52, 11, 60, 94, 16]
Round 1 | train_loss=2.0449 train_acc=0.2872 test_loss=2.3890 test_acc=0.1428
Round 2 | selected=[38, 88, 40, 98, 58, 91, 39, 56, 35, 96]
Round 2 | train_loss=2.1360 train_acc=0.2624 test_loss=2.1971 test_acc=0.1635
Round 3 | selected=[63, 8, 77, 16, 70, 81, 90, 68, 18, 54]
Round 3 | train_loss=1.9211 train_acc=0.3256 test_loss=2.3062 test_acc=0.2136
Round 4 | selected=[62, 58, 33, 61, 76, 14, 29, 71, 39, 27]
Round 4 | train_loss=2.1468 train_acc=0.2632 test_loss=2.1175 test_acc=0.2215
Round 5 | selected=[10, 71, 32, 79, 27, 87, 48, 53, 59, 76]
Round 5 | train_loss=1.9581 train_acc=0.3018 test_loss=1.9632 test_acc=0.2734
Round 6 | selected=[96, 43, 42, 70, 26, 67, 35, 12, 51, 55]
Round 6 | train_loss=1.7929 train_acc=0.3764 test_loss=2.1131 test_acc=0.2042
Round 7 | selected=[41, 62, 97, 46, 72, 24, 32, 30, 19, 21]
Round 7 | train_loss=1.7766 train_acc=0.3856 test_loss=2.3463 test_acc=0.2289
Round 8 | selected=[14, 39, 84, 69, 58, 11, 79, 44, 99, 86]
Round 8 | train_loss=1.8638 train_acc=0.3464 test_loss=1.9019 test_acc=0.2666
Round 9 | selected=[65, 67, 19, 15, 83, 72, 91, 25, 0, 3]
Round 9 | train_loss=1.7290 train_acc=0.4112 test_loss=2.0390 test_acc=0.2562
Round 10 | selected=[41, 79, 99, 18, 46, 7, 20, 74, 73, 33]
Round 10 | train_loss=1.7745 train_acc=0.3828 test_loss=1.9915 test_acc=0.2676
Round 11 | selected=[26, 48, 65, 63, 77, 20, 12, 81, 83, 30]
Round 11 | train_loss=1.7241 train_acc=0.4116 test_loss=1.8863 test_acc=0.3182
Round 12 | selected=[17, 12, 30, 9, 67, 97, 87, 35, 65, 14]
Round 12 | train_loss=1.7467 train_acc=0.4000 test_loss=1.8506 test_acc=0.3002
Round 13 | selected=[38, 49, 87, 82, 5, 97, 31, 93, 80, 58]
Round 13 | train_loss=1.5621 train_acc=0.4570 test_loss=1.7869 test_acc=0.3374
Round 14 | selected=[76, 65, 90, 20, 87, 52, 7, 28, 4, 81]
Round 14 | train_loss=1.6848 train_acc=0.3964 test_loss=1.7638 test_acc=0.3171
Round 15 | selected=[67, 29, 12, 96, 70, 48, 17, 83, 93, 62]
Round 15 | train_loss=1.5941 train_acc=0.4436 test_loss=1.8775 test_acc=0.2734
Round 16 | selected=[31, 16, 28, 87, 57, 21, 71, 24, 37, 83]
Round 16 | train_loss=1.4248 train_acc=0.5324 test_loss=2.8701 test_acc=0.2395
Round 17 | selected=[11, 21, 65, 34, 43, 10, 99, 71, 40, 14]
Round 17 | train_loss=1.8383 train_acc=0.4098 test_loss=2.6389 test_acc=0.2776
Round 18 | selected=[49, 17, 56, 0, 16, 99, 80, 6, 44, 40]
Round 18 | train_loss=1.8692 train_acc=0.4276 test_loss=2.1999 test_acc=0.2827
Round 19 | selected=[70, 38, 57, 98, 74, 14, 71, 81, 28, 97]
Round 19 | train_loss=1.7302 train_acc=0.4220 test_loss=2.0191 test_acc=0.2871
Round 20 | selected=[1, 16, 49, 67, 22, 27, 88, 76, 21, 15]
Round 20 | train_loss=1.6219 train_acc=0.4668 test_loss=1.9368 test_acc=0.3631
Round 21 | selected=[83, 43, 56, 50, 16, 18, 32, 15, 74, 62]
Round 21 | train_loss=1.6431 train_acc=0.4514 test_loss=1.9551 test_acc=0.2736
Round 22 | selected=[24, 34, 96, 18, 44, 92, 8, 32, 95, 90]
Round 22 | train_loss=1.5649 train_acc=0.4322 test_loss=1.7446 test_acc=0.3460
Round 23 | selected=[64, 65, 0, 57, 52, 97, 73, 19, 58, 4]
Round 23 | train_loss=1.5160 train_acc=0.4714 test_loss=2.0262 test_acc=0.2763
Round 24 | selected=[19, 94, 23, 25, 64, 77, 8, 81, 41, 10]
Round 24 | train_loss=1.7007 train_acc=0.4008 test_loss=1.6595 test_acc=0.3713
Round 25 | selected=[70, 34, 47, 84, 12, 40, 32, 64, 18, 83]
Round 25 | train_loss=1.5400 train_acc=0.4514 test_loss=1.7804 test_acc=0.3598
Round 26 | selected=[43, 79, 40, 96, 47, 24, 64, 11, 48, 42]
Round 26 | train_loss=1.5587 train_acc=0.4522 test_loss=1.8296 test_acc=0.3191
Round 27 | selected=[67, 41, 12, 54, 98, 21, 83, 13, 30, 1]
Round 27 | train_loss=1.5383 train_acc=0.4662 test_loss=1.6286 test_acc=0.4014
Round 28 | selected=[92, 72, 96, 76, 33, 15, 30, 46, 74, 23]
Round 28 | train_loss=1.5611 train_acc=0.4824 test_loss=1.7329 test_acc=0.3627
Round 29 | selected=[82, 77, 28, 32, 37, 26, 55, 67, 71, 44]
Round 29 | train_loss=1.4791 train_acc=0.5002 test_loss=1.9220 test_acc=0.3034
Round 30 | selected=[31, 96, 80, 66, 34, 26, 33, 3, 52, 11]
Round 30 | train_loss=1.5866 train_acc=0.4676 test_loss=1.8362 test_acc=0.3442
Round 31 | selected=[58, 10, 95, 55, 69, 25, 1, 13, 77, 65]
Round 31 | train_loss=1.5817 train_acc=0.4560 test_loss=1.6432 test_acc=0.3910
Round 32 | selected=[53, 30, 66, 76, 6, 85, 81, 48, 54, 5]
Round 32 | train_loss=1.5518 train_acc=0.4658 test_loss=1.7499 test_acc=0.3463
Round 33 | selected=[91, 75, 14, 11, 33, 80, 8, 47, 82, 37]
Round 33 | train_loss=1.4358 train_acc=0.4936 test_loss=1.9109 test_acc=0.3080
Round 34 | selected=[54, 94, 5, 99, 64, 91, 80, 62, 36, 52]
Round 34 | train_loss=1.5409 train_acc=0.4812 test_loss=2.0137 test_acc=0.3621
Round 35 | selected=[5, 20, 50, 98, 84, 74, 51, 91, 44, 78]
Round 35 | train_loss=1.5246 train_acc=0.4776 test_loss=1.7282 test_acc=0.3443
Round 36 | selected=[78, 31, 53, 12, 21, 49, 76, 46, 80, 2]
Round 36 | train_loss=1.3250 train_acc=0.5376 test_loss=2.0498 test_acc=0.3165
Round 37 | selected=[61, 19, 23, 45, 12, 65, 27, 39, 85, 24]
Round 37 | train_loss=1.6759 train_acc=0.4416 test_loss=1.6727 test_acc=0.3945
Round 38 | selected=[24, 92, 93, 64, 44, 89, 42, 35, 45, 20]
Round 38 | train_loss=1.4846 train_acc=0.4990 test_loss=1.5831 test_acc=0.3976
Round 39 | selected=[95, 2, 21, 56, 41, 52, 31, 55, 23, 57]
Round 39 | train_loss=1.2905 train_acc=0.5464 test_loss=2.1818 test_acc=0.2633
Round 40 | selected=[80, 69, 90, 46, 78, 67, 38, 55, 10, 49]
Round 40 | train_loss=1.5748 train_acc=0.4708 test_loss=2.2152 test_acc=0.3743
Round 41 | selected=[70, 76, 56, 97, 71, 44, 64, 94, 4, 36]
Round 41 | train_loss=1.6284 train_acc=0.4900 test_loss=1.8877 test_acc=0.3667
Round 42 | selected=[94, 14, 80, 79, 17, 23, 33, 2, 44, 88]
Round 42 | train_loss=1.5004 train_acc=0.4678 test_loss=1.6725 test_acc=0.4182
Round 43 | selected=[66, 91, 58, 96, 1, 49, 38, 16, 89, 39]
Round 43 | train_loss=1.4385 train_acc=0.4956 test_loss=1.6025 test_acc=0.4357
Round 44 | selected=[91, 90, 7, 26, 99, 12, 54, 48, 0, 36]
Round 44 | train_loss=1.4396 train_acc=0.5042 test_loss=1.6078 test_acc=0.4100
Round 45 | selected=[47, 6, 4, 38, 14, 62, 40, 63, 41, 99]
Round 45 | train_loss=1.4227 train_acc=0.5052 test_loss=1.6514 test_acc=0.3971
Round 46 | selected=[2, 52, 60, 29, 57, 71, 33, 39, 75, 95]
Round 46 | train_loss=1.5394 train_acc=0.4714 test_loss=1.8180 test_acc=0.3676
Round 47 | selected=[92, 35, 28, 54, 74, 46, 49, 13, 62, 4]
Round 47 | train_loss=1.5379 train_acc=0.4940 test_loss=1.8150 test_acc=0.3941
Round 48 | selected=[97, 40, 62, 82, 13, 85, 78, 32, 63, 43]
Round 48 | train_loss=1.3992 train_acc=0.5120 test_loss=2.0207 test_acc=0.3554
Round 49 | selected=[5, 6, 35, 70, 67, 94, 82, 33, 45, 91]
Round 49 | train_loss=1.6177 train_acc=0.4842 test_loss=1.7605 test_acc=0.4349
Round 50 | selected=[58, 48, 26, 18, 85, 14, 75, 81, 29, 47]
Round 50 | train_loss=1.5413 train_acc=0.4732 test_loss=1.5180 test_acc=0.4362
