========================================
JOB:       12008626
TASK:      49
ALGORITHM: fedavg
PARTITION: alpha1
SEED:      46
GPU:       0
========================================
Device: cuda
GPU: Tesla V100-PCIE-32GB
Round 0 | test_loss=3.1277 test_acc=0.0954
Round 1 | selected=[20, 26, 83, 93, 7, 60, 52, 24, 45, 13]
Round 1 | train_loss=2.1416 train_acc=0.2374 test_loss=2.3478 test_acc=0.1353
Round 2 | selected=[5, 81, 53, 62, 47, 68, 49, 77, 66, 75]
Round 2 | train_loss=2.1015 train_acc=0.2754 test_loss=2.3796 test_acc=0.1497
Round 3 | selected=[30, 93, 0, 98, 81, 24, 18, 94, 80, 23]
Round 3 | train_loss=2.0736 train_acc=0.3194 test_loss=2.4297 test_acc=0.1987
Round 4 | selected=[68, 96, 87, 66, 5, 62, 61, 57, 80, 99]
Round 4 | train_loss=2.1126 train_acc=0.3204 test_loss=2.5431 test_acc=0.2217
Round 5 | selected=[43, 63, 24, 13, 36, 72, 18, 51, 46, 15]
Round 5 | train_loss=2.0257 train_acc=0.3524 test_loss=2.4727 test_acc=0.2016
Round 6 | selected=[93, 15, 46, 55, 45, 4, 23, 83, 27, 40]
Round 6 | train_loss=1.9428 train_acc=0.3416 test_loss=1.9597 test_acc=0.2427
Round 7 | selected=[18, 23, 22, 31, 88, 68, 42, 38, 92, 98]
Round 7 | train_loss=1.6875 train_acc=0.3884 test_loss=2.1085 test_acc=0.2649
Round 8 | selected=[85, 34, 62, 61, 35, 72, 26, 71, 28, 9]
Round 8 | train_loss=1.8308 train_acc=0.3606 test_loss=2.2656 test_acc=0.2419
Round 9 | selected=[59, 12, 51, 64, 11, 73, 8, 38, 31, 63]
Round 9 | train_loss=1.7173 train_acc=0.3920 test_loss=2.3054 test_acc=0.2205
Round 10 | selected=[65, 57, 19, 80, 71, 67, 32, 59, 47, 58]
Round 10 | train_loss=1.8394 train_acc=0.3808 test_loss=1.9510 test_acc=0.2744
Round 11 | selected=[1, 49, 56, 28, 42, 16, 35, 11, 40, 61]
Round 11 | train_loss=1.7511 train_acc=0.3702 test_loss=1.9564 test_acc=0.2610
Round 12 | selected=[71, 22, 31, 34, 4, 78, 38, 11, 55, 82]
Round 12 | train_loss=1.7120 train_acc=0.4004 test_loss=2.3843 test_acc=0.2542
Round 13 | selected=[12, 80, 53, 65, 90, 75, 5, 16, 10, 43]
